,Num_of_var,Accuracy,Precision,Recall,F1,Error rate,1/(1+FP+FN),Time,DTW,DTW_mean,Coeff_result_mean,Coeff_result_std,Coeff_result_probability
0,2,0.9166666666666666,1.0,0.6666666666666666,0.8,0.08333333333333333,0.5,18.16512936668005,"{'x0_mean': 2.695001285057515, 'x0_std': 0.0, 'x1_mean': 4.180765722121578, 'x1_std': 0.0}",3.4378835035895463,"[[ 1.6789734e-01  1.4383515e-04]
 [-2.8726128e-01  4.3196073e-01]
 [ 1.4237119e-01  2.7165958e-01]
 [-6.2224775e-04 -9.7382738e-04]
 [ 8.2479793e-01  1.8984130e-04]
 [ 2.5697148e-01  4.9928340e-01]]","[[0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 3.6500243e-08]
 [0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00]
 [7.3000486e-08 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00]]","[[0. 0.]
 [0. 0.]
 [0. 0.]
 [0. 0.]
 [1. 0.]
 [0. 1.]]"
1,3,0.8888888888888888,1.0,0.5714285714285714,0.7272727272727273,0.1111111111111111,0.25,42.4818043000026,"{'x0_mean': 5.607839411124587, 'x0_std': 0.0, 'x1_mean': 5.76160207320936, 'x1_std': 0.0, 'x2_mean': 6.796046881005168, 'x2_std': 0.0}",6.0551627884463715,"[[ 1.93008289e-01  4.00158018e-02 -3.02842446e-03]
 [-2.71706402e-01  3.71618629e-01  7.36389235e-02]
 [-2.35233426e-01  1.22356854e-01  4.24775362e-01]
 [ 4.50301498e-01  1.09577857e-01 -1.37731517e-02]
 [ 2.25170329e-01  2.65952677e-01  1.56850353e-01]
 [-4.03494603e-04  1.03910745e-03 -1.53746724e-03]
 [ 6.84303820e-01 -3.30647118e-02  3.66321928e-03]
 [ 2.24803492e-01  5.07799149e-01 -6.08479641e-02]
 [ 2.24468097e-01 -1.16491489e-01  5.31763017e-01]]","[[0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 9.1250607e-09 0.0000000e+00]
 [3.6500243e-08 9.1250607e-09 0.0000000e+00]
 [1.8250121e-08 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [1.8250121e-08 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [0. 0. 0.]
 [0. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [0. 0. 1.]]"
2,4,0.9166666666666666,1.0,0.6666666666666666,0.8,0.08333333333333333,0.2,78.54528846665441,"{'x0_mean': 3.909201222064439, 'x0_std': 0.0, 'x1_mean': 6.354472745675594, 'x1_std': 0.0, 'x2_mean': 4.509442718190257, 'x2_std': 0.0, 'x3_mean': 4.557480544928694, 'x3_std': 0.0}",4.832649307714746,"[[ 0.06386587  0.20242333  0.1084784   0.18267238]
 [ 0.00568691  0.22010309  0.12403899  0.19436395]
 [-0.18086307  0.12398842  0.17483132  0.16013078]
 [-0.07908021  0.1840973   0.15606146  0.1636531 ]
 [ 0.08655714 -0.07134616  0.28011525  0.08501541]
 [ 0.00166762  0.00724436  0.00560673  0.00739207]
 [ 0.00930658  0.00789343  0.00759079  0.00908962]
 [ 0.82062745  0.26007247  0.15076628  0.23308663]
 [ 0.62579465 -0.13645725 -0.0714235  -0.12222027]
 [-0.00391447  0.43254837 -0.06871455 -0.10881656]
 [ 0.0878595  -0.05887448  0.39520505 -0.07671653]
 [ 0.03382384 -0.07996435 -0.06770761  0.36110905]]","[[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [1.8250121e-08 0.0000000e+00 1.8250121e-08 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [1.4257907e-10 0.0000000e+00 0.0000000e+00 5.7031629e-10]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 1.8250121e-08]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 3.6500243e-08 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]]","[[0. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 0. 0.]
 [0. 0. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 0.]
 [0. 0. 0. 0.]
 [1. 1. 0. 1.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]"
3,5,0.9066666666666666,1.0,0.5333333333333333,0.6956521739130435,0.09333333333333334,0.125,129.71202313333438,"{'x0_mean': 5.376593155102455, 'x0_std': 0.0, 'x1_mean': 5.4315386961825425, 'x1_std': 0.0, 'x2_mean': 6.706662532233167, 'x2_std': 0.0, 'x3_mean': 6.6058740801527165, 'x3_std': 0.0, 'x4_mean': 8.58491795975715, 'x4_std': 0.0}",6.5411172846856065,"[[ 1.11672886e-01  4.52682711e-02  4.81173396e-02  6.41173720e-02
  -8.97989376e-05]
 [-3.06982696e-01  2.06910849e-01  2.01313682e-02  1.19885921e-01
   1.63042103e-04]
 [-3.21039081e-01  1.45913558e-02  2.66404003e-01  1.92205179e-02
  -9.95558221e-05]
 [-2.15420425e-01  1.64317176e-01  2.45635901e-02  2.66712070e-01
  -2.96368438e-04]
 [-9.71708141e-06  3.08497401e-05 -6.05656351e-05 -3.31619842e-04
   3.42541933e-01]
 [ 1.79112151e-01  2.75994927e-01 -1.29082995e-02  1.30818486e-01
   9.99334967e-04]
 [ 1.77939638e-01 -5.92529541e-03  3.82392049e-01 -9.90238693e-03
   7.85216071e-06]
 [ 2.09464356e-01  3.21005970e-01 -1.44695425e-02  1.52150616e-01
  -2.03444436e-03]
 [ 5.59563875e-01  9.71538201e-02 -3.14300805e-02  1.25247747e-01
   2.68742745e-03]
 [ 5.70274234e-01  7.34626204e-02  2.28734061e-01  9.44776461e-02
  -3.13724740e-04]
 [ 6.50160074e-01 -3.27840261e-02 -3.47251371e-02 -4.76017632e-02
  -1.94540108e-03]
 [ 1.85919091e-01  4.76138949e-01 -1.28816376e-02 -7.28330612e-02
   3.00444110e-04]
 [ 2.41802990e-01 -1.06227100e-02  5.44410884e-01 -1.44139407e-02
   1.36622320e-05]
 [ 1.77634060e-01 -1.35210782e-01 -2.09572166e-02  5.91577232e-01
  -7.39921525e-04]
 [-9.71708505e-06  3.08497474e-05 -6.05656351e-05 -3.31620104e-04
   6.32012367e-01]]","[[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 2.2812652e-09 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 3.5644768e-11 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 1.1406326e-09 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 9.1250607e-09 0.0000000e+00 0.0000000e+00 2.8515815e-10]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]]","[[0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0.]
 [0. 0. 1. 0. 0.]
 [0. 0. 0. 1. 0.]
 [0. 0. 0. 0. 1.]]"
4,6,0.9351851851851852,0.9375,0.7142857142857143,0.8108108108108109,0.06481481481481481,0.125,192.09138256666483,"{'x0_mean': 4.348932162625715, 'x0_std': 0.0, 'x1_mean': 5.6372225061059, 'x1_std': 0.0, 'x2_mean': 6.769244296941906, 'x2_std': 0.0, 'x3_mean': 5.974412776529789, 'x3_std': 0.0, 'x4_mean': 6.602805998409167, 'x4_std': 0.0, 'x5_mean': 7.654229189734906, 'x5_std': 0.0}",6.164474488391231,"[[-4.70771873e-03  1.35687321e-01  2.03403109e-03  7.58888051e-02
   2.35039950e-03 -1.81735549e-02]
 [-1.58632264e-01  1.44115224e-01  1.73784356e-05  1.07287951e-01
  -3.13293911e-03  6.82051703e-02]
 [-1.94129840e-01  4.68843973e-05  1.90489694e-01 -1.75806414e-03
   1.61988124e-01  1.85869727e-02]
 [-1.74079195e-01  1.13521673e-01 -1.46545388e-03  1.78263441e-01
  -4.16115485e-03  8.98566544e-02]
 [-1.82057276e-01 -2.77443347e-03  1.48082629e-01 -3.97292152e-03
   1.87173784e-01  3.99574377e-02]
 [-2.10957929e-01  6.58770651e-02  2.12749690e-02  8.69339183e-02
   4.90778275e-02  2.17975155e-01]
 [ 5.04754841e-01  2.51964688e-01  4.11513541e-03  9.46012139e-02
   2.95698177e-03 -3.25482003e-02]
 [ 1.34413525e-01  5.88109856e-03  3.29830945e-01  2.89791333e-03
   1.03196524e-01 -1.83595531e-02]
 [ 4.49777454e-01  2.28336439e-01  2.22664187e-03  8.46212283e-02
   2.33802292e-03 -2.87117045e-02]
 [ 3.46710563e-01 -5.85344844e-02  2.21369229e-03  1.06609665e-01
   3.76658444e-03 -9.63775441e-03]
 [ 2.28637934e-01  1.74914077e-01 -9.05056018e-03  2.34319255e-01
  -2.02683937e-02  3.36922497e-01]
 [ 2.19397590e-01 -8.77344143e-03  2.00502217e-01 -9.79420543e-03
   4.20714855e-01  9.49275866e-02]
 [ 5.19671023e-01 -7.01651201e-02 -2.42223148e-03 -3.90025936e-02
  -9.91626410e-04  8.86449404e-03]
 [ 9.51680765e-02  5.13022780e-01  1.60297379e-04 -6.53980970e-02
   1.03978068e-03 -4.11106907e-02]
 [ 1.39471397e-01  4.60480427e-04  5.78018367e-01  6.09412498e-04
  -1.17356576e-01 -1.34343514e-02]
 [ 1.26873210e-01 -8.33715573e-02 -2.61400128e-04  5.92797875e-01
   1.87796832e-03 -6.39582202e-02]
 [ 1.20493121e-01  2.01216270e-03 -9.93184745e-02  2.13470659e-03
   5.32259226e-01 -2.70318557e-02]
 [ 1.68239191e-01 -5.17919064e-02 -1.72371026e-02 -6.83525652e-02
  -3.87774408e-02  6.12466514e-01]]","[[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00]
 [0.0000000e+00 4.4555960e-12 1.8250121e-08 0.0000000e+00 0.0000000e+00
  0.0000000e+00]
 [0.0000000e+00 9.1250607e-09 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00]
 [0.0000000e+00 2.8515815e-10 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00]
 [1.8250121e-08 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00]
 [0.0000000e+00 5.7031629e-10 0.0000000e+00 2.8515815e-10 0.0000000e+00
  0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00]
 [0.0000000e+00 4.5625304e-09 0.0000000e+00 9.1250607e-09 2.8515815e-10
  0.0000000e+00]
 [0.0000000e+00 1.8250121e-08 0.0000000e+00 1.8250121e-08 0.0000000e+00
  3.6500243e-08]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00]
 [0.0000000e+00 9.1250607e-09 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00]
 [1.8250121e-08 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00]]","[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [1. 1. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0. 0.]
 [1. 0. 0. 1. 0. 1.]
 [0. 0. 0. 0. 1. 0.]
 [1. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 1. 0.]
 [0. 0. 0. 0. 0. 1.]]"
5,7,0.9319727891156463,0.8823529411764706,0.6521739130434783,0.75,0.06802721088435375,0.09090909090909091,268.6331391999847,"{'x0_mean': 5.545866560190916, 'x0_std': 0.0, 'x1_mean': 8.640342831844464, 'x1_std': 0.0, 'x2_mean': 6.807939336635172, 'x2_std': 0.0, 'x3_mean': 7.936636114027351, 'x3_std': 0.0, 'x4_mean': 6.706160346744582, 'x4_std': 0.0, 'x5_mean': 8.22940158820711, 'x5_std': 0.0, 'x6_mean': 5.447284159105038, 'x6_std': 0.0}",7.044804419536376,"[[ 9.72217098e-02 -1.68265833e-04  2.46508047e-04 -2.55763385e-04
   5.05391334e-04  6.60036923e-04 -6.38214478e-05]
 [-1.78943490e-04  2.37858817e-01 -5.59696462e-04  1.10629504e-03
  -4.08926309e-04 -1.29501757e-04 -3.10692732e-04]
 [-1.81801677e-01 -8.90626747e-04  1.56429693e-01 -1.81388631e-02
   9.17204395e-02 -8.43417458e-03  1.35857865e-01]
 [-9.58449468e-02  1.38622231e-03 -1.67210922e-02  1.94739982e-01
   5.32422774e-02 -5.03161922e-03  6.28804862e-02]
 [-2.30334640e-01 -5.74650767e-04  1.01413034e-01  5.92223667e-02
   1.59806997e-01  8.18992630e-02  9.34302434e-02]
 [-1.16365410e-01 -9.05382331e-05 -8.09188653e-03 -5.15817991e-03
   7.49229565e-02  2.14585021e-01 -8.10688082e-03]
 [-2.96454877e-01 -5.42985916e-04  1.47485197e-01  6.90510571e-02
   9.05195102e-02 -9.14167054e-03  1.08826935e-01]
 [ 1.40353635e-01  1.71675601e-05 -3.25080752e-02 -1.86893623e-02
   2.66440511e-01  3.28676254e-01 -3.01838964e-02]
 [ 2.10195303e-01 -5.43403323e-04  2.51629710e-01 -2.51049567e-02
   1.04534604e-01 -8.59635323e-03  2.05832005e-01]
 [-1.13238546e-03 -2.30879802e-03 -3.21350922e-03  2.37346767e-03
  -2.75858125e-04  1.91865908e-03  5.72662661e-03]
 [ 2.43812457e-01 -1.16876396e-03  2.91011691e-01 -2.76035052e-02
   1.19439445e-01 -1.07402606e-02  2.42073819e-01]
 [ 1.89087585e-01  1.22377567e-03 -5.24327122e-02  3.87122780e-01
   1.57073617e-01 -1.40711553e-02  1.75865412e-01]
 [ 1.41535193e-01 -8.87479342e-04  2.73584306e-01 -9.04497877e-03
   1.19726181e-01 -1.09832659e-02  2.11694483e-02]
 [ 1.48995101e-01 -3.32540018e-04 -7.05199763e-02 -3.00731417e-02
  -4.29109521e-02  3.27872764e-03  4.37793523e-01]
 [ 8.87781441e-01 -1.68265906e-04  3.20030871e-04 -2.77499028e-04
   7.37315917e-04  7.44629418e-04 -1.13387003e-04]
 [-1.78943519e-04  7.36100972e-01 -5.59699780e-04  1.10631238e-03
  -4.08927299e-04 -1.29501757e-04 -3.10693315e-04]
 [ 1.24516986e-01  2.39361994e-04  5.69269478e-01  1.14458250e-02
  -6.09288551e-02  6.02638721e-03 -9.19314697e-02]
 [ 7.96814561e-02  8.75479076e-04  1.42931817e-02  6.60044491e-01
  -4.33356203e-02  3.12298792e-03 -5.11849932e-02]
 [ 1.76773682e-01 -4.33073699e-04 -7.57675096e-02 -4.33489494e-02
   6.31862819e-01 -6.31320328e-02 -7.03360960e-02]
 [ 1.05143569e-01 -1.08211687e-04  7.76543701e-03  3.92165082e-03
  -6.72442168e-02  6.91808522e-01  6.57374412e-03]
 [ 1.13286607e-01 -2.09204791e-05 -5.71111552e-02 -2.60418300e-02
  -3.40829305e-02  1.89207040e-03  3.43120813e-01]]","[[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 7.1289537e-11 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5625304e-09
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00 9.1250607e-09]
 [9.1250607e-09 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 2.8515815e-10 0.0000000e+00 0.0000000e+00
  0.0000000e+00 5.7031629e-10]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00 1.8250121e-08]
 [1.8250121e-08 0.0000000e+00 0.0000000e+00 3.6500243e-08 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 7.1289537e-11 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 2.2812652e-09 4.5625304e-09
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.5644768e-11
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 1.1406326e-09 0.0000000e+00 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5625304e-09 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [9.1250607e-09 0.0000000e+00 5.7031629e-10 0.0000000e+00 0.0000000e+00
  7.3000486e-08 0.0000000e+00]
 [0.0000000e+00 2.2277980e-12 0.0000000e+00 2.2812652e-09 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]","[[0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 1. 1. 0.]
 [0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 1. 0. 0. 0. 1.]
 [0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1.]
 [1. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0.]
 [0. 0. 0. 0. 0. 0. 1.]]"
