,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t)
201,0.0094142845,0.08381706,0.00032732147,0.028378766,0.05862926,0.054140925,0.09440305,0.09721702,0.31594113,0.43795606,0.018810332
202,0.019173615,0.14227329,0.0056310943,0.07689026,0.07514207,0.0012763384,0.00064955896,0.049761787,0.32130197,0.44051564,0.014172695
203,0.043038856,0.080678664,0.06617262,0.07638527,0.047049608,0.0035403864,0.04784847,0.084544085,0.29966527,0.43911487,0.02302356
204,0.04724796,0.057060227,0.028513854,0.056758117,0.0539589,0.061616182,0.050164107,0.08401354,0.30536494,0.43175802,0.035467446
205,0.023635034,0.04036439,0.058610346,0.14367706,0.06727618,0.19222017,0.13849257,0.07656673,0.3525387,0.5074184,0.024944661
206,0.039549775,0.02684316,0.053822212,0.14576378,0.13771836,0.062753394,0.03792828,0.20366442,0.33322015,0.5226741,0.075666025
207,0.1782309,0.04039272,4.007016e-05,0.07316288,0.13702087,0.027392507,0.048868977,0.11643651,0.45958728,0.5850144,0.06583664
208,0.11225292,0.06688978,0.052641544,0.027071219,0.1897687,0.002239315,0.012161492,0.1988391,0.3612929,0.6036371,0.035533234
209,0.09305244,0.12039432,0.014182775,0.04420759,0.14095761,0.028244633,0.029260244,0.04406505,0.5112668,0.59412616,0.05287984
210,0.0830269,0.08924142,0.0012240006,0.064736396,0.11403994,0.124020934,0.012769369,0.07338618,0.34485027,0.5993467,0.031610712
211,0.04189094,0.06681514,0.020814097,0.0849417,0.10562157,0.010669251,0.04633199,0.091094665,0.36743546,0.6555736,0.016278349
212,0.021594245,0.050621904,0.0054460214,0.033481386,0.09772648,0.02549461,0.023309188,0.07160177,0.38519463,0.61628187,0.014026245
213,0.021541983,0.05664649,0.011191811,0.05296496,0.09171862,0.011753889,0.008825275,0.041146204,0.3626423,0.5986919,0.08102487
214,0.05669721,0.040498618,0.010295991,0.029266033,0.10001862,0.009672734,0.0056012617,0.06388736,0.34781167,0.6562189,0.063282736
215,0.04010704,0.04102195,0.0032036325,0.08334871,0.09692052,0.017112657,0.03450366,0.029853938,0.3998608,0.5677057,0.085407004
216,0.021965794,0.093191326,0.02265345,0.05137305,0.09901575,0.006956279,0.021224726,0.05761328,0.30373353,0.56649184,0.090856716
217,0.14267719,0.055616636,0.09453113,0.05076285,0.11599579,0.02554683,0.012254661,0.10239652,0.33990642,0.48713675,0.09020007
218,0.07247952,0.16038528,0.032035347,0.120284304,0.14009413,0.07521831,0.04940018,0.08453892,0.35379457,0.48893687,0.06883311
219,0.03777479,0.09955308,0.0016558607,0.09586394,0.13691151,0.021759462,0.019468766,0.2850258,0.33045146,0.49376762,0.05773236
220,0.020907583,0.11871243,0.026837729,0.1637831,0.12574351,0.008258264,0.001826437,0.112376675,0.39375132,0.5837698,0.12207623
221,0.013418557,0.06843358,0.006391986,0.048727877,0.13343062,0.032221727,0.04063896,0.15784714,0.48303333,0.58592576,0.06782033
222,0.037715364,0.057021588,0.0028074277,0.04821873,0.11789086,0.02747732,0.0034203406,0.051584568,0.38726,0.64977026,0.046626642
223,0.020104947,0.07524875,0.08564615,0.1392588,0.21410376,0.0025124105,0.0017176925,0.06557762,0.352087,0.5581341,0.12929417
224,0.052225318,0.043282513,0.00682885,0.08221154,0.19511071,0.062220287,0.04304454,0.14260907,0.35470873,0.5818727,0.12874752
225,0.026945904,0.054265242,0.04080264,0.04658439,0.23674923,0.003717798,0.037142813,0.09611696,0.36826062,0.5778152,0.119854614
226,0.0733013,0.03404986,1.0515929e-06,0.041068558,0.20535402,0.05242271,0.04266852,0.06361629,0.3662872,0.53702176,0.0926938
227,0.036733944,0.06507849,0.12398745,0.0520249,0.16649362,0.00084680534,0.0070590675,0.062456757,0.30394262,0.49651125,0.046378233
228,0.01842252,0.06049931,0.19497578,0.081073076,0.14340359,0.06696087,0.068187416,0.12419999,0.45794618,0.44723532,0.0621898
229,0.013038602,0.27086487,2.8475626e-05,0.18374729,0.1881756,0.11301322,0.13208014,0.16179465,0.38442487,0.54964083,0.09979472
230,0.008506283,0.1760088,0.028908264,0.1417541,0.2080983,0.012065418,0.030500112,0.2759812,0.40340826,0.720035,0.062118173
231,0.00559056,0.11637209,0.0005068144,0.13858214,0.14536081,0.024286352,0.025237381,0.14349659,0.51285964,0.7416069,0.057965733
232,0.009768306,0.059583966,0.0011775976,0.042296648,0.10879473,0.13021308,0.0021413504,0.12973572,0.44438505,0.7798338,0.029438762
233,0.0055498043,0.04321868,0.0018412069,0.080847524,0.10338327,0.018959539,0.0037149512,0.08686761,0.4556073,0.7927929,0.025512137
234,0.017637389,0.11253147,0.008342032,0.027530786,0.11004564,0.041431986,0.006000702,0.0592835,0.4910981,0.78530556,0.014270669
235,0.011111087,0.27357534,0.001430882,0.055307947,0.1579892,0.0053311638,0.009662651,0.05685726,0.42650193,0.6858317,0.009596098
236,0.04016182,0.14032678,0.03693512,0.088681765,0.11755203,0.0046089846,0.03946711,0.10547961,0.39408597,0.6266772,0.005168862
237,0.028634643,0.103685394,0.013098573,0.15667687,0.11620739,0.030357515,0.020055844,0.17618832,0.5144843,0.58543736,0.012143266
238,0.14064002,0.074807964,0.015026833,0.048172213,0.1361674,0.012776963,0.006631402,0.20914236,0.4120671,0.77830017,0.034275472
239,0.12922199,0.09707098,0.027262684,0.041162983,0.096642144,0.009117106,0.020447064,0.06394746,0.54733586,0.7149348,0.029930476
240,0.07154441,0.1059724,0.0040993756,0.058970116,0.07454397,0.013636472,0.038851887,0.06479238,0.5270728,0.76725376,0.056055814
241,0.060152013,0.07099806,0.0055078818,0.047552004,0.09617136,0.0074227992,0.099154346,0.062065724,0.42075917,0.71586233,0.03044321
242,0.05129917,0.06454789,5.0267136e-05,0.024222378,0.06891958,0.0034968115,0.013483973,0.05070889,0.49443054,0.6118282,0.044851042
243,0.03174353,0.099735886,0.0070242113,0.03369789,0.057807248,0.016443048,0.009120318,0.029773762,0.55441487,0.6044572,0.029894646
244,0.04168141,0.063473985,0.024826191,0.040232413,0.082497664,0.06540682,0.0036322295,0.050656624,0.33994985,0.6029283,0.03706051
245,0.027512848,0.053450152,0.037124407,0.11702195,0.08583869,0.024674965,0.015563291,0.06861125,0.36412886,0.56206673,0.024760922
246,0.026290407,0.06531807,0.02334828,0.04830184,0.074726395,0.025020719,0.02317822,0.091406494,0.33549446,0.5464169,0.025548514
247,0.044798847,0.28421295,0.01595055,0.09162964,0.062480506,0.021093238,0.13918774,0.052621983,0.33259618,0.5874279,0.019432971
248,0.029546019,0.17530297,0.021725057,0.16379306,0.07894756,0.018265624,0.06135831,0.12874007,0.38249707,0.50945985,0.03771112
249,0.014773082,0.09803238,0.020386044,0.08024107,0.068814285,0.045796692,0.014607881,0.13585658,0.3357158,0.5587008,0.029532716
250,0.1022885,0.0527828,0.012197722,0.061299533,0.100963235,0.0115265185,0.019365812,0.11887423,0.3832032,0.5388656,0.027759451
251,0.051926885,0.0958111,0.0021440852,0.025893217,0.08529428,0.038190454,0.038836583,0.060134124,0.33837846,0.5378767,0.10935163
252,0.04633685,0.0871444,0.0009751701,0.04435704,0.139011,0.0061917678,0.0017773267,0.04704483,0.30198953,0.475714,0.05524581
253,0.07428564,0.13496463,0.016004998,0.031158352,0.10403539,0.025650296,0.044892672,0.062324964,0.27803734,0.46580583,0.1769355
254,0.07091385,0.09204135,0.0016587656,0.055030957,0.17429066,0.057145722,0.059832074,0.09782685,0.39441139,0.41941497,0.12475176
255,0.03554218,0.078630105,0.03202234,0.05298254,0.17265455,0.01851948,0.0014976994,0.17650753,0.30313548,0.50013,0.08066052
256,0.027472459,0.087315194,0.0742794,0.052377876,0.1452515,0.03167951,0.021378882,0.0628866,0.36313906,0.50341463,0.054370265
257,0.019140959,0.07505057,0.02835477,0.16767523,0.12783621,0.13165599,0.038197096,0.16269657,0.40807116,0.47789365,0.067861855
258,0.19342844,0.060243946,0.009484407,0.10081924,0.14068851,0.018115815,0.04201553,0.18480635,0.33452904,0.61189246,0.08433823
259,0.11564109,0.0871785,0.09150441,0.030919299,0.11942061,0.021734444,0.008388009,0.10518797,0.41281772,0.59082013,0.080314055
260,0.10441384,0.11978632,0.030235315,0.11538461,0.12966487,0.047056172,0.0547499,0.12388459,0.40044543,0.57124686,0.11953114
261,0.08043955,0.095405325,0.010662768,0.115419775,0.2298468,0.03321951,0.06943111,0.13385363,0.39567113,0.5859823,0.06746651
262,0.040520784,0.070026934,0.0026123044,0.14336091,0.2756164,0.093373075,0.014805064,0.0926067,0.37519032,0.65319383,0.0364582
263,0.02490887,0.054370664,0.09115058,0.06585948,0.19945809,0.023867395,0.005228903,0.11609793,0.40100104,0.6119319,0.019337444
264,0.07817538,0.052608073,0.0007575085,0.072029874,0.15796849,0.058307506,0.04588323,0.10491012,0.41037583,0.60403126,0.133926
265,0.11655513,0.09111817,0.014335565,0.057097055,0.1608025,0.001787729,0.002382871,0.08022237,0.3579476,0.58811665,0.095635474
266,0.07355623,0.086609654,0.010391362,0.03672797,0.13243489,0.007809099,0.007598831,0.09028348,0.3422287,0.5368433,0.13550913
267,0.23506674,0.06823156,0.0019901725,0.078461245,0.13894354,0.09980017,0.0060498714,0.0705526,0.31895465,0.5289141,0.09687892
268,0.12163439,0.13701765,2.4063533e-05,0.09483141,0.19832474,0.011609053,0.002127733,0.09594102,0.32990476,0.51953375,0.04896091
269,0.06399176,0.25734895,0.0045224014,0.09654007,0.21098033,0.01753354,0.0038438225,0.1108775,0.31589893,0.4986708,0.025645928
270,0.0636639,0.14524564,0.1177802,0.07940464,0.17718558,0.014278976,0.08107567,0.120733425,0.31776628,0.49127507,0.016125545
271,0.031844746,0.08901296,0.0049752514,0.146997,0.1421217,0.06954099,0.09079218,0.11322305,0.4174832,0.563601,0.041711032
272,0.06495719,0.05296205,0.0002757218,0.060928434,0.11316667,0.047320068,0.09838773,0.117622174,0.34216273,0.5925193,0.038035866
273,0.21764973,0.042752974,0.0023544645,0.052318577,0.2095733,0.0692953,0.013195514,0.07039618,0.36073458,0.57933795,0.02679036
274,0.25089282,0.106059015,0.049681555,0.07697491,0.15627396,0.027894296,0.082528755,0.121057674,0.3262298,0.62870145,0.014701112
275,0.13623331,0.11906375,2.3726254e-05,0.07871741,0.10522642,0.024864417,0.025735307,0.085719265,0.4180004,0.5574861,0.02977206
276,0.12291916,0.09920874,3.968585e-05,0.05307784,0.0737233,0.06007779,0.08658964,0.09549067,0.362266,0.5619949,0.015589504
277,0.061537925,0.10942516,0.0076513663,0.09220236,0.08930157,0.0009854833,0.03251529,0.06724753,0.33019736,0.5644943,0.021703884
278,0.035764147,0.116631076,0.001523809,0.057702385,0.0579702,0.044511613,0.0038337628,0.092859045,0.3235257,0.50591063,0.054061756
279,0.03880973,0.088907525,0.022626532,0.059030194,0.09068104,0.046219427,0.005356041,0.14678732,0.3004426,0.49259442,0.027431063
280,0.13796714,0.09448025,0.014681564,0.16446346,0.11848737,0.024303675,0.019731717,0.076991975,0.3737418,0.4846808,0.07320889
281,0.06899607,0.123060375,0.023188937,0.092453845,0.10724613,0.04534204,0.08186258,0.19098288,0.29521137,0.5219511,0.0703477
282,0.10546367,0.114727736,0.0071594235,0.06531753,0.108137995,0.012740166,0.04201384,0.13049525,0.36977184,0.53228915,0.041973732
283,0.054354835,0.16140386,0.010354203,0.038766574,0.0945796,0.055066254,0.029308718,0.06998007,0.3355147,0.53423953,0.038953327
284,0.029306611,0.096751206,6.524736e-05,0.07307833,0.08512496,0.12377353,0.021866085,0.08327089,0.3099183,0.49440762,0.026555229
285,0.027833633,0.08469857,0.00061243866,0.15243891,0.09493644,0.00016297973,0.06264198,0.09652511,0.31218192,0.46225342,0.096562244
286,0.02867521,0.06963565,0.027855184,0.0710711,0.09760275,0.009276068,0.00077355833,0.109108604,0.312302,0.48951715,0.08253583
287,0.064205855,0.08537602,0.0017664446,0.16912308,0.10494064,0.021368273,0.058304273,0.06766984,0.32076022,0.50753903,0.06690998
288,0.042544637,0.059534185,0.013796683,0.045162898,0.12722868,0.008597081,0.041041087,0.116641,0.47033024,0.58924454,0.04268776
289,0.035096467,0.041251715,0.0062411246,0.12669724,0.10536025,0.011000168,0.04097441,0.043205332,0.5460454,0.6001718,0.028469069
290,0.026358735,0.044600856,0.024215981,0.024605403,0.07132673,0.030377373,0.16389625,0.07797718,0.32486698,0.63136643,0.0210295
291,0.035458006,0.030506272,0.01575893,0.038588956,0.060200695,0.11247266,0.014002656,0.104130805,0.36814836,0.60760057,0.024115833
292,0.07982076,0.027979149,0.021270921,0.07293633,0.07847099,0.026798096,0.05358627,0.07673288,0.36627427,0.69761115,0.06622186
293,0.051399145,0.041989222,0.06393351,0.096184984,0.10429357,0.05117286,0.014681894,0.05656716,0.39796823,0.6355498,0.07369805
294,0.026681723,0.06494577,0.10637165,0.13130152,0.17913304,0.106116295,0.039302148,0.11476205,0.46983176,0.5690998,0.075353876
295,0.0758572,0.061873734,0.00017340145,0.13664064,0.1827129,0.0867061,0.0536212,0.14933403,0.4429582,0.6199631,0.09196235
296,0.058929853,0.061610308,0.034559123,0.05916134,0.15907232,0.02263819,0.012425874,0.13289617,0.39109233,0.6477411,0.047297984
297,0.029973648,0.06286034,0.00528903,0.044425715,0.17166793,0.031623185,0.10424738,0.14736144,0.4080679,0.60523975,0.03746973
298,0.06745109,0.03892477,0.0055174944,0.03444404,0.11932403,0.0037517762,0.002645833,0.04986822,0.45936114,0.6467444,0.037035994
299,0.038171817,0.05538083,0.018067565,0.046295762,0.08842016,0.032475237,0.073109254,0.031915028,0.35816976,0.586942,0.041962873
300,0.058319025,0.038444094,0.0002667174,0.063473135,0.08989592,0.0238439,0.010595355,0.050379578,0.3754392,0.5140136,0.03014646
301,0.06550543,0.123988695,0.041020676,0.13346282,0.09487002,0.011147798,0.013082078,0.04807009,0.28454128,0.4888554,0.01873361
302,0.04605814,0.09199188,0.00021868186,0.058460437,0.12201114,0.021903789,0.032596156,0.1304218,0.31446275,0.44863924,0.037328884
303,0.0527315,0.060436692,0.08035631,0.03627591,0.12657359,0.0017592367,0.012733598,0.12204891,0.31462193,0.48126984,0.018854918
304,0.026443245,0.053723447,0.0033497945,0.08404204,0.21131292,0.04421995,0.20376171,0.10437202,0.36495897,0.5117596,0.030170375
305,0.0133294435,0.034160987,0.0065864627,0.056669828,0.13467556,0.005390901,0.040944867,0.08772675,0.31723076,0.5116309,0.023047287
306,0.006667893,0.03992353,0.0008401813,0.022644076,0.08201631,0.02634111,0.015542318,0.044001907,0.3137166,0.48623306,0.013723391
307,0.0044722385,0.24298522,8.616186e-05,0.026503835,0.068215236,0.040694125,0.011908015,0.036340628,0.28542215,0.42854145,0.22765163
308,0.04196736,0.13443622,0.0010327437,0.08190689,0.16115288,0.020349454,0.14187853,0.09131911,0.29524487,0.41294217,0.11580345
309,0.032321144,0.07817912,0.0053056157,0.069510035,0.14556973,0.0034837443,0.0036182175,0.13440347,0.25264734,0.42024815,0.10269074
310,0.028635846,0.05857706,0.0065307473,0.024597252,0.16514602,0.011057473,0.012338899,0.07915156,0.2830784,0.4398793,0.056815382
311,0.01913675,0.05744295,0.004895032,0.028952567,0.15889183,0.029626522,0.009140836,0.05281265,0.30667296,0.4074055,0.087952055
312,0.017872524,0.03656444,0.016574714,0.033073578,0.20489128,0.012547861,0.033588618,0.070165165,0.31127754,0.45983958,0.16809979
313,0.037861288,0.16809426,0.03637575,0.024456058,0.22039881,0.036829848,0.008984462,0.07818316,0.28556886,0.43811867,0.09403786
314,0.101339996,0.09696047,0.014068269,0.079984546,0.17803468,0.019019378,0.05265768,0.09746252,0.277989,0.429381,0.11407932
315,0.08774716,0.12150855,0.086466864,0.08792569,0.294365,0.073270395,0.019759702,0.12914824,0.28941414,0.70575345,0.06416428
316,0.066262186,0.16765371,0.0022369835,0.12889643,0.22629985,0.043238796,0.068316564,0.11637759,0.49055576,0.58542436,0.054162197
317,0.065491326,0.102284044,0.011482096,0.16092736,0.18396366,0.0052711535,0.001655427,0.17253534,0.35499737,0.6442221,0.027850121
318,0.041051496,0.10109957,0.1039786,0.09732126,0.122644134,0.00587403,0.0109453015,0.11489624,0.43644276,0.66197515,0.08075236
319,0.17155045,0.060824275,0.003002133,0.11922234,0.1292927,0.11257811,0.08403842,0.11428704,0.4519729,0.6587479,0.077198036
320,0.102373116,0.08869617,0.0037349248,0.07772089,0.14280614,0.005208007,0.008369736,0.1089675,0.38803086,0.6423099,0.12664212
321,0.059087254,0.12114299,0.072550766,0.06016719,0.13715671,0.019115096,0.0054750955,0.07716561,0.5409296,0.60430145,0.07431911
322,0.042970516,0.085481435,0.015581391,0.17350402,0.2936228,0.04616485,0.044336617,0.08360933,0.37777603,0.62624043,0.056445625
323,0.12132275,0.09783252,0.0007130643,0.058035087,0.2143045,0.023600167,0.027471114,0.13669898,0.37495005,0.595226,0.050174475
324,0.08602886,0.09095147,0.0054953313,0.057697102,0.14602804,0.06728931,0.0011744335,0.14266795,0.3674567,0.5983844,0.04444933
325,0.08297776,0.07943812,0.02328898,0.06012073,0.11433793,0.019248,0.0071852542,0.06998554,0.37861893,0.57337916,0.025539583
326,0.08499621,0.07379113,0.036848847,0.041548986,0.09985861,0.016538389,0.015719855,0.11542485,0.34469315,0.57738924,0.04509512
327,0.06047805,0.26905677,0.021323094,0.05201231,0.16608459,0.071578756,0.021179155,0.060227275,0.4378825,0.5342985,0.042273786
328,0.031477932,0.14994468,0.0075540785,0.1373172,0.20700438,0.04124393,0.011118921,0.13310435,0.32593623,0.53142434,0.026472144
329,0.015757237,0.08289629,0.008774318,0.11376697,0.13800184,0.006534895,0.014962357,0.1212083,0.33828494,0.53406763,0.060559332
330,0.014253484,0.07178629,0.004176938,0.08887163,0.10408482,0.01702903,0.005275759,0.08240465,0.3328944,0.5308068,0.03268023
331,0.03830767,0.070790164,0.03733255,0.06937944,0.095097035,0.015969748,0.05604976,0.19411036,0.3487138,0.608595,0.023686469
332,0.058634713,0.09599191,0.0049167704,0.04652742,0.10172939,0.021939117,0.019718366,0.068596475,0.44275907,0.62636316,0.02161326
333,0.030721938,0.09797526,0.0014675896,0.03862188,0.06962066,0.017646793,0.003166233,0.07436087,0.37982085,0.5809759,0.06965579
334,0.021941049,0.080499694,0.0006920484,0.036798883,0.07675845,0.0008040422,0.014467826,0.04989927,0.32993838,0.5481217,0.035573173
335,0.01751063,0.047025044,0.061514966,0.028228758,0.06736909,0.0029172185,0.007681831,0.039267194,0.30031413,0.5055606,0.0211669
336,0.028224135,0.035706364,0.0013134048,0.047593184,0.16968855,0.043111403,0.030878503,0.042662345,0.33762002,0.43180954,0.026535891
337,0.06036742,0.028374834,0.0007472393,0.052401844,0.1185504,0.017265577,0.081200205,0.053666785,0.2436121,0.4190043,0.039370537
338,0.046169817,0.0373854,0.053749993,0.073142014,0.08569325,0.010239311,0.060502026,0.04090992,0.2908489,0.38551918,0.03047068
339,0.054522607,0.032525647,0.08672994,0.053428542,0.075797915,0.027115954,0.032755945,0.07805935,0.24264464,0.39508358,0.030010385
340,0.033010162,0.04198251,0.019017005,0.06722179,0.0826632,0.044938687,0.044143472,0.085302435,0.30078706,0.45305073,0.06844989
341,0.067377925,0.065548226,0.0002564207,0.07391915,0.0958681,0.012335414,0.12854616,0.07039139,0.32070997,0.45777947,0.0491263
342,0.03475759,0.06344605,0.0001441159,0.025083868,0.079982236,0.00018642764,0.0026357889,0.2665685,0.26965407,0.44497553,0.029845372
343,0.018417839,0.048605025,0.0066667967,0.25457066,0.05729281,0.033582434,0.012992793,0.11608568,0.3563695,0.5303084,0.02590704
344,0.017479178,0.035879713,0.01410734,0.03402904,0.074841976,0.004050889,0.012386432,0.19076024,0.33002576,0.56515455,0.015801687
345,0.031039333,0.025512526,0.008786534,0.018079113,0.05124271,0.017926171,0.013267327,0.08109471,0.39324477,0.632827,0.01149458
346,0.018720804,0.05707389,0.020632882,0.033017904,0.04274168,0.06742617,0.0044203443,0.022130514,0.42109367,0.61107796,0.008008267
347,0.034081656,0.03460796,0.011870832,0.062255405,0.048144534,0.029643646,0.022066157,0.15472022,0.34749633,0.6206876,0.037319817
348,0.017049368,0.061564438,0.11040208,0.036150545,0.054811202,0.06613284,0.007735951,0.06670767,0.39372444,0.59827167,0.05994004
349,0.009563484,0.04503487,5.4798573e-05,0.12532961,0.10821299,0.056844953,0.0921005,0.09104103,0.38771242,0.55442834,0.0715328
350,0.014758594,0.03987257,0.0023188859,0.066885136,0.13548061,0.011632007,0.0005476904,0.10734196,0.35730952,0.64180624,0.035864536
351,0.0077065714,0.025251033,9.35921e-05,0.019338587,0.1505278,0.0016477299,0.004900678,0.048396394,0.37848988,0.6120982,0.022390697
352,0.047384508,0.09789704,0.05427697,0.013406156,0.09867963,0.000121128105,0.0013389902,0.029714555,0.34307495,0.54942113,0.019284472
353,0.02390949,0.073528595,0.00097059895,0.056316447,0.090701684,0.028112913,0.1171616,0.04486158,0.4057772,0.5502598,0.17010628
354,0.012296248,0.048220184,0.020381428,0.07275298,0.19044745,0.013039901,0.047602467,0.09402847,0.29813254,0.62539583,0.13969006
355,0.066877015,0.028204948,0.18746404,0.055020526,0.1772402,0.0119861625,0.021265,0.10731883,0.4047814,0.536155,0.084580146
356,0.038476944,0.032901645,0.0075110015,0.114325605,0.21594456,0.10112467,0.13675301,0.15524977,0.41727337,0.56199205,0.09687371
357,0.024375802,0.032759916,0.019123271,0.09425916,0.19712612,0.063199334,0.009102975,0.12489129,0.37629572,0.6188581,0.12261298
358,0.048053116,0.02294688,0.0030917313,0.05538624,0.3189745,0.1429601,0.017424075,0.12229193,0.44523007,0.6314013,0.09695719
359,0.041702367,0.051819284,0.06231089,0.09031405,0.3580432,0.0019522212,0.0030204435,0.08702689,0.3847435,0.61758524,0.04929441
360,0.020865066,0.038940642,0.1264204,0.04555931,0.22312053,0.033822887,0.06247554,0.08177837,0.48261327,0.60002285,0.043680143
361,0.035978265,0.049223024,0.023440925,0.22289568,0.17391396,0.13147138,0.071550615,0.108176686,0.4056327,0.6183013,0.055722497
362,0.024200318,0.08395035,0.00010609775,0.09681783,0.15354674,0.0120029,0.063466504,0.19122522,0.43074572,0.63457453,0.06328182
363,0.02146742,0.06930932,0.027894154,0.02707803,0.117259204,0.0027239267,0.018947186,0.101970166,0.41495362,0.67671263,0.105564356
364,0.04338861,0.040068045,0.06695729,0.033719983,0.122471124,0.14979264,0.014110471,0.04882041,0.4036189,0.61326605,0.0783533
365,0.022723872,0.09021604,0.0077800704,0.12818743,0.15578978,0.051756375,0.033575084,0.08123478,0.4007926,0.5900522,0.058428477
366,0.09102404,0.07451334,4.667193e-05,0.056565013,0.12308708,0.008406631,0.04441648,0.10389574,0.37488723,0.5682106,0.12380113
367,0.06651704,0.12865956,0.0006701854,0.022968497,0.24934053,0.048738323,0.0003693822,0.05000291,0.3362391,0.5835503,0.062099278
368,0.12004475,0.12540622,0.00067202153,0.057998054,0.3317968,0.028686477,0.11740523,0.07658999,0.3589101,0.49285305,0.031470917
369,0.06546224,0.13119578,0.0071506435,0.06696595,0.19284579,0.042695213,0.0009964603,0.071317434,0.28600863,0.48409492,0.017347343
370,0.033133585,0.091773525,0.00073549943,0.061849073,0.13969365,0.011691621,0.012969473,0.08265219,0.321797,0.4396404,0.011561008
371,0.017486831,0.07125087,0.003217622,0.03261282,0.12897775,0.01631165,0.0012774292,0.06400589,0.2662412,0.45416248,0.005971038
372,0.011242762,0.098976105,0.05457886,0.029108232,0.072371654,0.06259357,0.06513582,0.06130404,0.26071778,0.56456685,0.021475919
373,0.011332872,0.06023105,5.974073e-06,0.3065862,0.084331445,0.043211758,0.035098735,0.069797926,0.41469848,0.45072046,0.112212844
374,0.018444888,0.034240264,0.006790809,0.036807813,0.11406338,0.00014238348,0.00033226347,0.26245192,0.26239246,0.57304215,0.08118728
375,0.009223776,0.02991287,0.0024252017,0.05352866,0.09938877,0.008072641,0.017615391,0.029196449,0.42232692,0.55814624,0.05269363
376,0.08029597,0.0292061,0.00021045243,0.025560547,0.083893605,0.06930516,0.088979445,0.040853754,0.29831332,0.60393894,0.041327544
377,0.06332684,0.03795606,0.015023947,0.10687649,0.086366914,0.0005484383,0.027090311,0.04197208,0.36413547,0.47928485,0.02574746
378,0.03203955,0.07726598,0.004743219,0.07554665,0.11691902,0.021443643,0.01802481,0.07873319,0.2704214,0.49473748,0.017999982
379,0.033742562,0.047559045,0.00036712992,0.03656982,0.11080197,0.006294501,0.0075138845,0.1219358,0.29159755,0.48638386,0.013137211
380,0.03816905,0.032431167,0.0020364947,0.026912414,0.06614189,0.015474828,0.13378876,0.062053006,0.319693,0.4715797,0.037796147
381,0.023860274,0.054145984,0.006688356,0.053561024,0.092636615,0.0032009548,0.009473137,0.02964486,0.3331182,0.4755442,0.022507178
382,0.027528904,0.04832373,0.0048911343,0.018855313,0.06244024,0.097248286,0.026434077,0.04644619,0.28002074,0.512898,0.015993902
383,0.05110967,0.04714203,0.006673783,0.07144366,0.06713674,0.028352158,0.052008145,0.094675034,0.29726082,0.42743087,0.042367663
384,0.112305306,0.05886887,0.00023648818,0.040704966,0.063758746,0.0042188372,0.025456278,0.05841557,0.27176508,0.44638798,0.0558319
385,0.058953606,0.07063205,0.016016396,0.10460203,0.13000605,0.008599299,0.037425563,0.06346637,0.3289901,0.40158525,0.068149924
386,0.03348829,0.3248849,0.044692468,0.046836384,0.12364693,0.016838968,0.014431912,0.10160557,0.30926338,0.43002823,0.07555707
387,0.01781056,0.21299306,0.03199896,0.11217938,0.11851816,0.057681315,0.13251589,0.15350212,0.37745723,0.45713356,0.054154154
388,0.14287418,0.13083711,0.030766202,0.09808888,0.14765042,0.024954394,0.018627424,0.15071708,0.3613413,0.5353392,0.065514676
389,0.11326359,0.1221523,0.08548606,0.06252645,0.12765418,0.02352726,0.039944205,0.09647073,0.46438426,0.5513059,0.060722895
390,0.057815656,0.09414533,0.010207654,0.11459677,0.12319907,0.042747833,0.04832364,0.10439193,0.44205973,0.64263165,0.14227006
391,0.032671846,0.068324804,0.0029560442,0.0605198,0.14845234,0.008977625,0.1700503,0.0951858,0.38435623,0.66665834,0.16237617
392,0.11219293,0.047794223,0.008245937,0.1004309,0.19811721,0.035891067,0.019676086,0.082127094,0.4231302,0.58823514,0.08886843
393,0.08832814,0.06940962,0.0045497655,0.051282942,0.17917497,0.07358433,0.0042156745,0.08436018,0.3441674,0.5841943,0.047957238
394,0.04427257,0.07759638,0.0012841149,0.057424646,0.16283092,0.14793943,0.0023782954,0.08289408,0.34878013,0.53483367,0.040097963
395,0.02226681,0.05500704,0.053660568,0.09955686,0.19308606,0.09427336,0.0064364066,0.17656872,0.31916183,0.5235524,0.07951787
396,0.011172384,0.09657525,0.009946093,0.08771893,0.21921864,0.06348365,0.03307273,0.10206203,0.37689087,0.5386434,0.06514369
397,0.06462847,0.111877024,0.0021116163,0.06102921,0.18675664,0.009000309,0.08392859,0.0872458,0.32582542,0.5313677,0.054992884
398,0.040263943,0.08831254,0.09608485,0.12531704,0.14117055,0.005889849,0.031100802,0.15527444,0.3121461,0.48818538,0.07605223
399,0.022999594,0.097527385,0.022179857,0.076490134,0.1423916,0.055518888,0.049961418,0.12207825,0.3747419,0.5091813,0.13817354
400,0.048286594,0.1396423,0.00017237928,0.07648884,0.1601676,0.0359675,0.028769732,0.1527371,0.32964736,0.6251216,0.14747949
401,0.03671238,0.08402496,0.0044609364,0.05582252,0.16900584,0.00039274135,0.00022808177,0.17276287,0.38921857,0.57546204,0.074609384
402,0.07541263,0.2088667,0.003818479,0.023844138,0.20433438,0.006497621,0.06764446,0.0782979,0.41380808,0.62055737,0.05112363
