,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t)
98,-0.021743653,0.09827735,-0.014730779,0.2646026,0.016372677,-0.14119457,-0.704946,0.7113408,0.078371845,-0.011064954,0.12910801,0.41857854,0.12943587,0.021991331,0.35720453,-0.4572971,-0.596803,0.20290773,-0.07535477,-0.41479698,-0.10795552
99,0.144661,0.19724694,-0.14979692,0.3731292,0.062136397,-0.2854113,0.0067655817,-0.24672918,0.029199222,0.04182725,-0.063860394,-0.15033945,-0.015748017,0.09817647,0.64711106,-0.18035823,-0.05736909,0.34606886,-0.04631698,-0.4043017,0.3492133
100,0.17943369,0.23993292,0.1990066,-0.09753454,-0.13217029,0.117917,0.48900372,-0.30642655,-0.21026067,-0.04542511,-0.042564698,-0.4740179,-0.19251469,-0.26562056,0.17127529,-0.065587044,0.7655244,0.15025993,0.029794764,0.08137411,0.22291008
101,-0.07492391,0.22272266,0.13796103,-0.36184326,-0.0008623471,0.3976133,-0.4063508,0.41309693,-0.111352846,-0.20588051,-0.0053438395,0.13611588,-0.14010757,-0.46946797,-0.29984704,0.08310541,0.25039002,-0.3948702,0.061653715,0.030561239,-0.20888434
102,-0.20868723,0.20003477,-0.098883696,0.091855995,0.17473319,0.03495708,-0.5461706,0.35887197,0.0682748,0.10587551,0.24656817,0.6991291,0.03852575,0.04598892,0.05237004,0.042408053,-0.74828535,0.00331286,-0.029288098,-0.31804806,-0.16573837
103,0.007190898,0.12300456,-0.14803329,0.18069755,0.26851624,-0.33345318,0.26943484,-0.49256256,0.20960404,0.16048604,0.22483486,0.07414738,0.0734807,0.21830876,0.2293298,0.17477198,-0.16579936,0.3391953,-0.09315391,-0.07220731,0.29064137
104,0.10829566,0.056778625,0.03704951,-0.16392387,0.12880231,0.12425865,0.49852106,-0.5584201,-0.036707133,0.0046313256,-0.075303,-0.32296792,0.039176524,-0.1633589,-0.33566082,0.2154622,0.60111445,-0.09015842,-0.06503476,0.5874602,0.214974
105,0.0020332634,0.028176157,0.14306755,-0.2148543,-0.001992919,0.3994153,-0.27284995,0.36838925,-0.05069626,-0.07167638,-0.0629097,0.22642006,0.09062508,-0.22462952,-0.4879353,0.027391369,0.13724515,-0.32398295,0.064944714,0.39805347,-0.21008426
106,-0.091845244,0.045013584,-0.18466136,0.13333598,0.063197315,-0.06987071,-0.61539906,0.51116794,0.12300642,0.05559279,0.0905805,0.4345911,0.16544904,0.08322701,0.12973484,-0.16777375,-0.6541753,0.049332563,-0.0074875327,-0.17928636,-0.055848677
107,0.12335539,0.07059172,-0.12065014,0.28535038,0.078039356,-0.2913311,0.061473217,-0.29031134,0.118567765,0.09310054,0.0054074377,-0.09253837,0.15945742,0.21404113,0.49977452,-0.10414976,-0.09194331,0.4984708,-0.12535289,-0.19273397,0.26785436
108,0.2541456,0.10469207,0.11505991,-0.04920159,-0.10531406,0.14658067,0.3789396,-0.22533526,-0.13943869,-0.15669137,-0.21612267,-0.5580787,-0.12736374,-0.2125744,0.16768345,-0.082988195,0.8455886,0.03478308,0.05644135,0.24640302,0.22809117
109,-0.0901466,0.13874939,0.23081303,-0.2144019,-0.109965704,0.43807593,-0.42862064,0.5790439,-0.21509442,-0.1590311,-0.048229415,0.016476538,-0.15808643,-0.34951028,-0.19746993,0.009468712,0.23733021,-0.2018279,0.1424376,-0.0570633,-0.18894508
110,-0.1711439,0.14119448,-0.097817555,0.17512989,0.12756455,0.01802471,-0.46723938,0.45092854,0.043928675,0.12024394,0.2892213,0.4514799,-0.028018495,0.09143146,0.17857394,-0.12755983,-0.59897494,-0.025575329,-0.035961084,-0.5013709,-0.14534353
111,0.020690706,0.11514627,-0.104674496,0.16400148,0.24482897,-0.24515249,0.1824995,-0.5040552,0.11561916,0.21795738,0.08285069,0.01697778,0.02276682,0.20427734,0.19662674,0.14048642,-0.10811589,0.26359516,-0.10454983,-0.14644413,0.19055574
112,0.12731338,0.04101791,0.04505089,-0.1457419,0.04968117,0.086314894,0.52131987,-0.38135886,-0.014328611,-0.039358385,-0.124140635,-0.29533586,-0.011612494,-0.12163751,-0.13979961,0.16053934,0.55869716,-0.030728187,-0.036136843,0.40881082,0.11392808
113,-0.070927955,0.012577087,0.13501851,-0.2811615,-0.08148892,0.30816525,-0.235668,0.34510583,-0.005179599,-0.06283116,-0.014719594,0.23548466,0.03077687,-0.25413,-0.38378972,0.07913996,0.21914959,-0.2359981,0.13085017,0.21636154,-0.15802336
114,-0.19998574,-0.0053054783,-0.18513727,0.13284016,0.19585712,0.024228416,-0.5594908,0.42894098,0.12974,0.024620485,0.20879638,0.5742897,0.08362283,0.10470396,-0.009655824,-0.09875099,-0.4793914,-0.0788625,0.013607778,-0.12727915,-0.058640994
115,0.021206766,0.015437866,-0.18545024,0.28295803,0.16829973,-0.17195609,-0.03831453,-0.24789357,0.036653496,0.21348411,0.22083311,0.11115365,0.03880112,0.35606483,0.265404,0.07376686,-0.18175542,0.29615197,-0.14829971,-0.089459084,0.30092478
116,0.10499172,0.0017067418,0.07956673,0.036438845,0.039543066,0.12374069,0.48842192,-0.45608476,-0.056075126,-0.004814473,-0.11826945,-0.45282343,-0.016532999,0.022726888,0.002731569,0.22418176,0.4522045,0.05660215,0.037271783,0.35273254,0.31755668
117,0.09295794,0.070091166,0.18736295,-0.2416296,-0.105809666,0.43192372,-0.011943443,0.2269873,-0.16227697,-0.04614092,-0.07474792,-0.10506527,-0.06679362,-0.1982738,-0.347587,-0.061888624,0.32262352,-0.26067433,0.051536433,0.34743613,-0.080127075
118,-0.009667268,0.013570404,-0.038998436,0.0093441345,-0.00028427783,0.091725856,-0.53255445,0.45592874,0.0760774,-0.012930326,-0.007826207,0.3741402,0.12150614,-0.08550313,0.012409624,-0.032541662,-0.4750407,-0.044948686,0.06180439,-0.21283257,-0.20985726
119,0.28600782,0.054374587,-0.16375455,0.3282324,0.06044328,-0.36849943,0.05529481,-0.14771235,0.20854527,0.03198509,0.0014749616,0.08284385,0.10195685,0.13362376,0.415713,-0.13266248,-0.25715467,0.39765817,-0.037648447,-0.13921866,0.12705548
120,0.23566392,0.1264412,0.041359954,-0.041633286,-0.18788292,-0.18194225,0.36878157,-0.4438933,-0.049349576,-0.17658213,-0.25173026,-0.5196071,0.20834485,-0.31034198,0.17135815,-0.03406453,0.65664434,0.28424507,0.13560629,0.1970423,0.30489156
121,0.08615825,0.20147237,0.36157334,-0.16395691,-0.16282322,0.29639915,-0.3222795,0.58725685,-0.21364914,-0.26159215,-0.046152767,-0.018882353,-0.18945445,-0.41536903,-0.11545607,-0.45202202,0.36945134,-0.21533912,0.09699001,0.23127425,-0.097011976
122,-0.13710612,0.26738068,-0.12614012,0.06659886,0.027981363,0.05579282,-0.96266323,0.58898914,-0.051550634,-0.0033886293,0.110960566,0.40270182,0.05119218,-0.09851578,0.27409372,-0.10091646,-0.67105234,-0.05328594,0.0527768,-0.5907817,-0.096317455
123,0.10415235,0.21808428,-0.1240249,0.35563278,0.19622135,-0.1859215,0.16287813,-0.35506895,0.14576763,0.14292987,0.100216016,0.1286115,-0.059793644,0.20871395,0.68164873,-0.17326643,-0.3145782,0.5854943,-0.14638218,-0.33871213,0.16449484
124,0.13984612,0.25961637,0.039128944,0.06159486,-0.034217853,-0.046570294,0.60582554,-0.6617694,-0.07808713,-0.13929096,-0.15853561,-0.5604764,-0.10756897,-0.20459363,0.11097023,0.29159108,0.99879104,0.068175524,0.12959102,0.14296794,0.33680254
125,-0.23599955,0.2765031,0.30613515,-0.42965347,-0.1060451,0.5387794,-0.023741007,0.46520194,-0.35174614,-0.07294057,0.12486388,0.046628576,-0.22997338,-0.44513056,-0.68998176,-0.02100498,0.420736,-0.2745362,0.15701391,0.25206017,-0.12980454
126,-0.32281885,0.15463334,-0.17334077,-0.07163264,0.40098733,0.21603337,-0.91043365,0.6616746,0.08649709,0.081067294,0.43852848,0.76041853,0.072985485,0.024133088,-0.16684264,0.13490221,-0.8863877,-0.38934946,-0.13485575,-0.39911693,-0.25998434
127,-0.059258543,0.02943674,-0.28138012,0.38515833,0.44338822,-0.3421895,0.24851288,-0.64140266,0.38481817,0.40828973,0.17237917,0.44981706,0.17626485,0.4982324,0.09476694,0.20033091,-0.66265,0.41545108,-0.29246932,-0.06844595,0.25457656
128,0.22973052,-0.037909195,-0.0713401,-0.1267814,0.13395,0.04129071,1.0697337,-0.96362466,0.055195082,0.015195725,-0.22583608,-0.6124145,0.1836829,-0.010540483,-0.20105307,0.31903768,0.8549927,0.1086827,-0.045785632,0.629725,0.4262014
129,0.08447449,-0.051998593,0.35196388,-0.50911987,-0.20844921,0.6064521,-0.054017924,0.4809944,-0.13921955,-0.22347306,-0.16631587,-0.03296416,-0.025216065,-0.43977198,-0.7874018,-0.024405157,0.6767134,-0.46185273,0.13698858,0.90210223,-0.21270666
130,-0.2261141,-0.060088757,-0.09443925,0.08056671,-0.005025111,0.12919453,-1.210544,1.1526359,0.084521666,-0.018763967,0.16723302,0.6992003,0.2179732,0.08938973,-0.058323156,-0.12609044,-1.0122257,-0.23795249,0.049531754,-0.30674586,-0.25992805
131,0.121397436,-0.008010028,-0.2900947,0.63554,0.14402412,-0.5447025,-0.013719377,-0.28674993,0.2734335,0.27543813,0.09862635,0.13213828,0.12239462,0.5862582,0.7170495,-0.28593737,-0.76942676,0.6312859,-0.22488192,-0.46408877,0.27890912
132,0.519048,0.052029926,0.08247235,0.011340546,-0.14742346,-0.19136035,1.041105,-0.9378229,0.03349615,-0.050258957,-0.3866545,-0.9501682,-0.00787522,-0.094869435,0.4064717,0.09936134,1.0635334,0.38023037,0.030158916,0.23186082,0.46212077
133,0.23168254,0.10913163,0.4653392,-0.48310122,-0.43024027,0.4924419,0.022557592,0.4114925,-0.18830404,-0.41503632,-0.35162377,-0.34258193,-0.16401824,-0.78638315,-0.4772295,-0.118644595,0.98414606,-0.40819514,0.2757482,0.45343062,-0.25508314
134,-0.25057554,0.22937739,-0.06123021,-0.056408424,-0.101391956,0.111674614,-1.2441716,1.1479356,-0.01934413,-0.14690812,0.15851045,0.7858802,0.20594074,-0.32719678,0.0690584,-0.32572207,-0.9100587,-0.22634508,0.23268016,-0.51364285,-0.42166993
135,-0.042688124,0.26909944,-0.3619843,0.5283925,0.3166725,-0.6445265,-0.38380966,-0.06800411,0.28339487,0.21038432,0.28085044,0.4904032,-0.00044987444,0.38238704,0.8058118,-0.4279596,-0.83813375,0.62938386,-0.16736,-0.5274392,0.20921347
136,0.09968078,0.3816194,-0.06389191,0.08740035,0.077412635,-0.19768327,0.70969254,-0.9840691,-0.05130633,-0.0008903742,-0.061598144,-0.7315905,-0.046611127,-0.06697749,0.4394248,0.29431117,0.94646394,0.47369045,-0.069521904,0.105587885,0.5998386
137,-0.112337135,0.30152482,0.408238,-0.5363709,-0.020096693,0.7590907,0.0404982,0.2960423,-0.4074099,-0.2363207,0.05122803,-0.05021119,-0.38892645,-0.49040097,-0.7177785,0.08436163,0.9381141,-0.30807492,0.028499164,0.55121416,-0.08900238
138,-0.60493344,0.16899343,-0.16827257,-0.15123078,0.21053304,0.4858521,-1.0506871,0.9046042,-0.08075314,0.048004337,0.37473044,0.7724518,0.0585589,-0.09363535,-0.31426892,0.43959695,-0.8987434,-0.49329284,0.016284201,-0.36967993,-0.25881344
139,-0.17835978,0.08079652,-0.2869879,0.49506134,0.57966846,-0.20580909,0.07233376,-0.34724143,0.2851631,0.5338258,0.45158905,0.6727749,0.010024346,0.7538179,0.04060038,0.07027277,-0.94655037,0.36585414,-0.41480765,-0.27251142,0.1441314
140,0.19073167,-0.011038534,-0.19271412,-0.02216053,0.21021168,-0.10459449,1.0916997,-1.289126,0.095445685,0.17841241,-0.16252488,-0.7045388,0.2648285,0.1752641,-0.15956704,0.65667164,0.75246555,0.18375699,-0.14451191,0.47022113,0.514742
141,0.2128794,-0.050606772,0.5048837,-0.46166298,-0.17410052,0.61646086,0.40877375,0.22546262,-0.17911653,-0.17793334,-0.25774473,-0.2063062,0.04481814,-0.2999419,-0.9948787,-0.006173135,0.88950986,-0.4451691,0.050198004,1.0642136,-0.18643194
142,-0.048289254,-0.10575216,-0.1185904,-0.16581683,-0.118751794,0.24393354,-1.1752423,1.1958876,0.033338204,-0.09339782,-0.054243244,0.523237,0.37023658,-0.17738575,-0.25983945,-0.094638854,-0.8847791,-0.39393458,0.19932222,-0.14336284,-0.3445964
143,0.30177686,-0.036301248,-0.15039065,0.64625525,0.042245552,-0.67877895,-0.2328108,0.07457048,0.4573933,0.13840577,0.053842697,0.3881418,0.29053837,0.44037417,0.8589252,-0.5798964,-0.94924885,0.7187684,-0.12808381,-0.4544772,0.0401126
144,0.5751963,0.08987141,-0.10937782,0.15003565,-0.2738348,-0.5285458,0.681358,-0.89173466,0.016834749,-0.116018295,-0.49984115,-0.96084964,0.09275471,-0.21955568,0.77459526,-0.15568085,0.9981035,0.53204,0.17820974,0.07958403,0.77607226
145,0.22280739,0.26787168,0.61766684,-0.34812722,-0.48543647,0.5104939,0.016990665,0.48574063,-0.30149493,-0.46089908,-0.1607273,-0.4324557,-0.2813189,-0.8319372,-0.0869728,-0.4651782,1.1707971,-0.20094866,0.13461344,0.3758852,-0.04037621
146,-0.31454533,0.37623182,-0.09184556,-0.11927653,0.048965245,0.38870466,-1.3526667,1.1696949,-0.2130366,-0.18300723,0.11682512,0.7058795,-0.09398218,-0.4514157,-0.022639392,-0.14746615,-0.78205884,-0.3921668,0.15224867,-0.5879812,-0.29725146
147,-0.2625098,0.38125956,-0.2705967,0.50703865,0.40759268,-0.39255187,-0.27303818,0.0018700361,0.22101854,0.31614187,0.4332778,0.68428004,-0.02679757,0.37774876,0.67461103,-0.17007051,-0.79983497,0.61928916,-0.24560425,-0.846495,0.14686264
148,-1.3925135e-05,0.25576082,-0.18639937,-0.05378214,0.31728446,-0.054546088,0.7544127,-1.0541083,-0.049767777,0.07754718,0.12790221,-0.5786867,-0.15184064,0.057307087,0.11352072,0.43527374,0.8576366,0.17872462,-0.14638546,0.12778303,0.598032
149,-0.26833004,0.11361869,0.3932237,-0.50264627,0.10141943,0.80764693,0.25385648,-0.03556784,-0.31084543,-0.11009664,0.06572011,-0.049431935,-0.20152858,-0.3462488,-0.9236745,0.46882278,0.74978316,-0.5271447,-0.11037857,0.82975334,-0.13217911
150,-0.4373884,-0.021111865,-0.14486367,-0.17887184,0.29717317,0.5093225,-0.77732855,0.7658744,-0.018407159,0.15647545,0.323366,0.83064735,0.06592193,0.12671484,-0.65166146,0.28242874,-0.9023949,-0.60857135,-0.037657622,0.007917821,-0.33871615
151,-0.07664396,-0.14393796,-0.32562107,0.43290502,0.40261704,-0.37245196,0.1526115,-0.3518636,0.40090808,0.44016016,0.28782582,0.53856254,0.2835385,0.75839674,0.09289086,0.1878543,-0.92628443,0.36425266,-0.31142488,-0.18469538,0.10316251
152,0.3548533,-0.2311542,-0.101727836,0.009385174,0.036901414,-0.21027853,1.136825,-1.0698198,0.1163375,0.09134267,-0.2718643,-0.68773,0.23148055,0.23319753,-0.090073854,0.3671384,0.7545913,0.20972341,-0.0554691,0.6373677,0.46408394
153,0.30394313,-0.22622435,0.43363672,-0.4273968,-0.34349102,0.51364785,0.24262697,0.31158063,-0.17373087,-0.23267734,-0.3321925,-0.4177865,0.04757259,-0.40760207,-0.6606294,-0.071468666,0.9580032,-0.37733838,0.18755035,0.83966964,-0.14057781
154,0.05086737,-0.08681506,-0.0023148367,0.09477908,-0.20264564,0.16773455,-1.182344,1.265382,0.017081106,-0.17586154,-0.019068383,0.4908659,0.18043095,-0.14262022,0.044200283,-0.4072423,-0.77635217,-0.29563764,0.18171601,-0.19890666,-0.42728418
155,0.2208782,0.20168658,-0.17509833,0.64732486,-0.049885802,-0.7170096,-0.39458892,0.049320567,0.22607915,0.17296733,-0.019055437,0.14843571,0.24820076,0.45584688,0.97273856,-0.5404224,-0.82671785,0.7577513,-0.009464081,-0.737967,0.14386137
156,0.60790575,0.25988978,0.020519964,0.11471565,-0.26132816,-0.3858871,0.6982163,-0.70048034,0.0013702232,-0.05545368,-0.4014511,-1.0509856,-0.06449567,-0.2404385,0.8681694,-0.2619235,0.948452,0.56385225,0.13641274,-0.10525606,0.4889429
157,0.3072207,0.3288849,0.5212958,-0.47711378,-0.40587702,0.36009604,-0.11447287,0.33601883,0.050041705,-0.5248632,-0.38803264,-0.41823453,-0.28060588,-0.93699336,-0.060930986,-0.26754174,1.1414677,-0.17806353,0.25206897,0.1693748,-0.2653792
158,-0.3476529,0.42169935,0.022914298,-0.08995877,-0.12288186,0.22662309,-1.2812322,0.98478323,-0.09697877,-0.26867783,0.18382964,0.7337588,-0.019030526,-0.47612336,0.012022475,-0.20696837,-0.65471804,-0.22845991,0.27123374,-0.58591527,-0.3715165
159,-0.33868277,0.42179823,-0.36743942,0.42994824,0.40509212,-0.400845,-0.4316267,-0.06096891,0.16481815,0.25231704,0.49706003,0.6402183,-0.056642033,0.3154244,0.6219487,-0.2299714,-0.96675444,0.5848532,-0.102289565,-0.67599225,0.21818563
160,-0.07597153,0.3207751,-0.12586863,0.033646934,0.38632864,-0.15197988,0.67696524,-1.1358222,-0.011174833,0.13309114,0.27808368,-0.46322393,-0.14050801,0.08390689,0.24344626,0.40940005,0.70916563,0.24214625,-0.22236733,0.14105573,0.61807287
161,-0.22073016,0.14337203,0.30421004,-0.45942947,0.20229644,0.812795,0.29429471,-0.2250586,-0.33898923,-0.066129886,0.04686073,-0.07791996,-0.22254935,-0.2934166,-1.0247802,0.47964448,0.8068806,-0.5802418,-0.1681327,0.86765844,-0.045475166
162,-0.46391833,0.009242607,-0.09859126,-0.21506506,0.2708042,0.67695194,-0.6742825,0.70548683,-0.069425836,0.21357776,0.26796892,0.82488716,0.13469052,0.099032424,-0.7472462,0.34860843,-0.8476161,-0.52061677,-0.07725537,0.18397023,-0.35048145
163,-0.09142516,-0.10837409,-0.33818498,0.33326584,0.4271101,-0.3284542,0.09801663,-0.19820264,0.41490483,0.46858072,0.25248194,0.530913,0.25747254,0.6686176,0.0453285,0.12203033,-0.9164745,0.2550991,-0.30959877,-0.1662908,0.073925465
164,0.3420861,-0.22185916,0.06862131,0.012736372,0.08021309,-0.21974814,0.9621274,-0.9921125,0.17969605,0.08564133,-0.2619454,-0.59067017,0.24037184,0.25880983,-0.094669685,0.35007384,0.6570494,0.21145147,-0.062036242,0.5136525,0.384827
165,0.35702342,-0.20311081,0.3040127,-0.3533452,-0.3849727,0.40210593,0.310096,0.2257882,-0.10341786,-0.2635088,-0.3026244,-0.41671836,0.059276503,-0.28944317,-0.5825929,-0.04394467,0.7138313,-0.37292144,0.17288095,0.82671684,-0.09098005
166,0.089718774,-0.13173927,0.05991263,-0.026011577,-0.309973,0.046808697,-0.8592253,0.94447637,0.022382077,-0.1644668,-0.13183919,0.35146543,0.26431566,-0.14304951,-0.06576263,-0.28202322,-0.64824253,-0.05904603,0.21494338,-0.14127006,-0.28660658
167,0.27733615,0.003438959,-0.1848249,0.5032395,-0.0809755,-0.5603745,-0.21915495,0.12536933,0.24820326,-0.008788038,-0.06795688,0.084594645,0.20129554,0.22566321,0.9135885,-0.58325046,-0.6376042,0.58797896,0.08650041,-0.4973253,0.12952667
168,0.4214863,0.15020247,0.069285706,0.14768763,-0.28755352,-0.3286902,0.4405966,-0.44090587,-0.037931044,-0.17033747,-0.30264825,-0.7748596,-0.09248798,-0.22377105,0.7532955,-0.3213945,0.8592177,0.49949887,0.22410811,-0.09901212,0.41370922
169,0.101440355,0.3150968,0.35296887,-0.294869,-0.26333618,0.3170208,-0.24605957,0.43383798,-0.3024793,-0.38229582,-0.124406844,-0.32411525,-0.27543318,-0.68039054,0.07479786,-0.3091981,0.8140952,-0.17665428,0.20213957,-0.007497483,-0.030538552
170,-0.23157227,0.35451055,0.040416952,-0.0102866255,0.03714541,0.2640712,-0.94242316,0.835086,-0.1629887,-0.109081626,0.22559585,0.5947886,-0.19905593,-0.23257491,0.110260166,-0.16144021,-0.47516543,-0.20346442,0.046907976,-0.53369623,-0.18716037
171,-0.29745564,0.29906467,-0.31738797,0.29821774,0.2939113,-0.23643929,-0.17756012,-0.24553028,0.09653792,0.21240355,0.29476514,0.3752986,-0.027194092,0.23337433,0.4009184,0.10507551,-0.65042824,0.32673067,-0.17386454,-0.6197202,0.27510926
172,-0.07449546,0.18196699,-0.020522196,0.058518924,0.2856546,0.061518937,0.7917836,-0.8550672,-0.040788356,0.19162837,0.120891064,-0.28634837,-0.14104396,0.101281956,-0.106738925,0.34327066,0.56506324,0.106496096,-0.2284422,0.24565998,0.36800727
173,-0.12023705,0.12630229,0.1761163,-0.43118957,0.14664146,0.6617657,0.15898778,-0.06353588,-0.24168727,0.10482736,0.012844814,-0.054997765,-0.00071502477,-0.22233981,-0.8897611,0.43537256,0.59241885,-0.5222967,-0.037189685,0.5409043,-0.066360176
174,-0.16446543,-0.011147801,-0.057056405,-0.049615078,0.26816756,0.3557766,-0.5456343,0.6409838,0.123989284,0.19473563,0.14610572,0.78054744,0.34413385,0.074454814,-0.5940843,0.05542647,-0.669931,-0.34992048,-0.13862891,0.119087346,-0.38070503
175,0.20250936,-0.040268987,-0.35715517,0.2940711,0.21674123,-0.37160227,-0.1291883,-0.031463124,0.31729156,0.23719363,-0.032749265,0.2844334,0.3542819,0.41440797,0.26274246,-0.12365444,-0.615241,0.3530654,-0.1160607,-0.096612625,0.12981524
176,0.4049466,-0.012883656,0.03830416,0.09889068,-0.20468327,-0.26886576,0.5420747,-0.47965005,0.15324864,-0.12968156,-0.34770626,-0.63227886,0.15896091,-0.04893487,0.43380952,-0.09330868,0.683591,0.43424088,0.016138926,0.24811411,0.3421998
177,0.22493778,0.082603276,0.30061752,-0.15461913,-0.4131625,0.33041528,-0.16074072,0.4238029,-0.25543937,-0.32871804,-0.20022064,-0.43096206,-0.08491676,-0.4622064,-0.08713384,-0.22397947,0.8239311,-0.18313836,0.25613996,0.25769618,-0.0050433576
178,-0.0014235824,0.19900113,0.06517437,0.04396356,-0.13720542,0.16969177,-1.0606182,0.9923067,-0.17127416,-0.0859686,0.108957194,0.4656321,-0.0055524856,-0.21531339,0.14913024,-0.36458755,-0.56834835,-0.08599644,0.10083762,-0.45119587,-0.23449574
179,0.037472967,0.29571638,-0.23629653,0.45385867,0.12429829,-0.4361658,-0.26591718,-0.08465079,0.1613818,0.13964471,0.04391868,0.1988798,0.08418423,0.1418111,0.814948,-0.24639373,-0.6641765,0.52452654,-0.11940017,-0.6526325,0.24579577
180,0.2580134,0.30435207,0.128037,-0.013941906,0.0022972804,-0.14801666,0.67351335,-0.6322051,-0.0722918,-0.043901436,-0.13587311,-0.5568716,-0.18115243,-0.17200334,0.35323656,-0.04662113,0.8462237,0.418589,0.20485932,-0.016793685,0.37613085
181,-0.056405485,0.25776255,0.21555242,-0.48006755,-0.11671739,0.4019993,-0.14967786,0.28840387,-0.19284481,-0.340807,0.011515402,-0.17354143,-0.20083636,-0.6616882,-0.28140345,0.03379686,0.72462326,-0.35727662,0.13225913,0.19974035,-0.100120634
182,-0.4667159,0.22206102,-0.017773965,-0.054009374,0.19980791,0.2745994,-0.8955127,0.7853815,-0.008151095,-0.030889299,0.33656836,0.84692335,-0.06748526,-0.12380729,-0.27473587,0.01693996,-0.76772594,-0.26999107,-0.040131133,-0.2522562,-0.25775445
183,-0.32523972,0.20126268,-0.3635492,0.35930705,0.47163662,-0.2592348,-0.112900436,-0.37269068,0.14261897,0.437718,0.38189742,0.46958828,0.08761682,0.49961472,0.19685762,0.195116,-0.68464255,0.24795347,-0.23705772,-0.3733712,0.26563108
184,0.041576296,0.039571404,-0.01075067,-0.044083256,0.33848876,0.0768421,0.8080967,-0.90656537,0.014125997,0.2676198,0.031732824,-0.37080616,0.05409938,0.24228856,-0.12135502,0.4100657,0.5919178,0.13184433,-0.26372993,0.47516647,0.4067373
185,0.11580552,-0.12189138,0.19383278,-0.40079522,0.011960905,0.61623526,0.2676256,0.08145309,-0.07339478,-0.095726036,-0.1628173,-0.15514202,-0.035577945,-0.14456253,-0.7515415,0.28763106,0.6931759,-0.53161377,-0.064009584,0.7234969,-0.056007594
186,-0.1528427,-0.13111657,-0.008533447,-0.059256613,-0.10517069,0.29390025,-0.51303804,0.68076056,0.020070527,0.063438915,0.0031964278,0.48177227,0.2731368,0.014293748,-0.41664642,0.1579732,-0.60700047,-0.17039621,0.05421542,0.026555326,-0.2985874
187,0.1682226,-0.072600074,-0.23275861,0.32521218,0.1250222,-0.40044183,-0.08208623,0.040559195,0.26953876,0.13868254,0.07861814,0.15897642,0.20534983,0.4010636,0.33478856,-0.3105799,-0.58295596,0.3699815,-0.088301614,-0.20606217,0.08253723
188,0.43949857,-0.059003826,0.051043894,0.13786547,-0.1641132,-0.28959757,0.48833352,-0.4948613,0.05349068,-0.091317676,-0.30128664,-0.6189361,0.14026493,-0.052105796,0.4070215,-0.010898289,0.6224256,0.36076775,0.1754408,0.19337437,0.30486652
189,0.28446817,0.071736924,0.2840317,0.09485558,-0.3397855,0.16622292,-0.08693066,0.40570828,-0.1926298,-0.31809062,-0.1804134,-0.41795167,-0.12559262,-0.4434489,-0.019866338,-0.3844712,0.73416185,-0.10068224,0.26780376,0.27326167,-0.03576316
190,-0.09129546,0.30882657,0.08208972,0.13309903,-0.16537532,0.087029226,-1.0831672,0.8612101,-0.2428911,-0.02744175,0.07127687,0.17511079,-0.021598807,-0.26788637,0.28223076,-0.4686345,-0.27387303,0.008219255,0.20471503,-0.5111811,-0.1711372
191,0.032853737,0.37275028,-0.11345669,0.45785356,0.20154811,-0.23978008,-0.5852838,0.22186162,0.060633548,0.12092194,0.14431848,0.17281476,-0.1679986,0.118737034,0.90705943,-0.46434677,-0.50002253,0.39757007,-0.11772309,-0.72629297,0.052272405
192,0.24689442,0.3720111,-0.027491825,0.23047584,0.06479872,-0.1804886,0.3269729,-0.6570147,-0.068817325,0.01584088,-0.108052775,-0.45734775,-0.21002458,-0.13108097,0.53494865,0.10239847,0.5948546,0.42147115,-0.012597108,-0.26628458,0.3774559
193,-0.05086577,0.3854051,0.28558007,-0.33753842,-0.10353991,0.3797837,0.3057341,-0.09158071,-0.18731737,-0.1751177,-0.09681958,-0.30306545,-0.1948369,-0.58429515,-0.24690253,0.059932675,0.8060413,-0.12480821,0.22760879,0.20295353,-0.011980914
194,-0.3003522,0.35294464,0.07222996,-0.30917948,0.18323529,0.31947243,-0.847108,0.72177094,-0.0651804,-0.046765056,0.33758846,0.6873081,-0.11151798,-0.2991406,-0.4143621,-0.01668486,-0.27390242,-0.41983917,0.052731786,-0.16273326,-0.2844256
195,-0.39427182,0.17437081,-0.33520243,0.2542157,0.44782948,-0.11805773,-0.46750247,-0.044505015,0.29648176,0.2365451,0.37650087,0.7929973,0.22724085,0.30309644,0.09593591,0.25884536,-1.0417415,0.19103898,-0.22731282,-0.3395609,0.055426855
196,-0.008444479,0.08493421,-0.22754261,0.23637307,0.35458544,-0.17890406,0.7545002,-0.9710041,0.1393523,0.25621182,0.10180038,-0.19555904,0.030066412,0.47423828,0.042825,0.25983927,0.24987589,0.26449242,-0.26955053,0.39662257,0.4810216
197,0.03962246,-0.059733838,0.21184859,-0.40897933,-0.03488445,0.5047109,0.47346961,-0.29570228,-0.22056824,-0.008092525,-0.11257072,-0.513407,-0.009853154,-0.15189628,-0.69821507,0.44230294,0.9380065,-0.26856327,0.0087059345,0.71665347,0.14286561
