,x0,x1,x2,e0,e1,e2
144,0.09998521,0.16269286,0.016406309,0.04087496,0.119244516,0.0094597
145,0.21622542,0.12301083,0.07147961,0.16623281,0.016668094,0.030806394
146,0.14803763,0.16454569,0.034161393,0.03992492,0.048983917,0.0034086844
147,0.07464258,0.13947587,0.043849383,0.0006237648,0.020193616,0.0027129618
148,0.069241576,0.13438067,0.040346805,0.031920288,0.045982093,0.005477838
149,0.0532537,0.10681166,0.041291337,0.018632911,0.022310931,0.007696169
150,0.047357272,0.07381098,0.028494354,0.020730423,0.007091726,0.0017914394
151,0.03958107,0.14553906,0.018539982,0.015902435,0.096794255,8.7236716e-05
152,0.03918267,0.08475987,0.063140005,0.019392135,0.002095076,0.02675524
153,0.02086635,0.0632227,0.030680388,0.0012750147,0.011047093,0.009490422
154,0.06488563,0.06136269,0.10574737,0.05445246,0.024534753,0.089941695
155,0.03293818,0.16560629,0.017143637,0.0004953647,0.11870353,0.0018029644
156,0.03897626,0.09316723,0.045441806,0.022507168,0.0021295368,0.0040402357
157,0.087941125,0.06347705,0.041940182,0.06845299,0.007149368,0.018648377
158,0.08835973,0.064896874,0.1213097,0.044389166,0.011173068,0.10544044
159,0.050131552,0.058996055,0.08885097,0.0059516863,0.0044576847,0.07262675
160,0.10220966,0.051252615,0.014886259,0.077143885,0.009221698,0.00013724544
161,0.052258026,0.051225603,0.020007737,0.0011531967,4.6880385e-05,0.0071945824
162,0.07672508,0.04072656,0.066078246,0.05059607,0.0020492526,0.053271845
163,0.039623506,0.04172655,0.026826363,0.0012609648,0.0021819964,0.016644722
164,0.020005686,0.25437403,0.018423118,0.00019393215,0.22360489,0.00799148
165,0.063211724,0.13771176,0.15324846,0.053208884,0.0055233208,0.08965496
166,0.053230472,0.084817305,0.03442794,0.021624612,0.00015848891,3.5839127e-11
167,0.05918335,0.05932921,0.021608027,0.032568116,0.0036129416,0.0004037011
168,0.03734821,0.10901329,0.015149966,0.0077565354,0.06455284,0.00031766298
169,0.06702128,0.10362707,0.06640431,0.04834718,0.039783377,0.03915099
170,0.04462109,0.068765044,0.027101357,0.011110451,0.00019618717,0.0011945893
171,0.025039796,0.09524458,0.017198928,0.0027292501,0.049706783,7.665925e-06
172,0.06103123,0.056997027,0.024519028,0.048511334,0.003114788,0.0007078833
173,0.031514604,0.047376283,0.029884826,0.0009989871,0.0036199598,0.015635569
174,0.05018732,0.040028334,0.013430605,0.034430016,0.008461541,0.0015865342
175,0.031121807,0.04171238,0.011094166,0.006028147,0.009151385,0.0010870824
176,0.03873231,0.028641738,0.027741596,0.023171404,5.097083e-06,0.0173135
177,0.094867185,0.041729417,0.075903855,0.07550103,0.017725471,0.06874342
178,0.052158456,0.11771912,0.010450087,0.004724863,0.07313762,1.7732764e-05
179,0.031727992,0.07190524,0.0389795,0.005648762,6.0667635e-06,0.00954972
180,0.021880079,0.051817082,0.018003363,0.006016082,0.007932464,2.7053457e-05
181,0.012112169,0.060876273,0.017348254,0.0011721291,0.029497713,0.0043939836
182,0.057569522,0.048410125,0.017572986,0.051513437,0.014943946,0.0023539185
183,0.02949046,0.061406054,0.050926715,0.0007056976,0.02280861,0.038824182
184,0.041964684,0.039234467,0.015525709,0.027219454,0.0011588245,0.00017419556
185,0.028458614,0.032829057,0.012267416,0.007476273,0.002720653,0.0024588
186,0.033054113,0.02638029,0.013400302,0.018824805,0.0028511067,0.005193038
187,0.016799165,0.025280394,0.13801101,0.00027210743,0.0038267206,0.13141593
188,0.05145015,0.0183446,0.0064965882,0.043050565,0.0015046115,0.0001764898
189,0.04917188,0.04444621,0.05656612,0.023446808,0.022411374,0.05197997
190,0.06200317,0.041605383,0.011413967,0.03741723,0.007089311,0.00030241424
191,0.03157504,0.036564212,0.011371453,0.0005734529,0.00026073024,0.00097010785
192,0.09881018,0.030002711,0.015846979,0.08302266,0.0038268457,0.0067059263
193,0.057803296,0.040732495,0.050515544,0.008398207,0.0010285951,0.043014865
194,0.21034604,0.04557787,0.028609136,0.18144439,0.010760799,0.018426012
195,0.1379634,0.0766994,0.012027162,0.03279038,0.0013239506,0.0006326948
196,0.07904038,0.114219785,0.092475794,0.010058682,0.04137924,0.07330094
197,0.0511437,0.15617913,0.032100756,0.011623511,0.07930914,0.0035458093
198,0.025674783,0.099750474,0.039648496,0.00010293424,0.008874981,0.00060371216
199,0.01934204,0.11336982,0.0304239,0.0065046493,0.05707589,0.005486281
200,0.029384796,0.07095552,0.03772287,0.019713776,0.009435104,0.009380415
201,0.10293577,0.042973153,0.07299415,0.08824337,0.00014919577,0.05525527
202,0.07185261,0.051995303,0.0539214,0.020384725,0.0047747814,0.04317811
203,0.074422106,0.044183712,0.036717523,0.0384958,0.000222909,0.023718696
204,0.054586247,0.04797384,0.04529567,0.017375194,0.0072764615,0.03424974
205,0.029947652,0.040654667,0.020153392,0.0026545275,0.0030211832,0.008159933
206,0.056228712,0.08310608,0.06111729,0.041254885,0.05529183,0.050953627
207,0.029711863,0.20068577,0.06431402,0.0015975067,0.14507554,0.043537505
208,0.014949306,0.110452384,0.06583852,9.3374445e-05,0.0026815317,0.015667083
209,0.013042884,0.077489756,0.09596409,0.005568231,0.018526237,0.06835099
210,0.022485554,0.043090865,0.04461938,0.015964113,0.001085268,0.025246944
211,0.06339996,0.036465548,0.015194105,0.052157186,0.009298725,0.004421389
212,0.073212385,0.05561067,0.025311694,0.041512407,0.02152791,0.016195307
213,0.04968032,0.06581703,0.03904751,0.013074125,0.019708598,0.02514484
214,0.027953278,0.0458108,0.102084026,0.003113118,0.00048220507,0.08562977
215,0.067190975,0.21121961,0.013767453,0.053214334,0.18132588,0.0023147527
216,0.03947365,0.122992426,0.060051516,0.005878162,0.0005848765,0.0072466154
217,0.03140016,0.08196251,0.035509635,0.011663333,0.010597888,0.004761527
218,0.040861063,0.057169013,0.24000357,0.025160981,0.0083377175,0.21951294
219,0.020712737,0.038866434,0.01562257,0.00028220552,6.6665125e-05,0.0013303171
220,0.026586287,0.062112417,0.045233972,0.016229918,0.037501015,0.035517365
221,0.015068341,0.038823105,0.01861525,0.0017751973,0.0011203255,0.0030871443
222,0.007719017,0.10835002,0.09079777,0.0001848468,0.08517139,0.08109199
223,0.01700098,0.06650783,0.08773546,0.013141472,0.010403066,0.060647953
224,0.029305477,0.039014503,0.035648644,0.020804986,0.0015103444,0.019021688
225,0.028464295,0.038440548,0.018156102,0.013811558,0.01160693,0.008402476
226,0.015029542,0.068790145,0.063161366,0.0007973945,0.0424538,0.05355123
227,0.01086504,0.042286716,0.017419128,0.0033502686,0.0041342597,0.0002215914
228,0.015230632,0.084099635,0.0176034,0.009798112,0.06024002,0.0070317206
229,0.010163428,0.052837763,0.021233987,0.0025481123,0.0069802892,0.00020907827
230,0.020880897,0.042631373,0.014244603,0.015799183,0.013671636,0.0010351619
231,0.012811048,0.042115584,0.021739718,0.0023705997,0.015579674,0.011081875
232,0.02430896,0.03810391,0.016159613,0.017903438,0.013843355,0.005630716
233,0.02672458,0.025836656,0.014103416,0.014570101,0.00070746144,0.0045774397
234,0.013433438,0.045113076,0.022538088,7.114736e-05,0.025513602,0.016078925
235,0.0068243407,0.054845672,0.06469758,0.0001076219,0.028930776,0.053419307
236,0.0035110528,0.1809558,0.041488774,9.8882425e-05,0.15182687,0.027777355
237,0.0054301373,0.09487252,0.06375175,0.003674611,0.0035168617,0.018512802
238,0.07930537,0.05710719,0.03590828,0.07659031,0.008313399,0.012190153
239,0.03974646,0.050328016,0.015879288,9.377351e-05,0.0019480789,0.0016024907
240,0.020780284,0.045317125,0.07467775,0.00090705464,0.010216502,0.06209575
241,0.013441564,0.059633225,0.01957773,0.0030514214,0.03177959,0.00824845
242,0.01937492,0.06113168,0.029556975,0.012654138,0.027954677,0.0146486685
243,0.12642077,0.062838085,0.054473758,0.116733305,0.027428515,0.03919084
244,0.063275546,0.074454725,0.027003225,6.515969e-05,0.011430489,0.011293704
245,0.041093957,0.112929136,0.08623026,0.009456185,0.059882883,0.06761658
246,0.05281563,0.11645453,0.030019445,0.032268655,0.049716476,0.0017871609
247,0.037535254,0.079339564,0.029243648,0.011127439,0.007908386,0.000130016
248,0.041318387,0.049116556,0.043307487,0.022550762,6.295993e-05,0.023472596
249,0.020885479,0.101801924,0.021849927,0.00022628487,0.06691405,0.009570788
250,0.010905016,0.080922745,0.02559494,0.00046227727,0.02480041,0.00014445958
251,0.06310992,0.09406738,0.15835124,0.057657413,0.050879754,0.13812056
252,0.04482825,0.07730925,0.02368333,0.013273293,0.014498082,0.00016648592
253,0.05185049,0.059209414,0.024681844,0.029436363,0.009347724,0.0053545306
254,0.07103313,0.047996145,0.018581286,0.045107882,0.0054288167,0.0037789326
255,0.038617287,0.05625372,0.088655144,0.0031007219,0.014497367,0.07665611
256,0.0203946,0.061163973,0.017473908,0.0010859566,0.02338279,0.0034104781
257,0.032139942,0.05432383,0.07549088,0.021942643,0.018643193,0.060199887
258,0.07689886,0.035211865,0.103998706,0.06082889,1.4964736e-05,0.09041775
259,0.051870197,0.100318976,0.0107337795,0.013420767,0.06348833,0.0019308132
260,0.043272115,0.06376187,0.025237003,0.017337015,0.00063483027,0.00015725961
261,0.028411983,0.10092565,0.01777997,0.0067759245,0.058226682,0.0018395042
262,0.025674593,0.082304046,0.11687026,0.011468601,0.024738224,0.09163885
263,0.04738292,0.0889743,0.075948335,0.034545626,0.04140363,0.055372324
264,0.052186385,0.11917766,0.04358962,0.028494926,0.06284478,0.02134605
265,0.13086443,0.07493701,0.048746467,0.104771234,0.0023015838,0.01895205
266,0.087399036,0.08364697,0.039403178,0.021966826,0.013462361,0.020668924
267,0.04391231,0.12832761,0.06180289,0.00021279408,0.064654365,0.04089115
268,0.059164613,0.09198745,0.035126284,0.03720846,0.016845567,0.0030443813
269,0.04357346,0.06295924,0.030767526,0.013991156,0.0021743581,0.007770663
270,0.081702955,0.045279842,0.015929418,0.059916224,0.0029068536,0.0001896084
271,0.1056039,0.11669741,0.02077555,0.06475243,0.07363175,0.009455589
272,0.20970261,0.18967691,0.05655501,0.15690066,0.10492722,0.02738066
273,0.12092394,0.14732352,0.052314974,0.016072633,5.941201e-05,0.0048957462
274,0.06214267,0.10392104,0.089402094,0.0016807017,2.829411e-05,0.052571215
275,0.0703949,0.069596164,0.031048713,0.03932357,0.0020999762,0.005068453
276,0.03934076,0.054522343,0.020958943,0.004143309,0.0021255363,0.0035599028
277,0.023083832,0.037733957,0.0305831,0.0034134528,0.0006375946,0.016952515
278,0.017419878,0.036059774,0.026406558,0.0058779633,0.011421835,0.016973069
279,0.04640901,0.0362201,0.019287877,0.037699074,0.013835243,0.010272933
280,0.031426277,0.0469867,0.011846071,0.008221772,0.017274396,0.0027910464
281,0.016801659,0.033268154,0.01960542,0.0010885197,0.0019182335,0.007858746
282,0.011253396,0.05520085,0.014940098,0.0028525665,0.034366358,0.0066230595
283,0.027251527,0.036778525,0.2967966,0.02162483,0.006364752,0.2829964
284,0.07082014,0.02818128,0.071222484,0.05719438,0.0029791356,0.062027857
285,0.044107035,0.08783564,0.0092609115,0.008696964,0.05603997,0.0022155917
286,0.048169985,0.09507699,0.03741733,0.026116468,0.04013242,0.01545842
287,0.07363383,0.066395976,0.057238914,0.049548835,0.006814985,0.033469666
288,0.038829472,0.06450337,0.022857435,0.002012558,0.012896922,0.006258441
289,0.055216454,0.04912462,0.10294547,0.035801716,0.007165564,0.08681963
290,0.039985307,0.12954846,0.027539365,0.012377081,0.09118204,0.015258209
291,0.11206059,0.09181631,0.033017013,0.09206794,0.01704576,0.00062989886
292,0.108419314,0.081994176,0.055739246,0.052389015,0.00807087,0.032785166
293,0.05937029,0.068699025,0.056309912,0.0051606344,0.00059711124,0.03581137
294,0.055754304,0.07128037,0.018377746,0.02606916,0.022088284,0.0012029887
295,0.028031489,0.06707307,0.020008488,0.00015433694,0.01749431,0.002188395
296,0.036125876,0.0532615,0.052540533,0.022110133,0.012717094,0.035772268
297,0.026603637,0.09358375,0.039722715,0.008540699,0.057921533,0.026407339
298,0.022858288,0.09728713,0.027891913,0.009556469,0.043844353,0.004495976
299,0.012727225,0.055804543,0.029665835,0.0012980808,0.0014464048,0.005344052
300,0.013252121,0.07309354,0.025528751,0.006888509,0.042009465,0.011577615
301,0.22442074,0.04029779,0.030336961,0.21779469,0.00043799082,0.012063577
302,0.11362732,0.078429654,0.041449085,0.0014169479,0.00217557,0.031374637
303,0.0575801,0.06952852,0.035941817,0.0007664365,0.001906865,0.016334405
304,0.106783606,0.08408466,0.017542683,0.07799356,0.03492537,0.00016055265
305,0.10936781,0.06981427,0.06823617,0.055976007,0.0010760415,0.04721501
306,0.055060383,0.08608308,0.026955822,0.0003764773,0.023833988,0.009502254
307,0.028673008,0.07959555,0.022965353,0.0011428162,0.022788916,0.0014445836
308,0.03259144,0.0782932,0.05013068,0.018254936,0.03132717,0.030231792
309,0.056220397,0.058948755,0.056490436,0.039924677,0.011654293,0.03691714
310,0.028854564,0.08419046,0.054982003,0.0007443656,0.040660977,0.040244814
311,0.04237081,0.075886585,0.021426467,0.02794353,0.026577715,0.00037885265
312,0.052714016,0.17443284,0.02633604,0.03152861,0.12589686,0.007364393
313,0.13896205,0.10294376,0.0453589,0.11260504,0.0025488343,0.0017506895
314,0.18750753,0.1813997,0.034379207,0.1180265,0.0951873,0.008643267
315,0.11363899,0.19249524,0.04675334,0.019885227,0.05491851,0.001403414
316,0.10885682,0.13774803,0.054465763,0.052037325,0.01309066,0.0063419524
317,0.066032276,0.11024446,0.17149308,0.011603865,0.014156238,0.13705607
318,0.035329126,0.07179599,0.029902672,0.0023129897,0.00016569326,0.0023415575
319,0.019676806,0.04569879,0.018919112,0.002012244,0.0009685163,0.0009701133
320,0.06755505,0.04780016,0.011633829,0.057716645,0.020031564,0.0002091314
321,0.03399927,0.051093064,0.0881024,0.0002217461,0.010304221,0.07615236
322,0.07292472,0.034047708,0.08616074,0.05592508,1.3567375e-06,0.073387474
323,0.03991533,0.03527789,0.013560224,0.0034529725,2.2853092e-05,0.005048297
324,0.02714004,0.030232538,0.03785571,0.007182374,0.0026147617,0.029036239
325,0.077257745,0.023242082,0.016629826,0.06368773,0.0013408024,0.009071691
326,0.08597589,0.031201258,0.008810653,0.04734702,0.0002657805,0.0030001325
327,0.1458013,0.10077697,0.010876901,0.102813356,0.06368237,0.0030765873
328,0.1553263,0.09009102,0.027967796,0.08242566,0.0032522092,0.0027735524
329,0.12853104,0.08482798,0.0932856,0.050867885,0.000950896,0.07076284
330,0.11343822,0.08635668,0.025545213,0.0491727,0.011809926,0.0043382184
331,0.0795524,0.08211678,0.16381735,0.022833284,0.010578888,0.14222817
332,0.057955153,0.1403771,0.021028902,0.018178955,0.07943062,0.0004997072
333,0.033357516,0.08873241,0.043597247,0.0043799384,0.0040550693,0.008502971
334,0.03491974,0.12974581,0.033504453,0.018240979,0.07704023,0.011321351
335,0.043551385,0.07709916,0.09384088,0.026091516,0.0034963156,0.06140443
336,0.081679165,0.07710308,0.021710675,0.05990347,0.027665654,0.0024358844
337,0.04386597,0.059879147,0.064745545,0.003026388,0.0009078165,0.045469776
338,0.28684714,0.1310587,0.018843133,0.26491416,0.090152636,0.0038733461
339,0.1587426,0.14204691,0.06820727,0.015319029,0.0048057903,0.0354426
340,0.13745031,0.18132517,0.03682411,0.058078997,0.07061606,0.0013123843
341,0.10343668,0.19530955,0.058153547,0.034711525,0.070284404,0.0128222555
342,0.13374168,0.15931126,0.049905103,0.082023345,0.03579732,0.0010777164
343,0.07003631,0.13442679,0.04857686,0.0031654655,0.02133573,0.008749045
344,0.081273735,0.12245211,0.036526486,0.04625558,0.037729636,0.00291979
345,0.06390232,0.10648674,0.03533164,0.023265453,0.02494225,0.004718613
346,0.04166386,0.07026542,0.08405851,0.009712699,0.0010464696,0.057436828
347,0.024588136,0.0458466,0.021058403,0.003756206,0.00029792654,0.003492048
348,0.032018643,0.08960379,0.097249135,0.019724574,0.060533457,0.08578748
349,0.022176288,0.08485683,0.02717375,0.0061669666,0.032050274,0.004772802
350,0.022911131,0.056196764,0.058347963,0.011822986,0.008224281,0.037133753
351,0.022257866,0.037514877,0.021890858,0.010802301,0.0036887121,0.007841667
352,0.040961817,0.035935774,0.044329688,0.029832883,0.011613868,0.034950968
353,0.029794933,0.1472132,0.07651694,0.009314025,0.11900487,0.067532994
354,0.08750655,0.10514811,0.037169896,0.07260908,0.024092767,0.00036659345
355,0.105873965,0.11584994,0.03191296,0.06212069,0.041399255,0.0056259334
