,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t)
78,-0.029348586,-0.009032024,0.09390261,0.0018245266,0.15136302,0.11283189,-0.0059617776,-0.019167116,0.1263218,0.069362745,0.018699115,0.014620669,0.08594716,0.049483262,0.1578453,-0.049898062,-0.052533027,0.0027890168,-0.040999394,0.01944314,0.023673614,-0.012395969,0.009585427,-0.066916175,0.10628231,-0.0054650013
79,0.0026266873,-0.0414508,-0.026517503,-0.08722433,-0.0021236842,-0.04483874,0.013124805,-0.027123235,-0.10187222,-0.04403914,0.048281077,0.105845615,0.04491169,0.073834054,0.1359693,-0.050222278,-0.019459596,-0.0406461,0.009750753,0.07296462,-0.020576714,-0.0159685,0.022498542,0.04568895,0.06949376,0.0069901645
80,0.02863921,-0.027083214,-0.058660474,-0.10173275,-0.0002991017,-0.08943089,0.009574715,0.113701835,-0.12417925,0.031122938,-0.066223346,0.044943288,-0.05814415,0.045603607,-0.076791346,0.058104612,0.2282053,0.050123684,0.21273583,0.011515439,0.029587995,-0.003738661,0.040809326,0.05701501,0.10003212,0.01692076
81,-0.010625106,0.06669432,0.029514894,-0.16045184,-0.0014746943,0.16857511,0.015272427,0.07245699,-0.0022735782,0.032143224,-0.11197068,-0.00934373,0.08286142,-0.04453215,-0.0963275,0.20033216,0.041949432,-0.0750555,0.050717615,-0.13917011,0.022758635,0.025542768,0.05431109,0.034674246,0.008049149,0.077763475
82,0.0012079598,0.1319665,0.08911056,0.12181316,0.035971433,0.2829808,-0.033913076,0.08016344,0.23341851,-0.002106971,-0.02272583,-0.0060266843,0.029866075,-0.057435215,0.16762556,-0.18129715,-0.15800236,0.06931686,0.07792827,0.05186169,0.072965965,0.010660342,-0.07560904,0.009904282,0.008738983,0.10885427
83,-0.015273809,-0.11841765,0.013138413,0.0635105,0.06599684,-0.076523595,0.004886492,-0.03834443,-0.0012601144,-0.04453143,0.25361454,0.027785946,0.014603469,0.10345894,0.21397646,-0.33463153,-0.07560296,0.002570292,-0.001516331,-0.06799098,0.051385276,-0.05322437,0.19695705,-0.045816503,0.02196509,-0.103493184
84,0.026202962,-0.14182313,-0.14084332,-0.16924559,-0.059105806,-0.040838495,0.01316544,0.036034778,-0.23662817,-0.0051864823,-0.021900384,0.07560608,0.10777557,0.09162864,-0.09703481,0.1713263,0.17670645,-0.06189458,0.014998311,-0.16459098,-0.039514937,-0.012484953,0.15220359,0.09379658,0.0813809,0.032310758
85,0.013917189,0.1677923,0.17762154,-0.120608956,-0.052394345,0.14633368,-0.096856505,0.222896,0.09645862,0.07315397,-0.13860856,0.027657554,-0.026156083,-0.06746708,-0.12006357,0.18618618,0.0036331879,0.0119682755,0.12440013,0.0019003159,0.047277875,0.022756724,-0.006408737,0.07022901,0.06634377,0.2175654
86,-0.07364879,0.0507997,0.032241955,0.15077445,0.11023178,0.27139348,-0.07561308,0.12844294,0.37276185,-0.040557515,0.11727919,-0.0115003,0.0046359287,0.03174264,0.20847107,-0.24804875,-0.051355563,0.016070368,-0.011162185,-0.03893322,-0.008236015,0.047701992,-0.0852441,-0.020410402,0.01617559,-0.0782638
87,0.013689809,-0.14671953,-0.06958748,0.03555375,0.08555448,-0.09846391,-0.053948577,0.009843853,-0.19593394,-0.012236166,0.32511157,0.08788789,0.0058116745,0.05322506,0.28274775,-0.30448097,0.13217059,-0.1193377,-0.056679968,-0.04099466,-0.06596126,0.08118246,0.1062371,0.067806594,0.04057515,0.0055400804
88,0.020573497,-0.07535309,-0.15206315,-0.22540298,0.0053485557,-0.040835164,-0.089413345,0.18346761,-0.21262144,0.08721234,-0.049197648,0.07457852,0.0074994164,-0.08290067,-0.15025742,0.23939675,0.09561069,0.029829994,0.05190959,0.048500203,-0.088644765,0.08216946,0.060470782,0.16966501,0.05954332,0.03942689
89,-0.08039516,0.20011054,0.19420384,-0.058247317,-0.025717307,0.311406,-0.018234469,0.14594631,0.17972201,0.07603302,-0.18550842,0.004051635,0.0861808,-0.043304663,-0.040086467,0.16306053,0.082730435,0.004143698,0.13352849,0.0216541,0.032794453,0.07533512,-0.08773231,0.15057328,0.019197376,0.126538
90,-0.045088764,0.0031426402,0.09822672,0.25811407,0.10031323,0.15363881,0.020092111,0.08463975,0.20090516,-0.09703414,0.29069573,-0.026959943,0.12912795,0.0067568608,0.36654633,-0.4548529,-0.16714917,-0.04458241,0.0014607266,0.014210839,0.1585725,0.11947442,-0.08331783,0.062972814,0.04042669,0.0003879601
91,0.09145491,-0.1963447,-0.16708276,-0.083078116,0.06686168,-0.23065886,0.07555539,0.040043935,-0.20368363,-0.023371669,0.28244126,0.11280133,0.112141475,0.06478522,-0.0083630355,-0.14990903,-0.0037865974,0.06226925,-0.03781212,-0.046115857,-0.14481533,-0.01946684,0.14454147,0.009567251,0.026671855,-0.022267675
92,0.08436306,-0.008989815,-0.11518126,-0.2644455,-0.030679122,0.08703745,-0.011218041,0.05165148,-0.10996623,0.08429644,-0.22463815,0.020902295,-0.01511427,0.07066496,-0.32410994,0.43725634,0.2077694,0.09552576,0.030730098,-0.005225271,-0.029431423,-0.04646074,0.2371028,0.0059329905,0.072515935,0.09424018
93,-0.02852218,0.2393436,0.22894467,-0.01623216,-0.0029646624,0.35960793,-0.04051859,-0.017723614,0.27741942,0.13113344,-0.20490271,-0.0328383,0.034870937,-0.020739231,0.16433394,0.03389565,-0.0472987,-0.17313735,0.14444667,0.085006095,0.105944686,0.027405439,-0.04429733,0.07355278,0.031784143,0.106222644
94,-0.08389966,-0.08518076,0.09230939,0.19181634,0.12141079,-0.0031303912,0.037146673,0.087702945,0.113396116,-0.062199347,0.30940476,-0.020901239,0.02736145,-0.07314954,0.36419922,-0.5292839,-0.2627108,-0.10170024,-0.03839376,-0.0143635515,0.002690549,0.045259167,-0.017110677,0.04088907,0.08055639,-0.09409273
95,0.069146864,-0.18391545,-0.18607561,-0.16573495,-0.036021467,-0.17606433,0.10257779,0.0501962,-0.27030566,-0.04574679,0.14146416,0.10401421,-0.003520037,0.059590064,-0.095412925,-0.001624398,0.029571488,0.12739885,-0.07123098,-0.12791133,-0.115738265,-0.036963217,0.09694761,0.04189396,-0.00017225649,-0.065357715
96,0.12341723,0.061622594,0.11927927,-0.12908581,-0.07898545,0.10064912,-0.02567829,0.057194866,-0.04365739,0.09303803,-0.29246452,0.0032232627,-0.033510543,0.088007346,-0.272185,0.35572886,0.20270935,0.12584782,0.104017854,-0.027845234,0.023096718,0.006791368,0.05801431,-0.043353185,0.054541938,0.12919484
97,-0.05095473,0.10306943,0.096996546,0.09591221,0.039394785,0.29058167,-0.036664933,0.014277734,0.2903206,0.030585509,-0.084261,-0.03813559,0.16678837,0.030643871,0.17126882,-0.058888946,-0.06205388,-0.07686521,0.05984432,0.009980959,0.09694392,-0.0229313,-0.041416228,-0.05452907,0.0351081,-1.6219448e-05
98,-0.03339073,-0.08776019,-0.037324965,0.018910665,0.15056098,-0.0487873,-0.008833718,-0.009810025,-0.07684508,-0.04841074,0.28115726,0.021560505,-0.015049772,0.025634171,0.24575455,-0.41395438,-0.14185819,-0.04083599,-0.033808183,-0.02559646,0.008164796,0.05432199,0.03127843,0.054720506,0.03318906,0.02918353
99,0.019814353,-0.17254211,-0.17987849,-0.23692307,-0.043848813,-0.13596514,-0.016262237,0.074719764,-0.2446247,0.06786923,-0.023513168,0.09491219,0.012142845,0.08375728,-0.041089706,0.21208227,0.074393906,0.1841514,0.02219301,-0.09150904,-0.09842837,-0.045141373,0.07848864,0.06296394,0.06819526,-0.0232229
100,-0.041693695,0.17628136,0.10205696,-0.12926021,-0.083186105,0.17744437,-0.09730975,0.07102077,-0.02675917,0.09690363,-0.3277468,-0.008659873,-0.059496555,0.09701914,-0.15063,0.31023723,0.21228674,0.0144505,0.106011026,0.011982458,0.16205108,0.05030153,0.0043346453,0.008498926,0.18855014,0.16914842
101,-0.09677443,0.018503588,0.079386756,0.077810526,0.13567384,0.19041003,-0.043824937,0.020793725,0.15318117,-0.05027349,0.0072769634,-0.02632185,0.011316299,0.009161957,0.2321276,-0.1853781,-0.10868296,-0.073490284,0.06246297,0.04928019,0.044950314,0.043454856,-0.05821418,0.02594448,0.06852471,0.031729534
102,0.007436798,-0.10547545,-0.0668688,-0.07594921,0.017945454,-0.15953363,0.025853151,0.029552607,-0.18322358,-0.006773535,0.14903109,0.15018843,-0.011029455,0.03336855,0.16813894,-0.23230381,-0.12344602,0.027658403,0.05131911,0.038621746,-0.056460723,0.016049193,0.048425913,0.13987598,0.086244285,-0.02931422
103,0.0166046,0.0030823722,-0.10566128,-0.2155054,-0.03861954,-0.04821142,0.013098486,0.15328103,-0.1677475,0.12599936,-0.099831276,0.008003859,-0.047445253,0.20962602,-0.21146247,0.23030156,0.16444308,0.115958355,0.052167375,-0.09407111,-0.06002826,-0.021894228,0.0863272,-0.028262071,0.12198763,0.00013744179
104,-0.051202137,0.009438999,0.12554373,-0.06872099,0.0061118375,0.29027757,-0.07047352,-0.018294722,0.11865833,0.14871025,-0.22389765,0.015916198,0.067742385,0.12036466,-0.038062893,0.19538058,0.16844939,-0.093053095,0.041253354,-0.04104629,0.09739797,0.06772238,0.017532038,0.0010823002,0.13986458,0.07123763
105,-0.10030675,0.09068684,0.054745346,0.010243941,0.012652291,0.11456693,-0.10626411,0.08723926,0.010813696,-0.02646045,0.057966944,0.006515812,0.0043943496,-0.015025333,0.2704382,-0.3426022,-0.14180458,-0.10810824,0.04155825,0.08070124,-0.0020710942,0.056572065,-0.052979037,0.08188102,0.11022598,0.07307263
106,-0.038790036,-0.20908016,-0.16667873,-0.07382897,0.13997024,-0.126854,-0.033517085,0.110469356,-0.16153888,0.0003410522,0.105000086,0.04781624,0.025848793,0.048464336,0.113735236,-0.13687983,-0.00780024,0.08795189,0.0026283227,-0.034205258,-0.10879134,0.10582708,0.049038842,0.041337557,0.06625967,-0.1267587
107,-0.006429813,0.03351677,0.0014596982,-0.27469337,-0.09790316,0.032176137,-0.062083445,0.10210693,-0.24201725,0.1186855,-0.19306675,0.095425494,0.009896252,0.07397381,-0.14872347,0.32938197,0.18241897,0.05797371,0.13444085,-0.027783152,-0.056811802,0.036697615,0.04257142,0.06643546,0.08264981,0.10844508
108,-0.0042009205,0.11638779,0.104763746,0.07063471,0.040792823,0.2975392,-0.12601864,0.22592446,0.15814644,0.034083813,-0.17779839,0.11097042,-0.021734808,-0.021029023,0.113652594,0.051920127,0.02509438,-0.04815298,0.11464776,0.041246757,0.034295402,0.16953674,-0.061303098,-0.0026750327,0.11248401,0.060833566
109,-0.008594677,-0.021689925,-0.04522988,-0.017090086,0.20362465,0.058592662,-0.13646121,0.12727183,0.020274967,-0.03493622,0.22930592,0.10024502,0.03593418,-0.041768227,0.30365255,-0.31040254,0.08585636,-0.15092866,0.045791596,0.04347035,-0.11536108,0.155644,-0.04289367,0.04828743,0.045633044,-0.059458517
110,-0.037522454,-0.110183455,-0.019776538,-0.22331196,0.10671645,-0.12668376,-0.11562879,0.20332623,-0.23785016,0.028393848,0.06759404,0.17223299,0.034241304,-0.13709088,0.028558357,-0.014646032,0.13291088,-0.06770022,0.040929325,0.05288686,-0.12213901,0.21980138,0.05787544,0.16580296,0.015211128,0.06256396
111,-0.06635922,0.27784282,0.117948264,-0.1673182,-0.054450832,0.19582346,-0.15329775,0.28548938,0.16633268,0.04448398,-0.17618234,0.097236566,0.010939735,-0.12804404,0.0045160316,0.18094625,0.14630803,0.07955742,0.13436784,0.13881446,-0.12908824,0.14067256,-0.09964939,0.10455223,0.027334388,0.044898618
112,-0.08645443,0.059014514,0.07231951,0.23529099,0.14167051,0.16947848,-0.09093902,0.10656344,0.21881588,-0.03352068,0.19880503,0.0026714138,-0.010008975,-0.095570445,0.2840338,-0.3684368,0.065178186,-0.19514592,-0.0031577107,0.051773526,0.032761507,0.27953234,-0.029462054,0.073389195,-0.027821869,-0.016878657
113,-0.024269769,-0.1648355,-0.1369579,-0.059882313,0.09250931,-0.10958829,-0.035242893,0.14653987,-0.11736613,-0.034042913,0.3255253,0.10418726,0.09758445,-0.14008729,0.15091498,-0.24536683,-0.054934017,-0.06673113,-0.07827586,0.017889714,-0.2004768,0.1348218,-0.006747701,0.25303268,-0.029075056,-0.03750413
114,0.065097205,0.029797602,0.020741701,-0.15812024,-0.027267132,-0.020682275,-0.020150702,0.24247049,-0.040943958,0.079714544,-0.035824545,0.06392474,0.08889603,-0.007570185,-0.20841947,0.16647322,0.15362343,0.12397168,0.0169334,-0.00053215306,-0.08132988,0.09673065,-0.023548529,0.05110631,0.0002456319,0.092950724
115,0.0005405098,0.13507393,0.039054416,0.04638405,0.014900554,0.26620632,-0.06457784,0.016687512,0.33540043,-0.0034318082,-0.058243968,-0.02260878,0.059488975,-0.010276599,0.03567339,0.109471515,0.06062609,-0.026904894,-0.00031853557,0.007949031,-0.031872004,0.0796314,-0.068596385,-0.02323139,0.029153407,0.04436792
116,-0.020808203,0.0009028064,0.03355445,0.10133759,0.070876114,-0.04518553,-0.00074698403,0.002427783,0.059191324,-0.00077647716,0.2558631,0.024831088,0.11649947,-0.040999416,0.23273724,-0.37627792,-0.09166351,-0.18433408,-0.009248901,0.12782668,-0.0139898835,0.09624781,-0.021408733,0.05128992,-0.012917807,-0.0070612007
117,0.0024633901,-0.1445292,-0.17119853,-0.09251076,0.0032392994,-0.09719589,0.05737937,0.12183449,-0.13571715,0.11076743,0.14641036,0.040966567,0.12186084,-0.066803165,-0.09740231,0.0027117084,-0.01619802,0.13672617,-0.09731639,-0.07111662,-0.13190061,0.041598998,0.06594211,0.061206467,0.014307389,-0.03824157
118,-0.024037777,0.11629127,0.110880695,-0.070067525,-0.06718353,0.20720112,-0.023820784,0.02397092,0.12167229,0.08566632,-0.18753402,0.008178435,0.004984108,0.043589797,-0.18867445,0.246458,0.15390022,0.089172795,-0.02222837,-0.024438493,-0.005142962,0.011441983,-0.041694418,-0.01879028,-0.0018499428,0.15080397
119,-0.03510136,0.044827115,0.23452431,0.19660303,0.073623665,0.18521479,-0.034502238,0.026957091,0.225023,-0.036719162,0.06687085,-0.047326855,0.031393662,0.04697742,0.24159825,-0.30121297,0.08406397,-0.09851848,-0.0023622066,0.0938519,0.028470844,0.08073035,0.010769092,-0.023860749,0.14249663,0.008588912
120,0.06372567,-0.123608,-0.1388835,0.002491761,0.05895987,-0.08116952,0.05860675,0.054489914,-0.13655886,-0.10299873,0.28165755,0.33566302,0.10255237,-0.06486723,0.1925713,-0.2486883,-0.057266675,-0.13069801,-0.016551126,0.022136495,-0.11194801,0.068508446,0.056825172,0.251464,0.04080805,-0.15321285
121,0.099490255,-0.010421205,-0.085419394,-0.1957866,-0.0477671,-0.028103359,0.028069094,0.44224098,-0.118127644,0.083756074,0.06474525,0.041681632,-0.009480067,-0.051253475,0.029474705,0.041004665,0.24945714,-0.03374983,0.040729586,-0.03446375,-0.05406452,0.09467575,0.15682226,0.041816723,0.07326415,0.18183732
122,0.009625111,0.06940968,-0.06749785,-0.09967843,-0.004966068,0.35841554,-0.025892135,0.08761982,0.2762956,0.04493414,-0.05584812,-0.04934123,0.078930244,-0.13726975,-0.11047973,0.15833202,-0.053337093,-0.010097525,0.056701932,-0.08711584,-0.07954896,0.030819215,-0.056346256,0.0128980465,-0.050723862,0.03603452
123,-0.030317012,0.12584896,0.09276944,0.07708837,0.055745117,0.095040664,-0.040204562,0.003163848,0.18495888,0.068881646,0.13048533,0.026773378,0.07887681,-0.0385784,0.22078212,-0.38859037,-0.13507983,-0.07403662,0.061476637,0.019552844,0.03248578,0.07534725,-0.064465754,0.0934246,-0.07050662,0.08007024
124,0.050510388,-0.23762034,-0.19890806,0.01611375,0.07881189,-0.10649616,-0.048865803,0.14384067,-0.042516448,-1.7523766e-05,0.24392444,0.044110063,0.03398267,0.101709984,0.09924354,-0.21786909,0.0099620335,0.108481765,-0.11492715,-0.13242798,-0.13811956,0.015219524,0.095604,0.009334545,0.07079916,-0.10563661
125,0.07039736,-0.035254512,-0.048959177,-0.25283435,-0.11577975,0.116793685,-0.12264161,0.028841976,-0.13748713,0.14883602,-0.1250194,0.07017174,0.031171508,0.11375211,-0.15457967,0.33443645,0.22235826,0.01582519,0.017138377,-0.07856465,-0.037954424,0.041050162,0.08668314,0.0264048,0.115367405,0.09935145
126,-0.1355542,0.14925525,0.113570765,-0.0025884379,0.0008635167,0.22940262,-0.20176707,0.14658575,0.1553547,0.0345327,-0.17521167,-0.06439431,0.063921325,-0.0463869,0.23920038,-0.0055442126,0.024192622,-0.090076596,0.0933751,0.09977192,0.027713414,0.34819376,-0.0580289,0.09284268,0.13668144,0.12217521
127,-0.08807215,-0.03616143,0.023023682,0.10531803,0.07767296,-0.015241336,-0.07565653,0.07459194,0.06485461,-0.054773778,0.1918355,0.042306025,0.22163358,-0.073402025,0.2638307,-0.26148066,-0.115676284,-0.022221994,0.013051607,0.19668823,-0.09468792,0.1606331,-0.064999156,0.08314566,0.035568796,-0.058921862
128,0.023119476,-0.060341198,-0.027396258,-0.1080281,-0.010925986,-0.12732704,0.049008783,0.054695684,-0.17113864,-0.009829015,0.10757043,0.13860202,0.14768688,0.116274334,-0.06119549,0.035776548,0.13773714,0.02811303,-0.00062306225,0.024660567,-0.108790025,0.1669628,0.0029043588,0.15746698,0.010568383,0.022834465
129,0.04816342,-0.006865602,0.038037464,-0.03199582,-0.029171312,0.11095084,-0.016649293,0.18957773,-0.02098853,0.026940588,-0.08106567,-0.015191758,0.02960933,0.037292782,-0.15920176,0.20783429,0.10892049,0.027384896,0.099349946,0.117470846,-0.07523429,0.07878686,-0.019745372,0.008287173,0.135189,0.11408755
130,-0.018877044,0.14492452,0.06767181,-0.00026289,0.07740528,0.2454451,0.0706903,0.017111242,0.13925697,-0.0033932123,-0.029065697,0.054827392,0.084283024,-0.021764498,0.054512735,0.007563859,-0.08051369,0.036475725,0.048447438,0.005148151,-0.009827272,0.024372082,-0.04935428,0.005294118,0.027906174,0.044841863
131,0.04275833,-0.0418026,-0.042929195,0.013828555,0.07265666,-0.04482294,0.030077076,0.1024917,-0.00426091,-0.017091686,0.1556966,0.031321976,-0.019438475,0.059179474,0.28808227,-0.31080204,-0.08763377,-0.053314105,0.01873863,0.14856698,-0.01929278,-0.027465498,-0.0058300477,-0.023235444,0.002692301,0.011573091
132,0.039273825,-0.13927935,-0.18750973,-0.09030856,-0.0012818556,0.006648019,0.092172556,-0.0038200505,-0.19325843,0.021554891,0.02750141,0.041544437,0.016183209,0.046885822,-0.05148987,0.08390271,0.007700868,0.19170186,-0.0037003458,-0.10245809,-0.0802502,-0.0367286,0.19347379,0.03043918,0.056848355,0.12028222
133,0.06976202,0.091556184,0.0032232255,-0.109723665,0.0025505424,0.15613502,0.015645524,-0.017604822,0.015539097,0.09763025,-0.22440581,-0.019712323,-0.016772855,0.12489493,-0.12593202,0.23363452,0.128836,0.07387924,0.0962394,-0.0023997016,0.034645937,-0.11067511,0.008487139,-0.10449169,0.09390859,0.21148956
134,-0.038568176,0.023023646,-0.015260477,-0.06393291,0.045808952,0.1564689,-0.003491787,-0.102002546,0.094030015,0.014926769,-0.0131830685,0.026720993,-0.009095202,0.048279814,0.17839244,-0.107572086,-0.18119292,0.08806121,0.06357412,-0.030840471,0.09271492,-0.044515803,0.033430547,-0.05639322,0.055886533,-0.035563786
135,-0.007717747,-0.056182906,-0.059751935,-0.114499696,0.15472187,-0.06407423,-0.0250078,-0.03309913,-0.19490802,0.014402201,-0.002226132,0.15510245,-0.054482106,0.16718155,0.086047664,-0.10520607,0.04733239,-0.024135627,0.03371722,-0.042286273,0.0044517107,-0.082361825,0.08066894,-0.010937069,0.07872168,-0.002682488
136,-0.004013326,-0.10769011,-0.1323324,-0.18258199,-0.026129752,0.046604358,-0.11087527,0.20304632,-0.25007534,0.030314958,-0.072723016,0.0801176,-0.1084463,0.062555045,-0.0017665774,0.11362893,0.1324321,0.0051534623,0.1106725,-0.10436813,-0.001966495,0.018493677,0.10101398,0.07028402,0.16253538,0.039443754
137,-0.067200206,0.087888174,0.12003341,-0.2271423,0.018061705,0.16852194,-0.17475186,0.14780013,-0.02208104,0.098782286,-0.13392264,0.071500465,0.08655636,-0.030453296,-0.032654863,0.20485425,0.057906095,0.12341106,0.1436536,-0.073159605,0.0068587856,0.17756903,0.0029472923,0.12688252,0.08772825,0.06893277
138,-0.09736544,0.089865,0.097666055,0.04293641,0.06377952,0.18341103,-0.2197437,0.12845607,0.12855037,-0.044187933,-0.030495457,0.028709386,0.019439392,0.13455795,0.21384503,-0.1432177,0.07597188,-0.13788846,0.1751672,0.050489645,-0.029658427,0.121910065,-0.06660191,0.08122644,0.097442806,0.10228706
139,-0.023816057,-0.17462221,-0.07269564,-0.104433194,0.10097199,-0.06264892,-0.12281193,0.18472174,-0.1984016,-0.046784885,0.21000576,0.14030726,0.015424747,-0.0052866526,0.17254192,-0.22235551,-0.062470943,-0.031196725,0.026241902,0.024841156,-0.08823561,0.22767465,0.038251244,0.12596641,0.1796084,-0.048659477
140,-0.03245927,-0.017292492,-0.06012821,-0.3161041,-0.064478666,0.034486007,-0.13298853,0.3213689,-0.16817035,0.052767873,-0.04713215,0.099807195,0.05750233,0.053896658,-0.16834007,0.27426708,0.20571013,0.09104907,0.11392935,0.04807748,0.052999765,0.07506636,0.106576554,0.10106556,0.16352527,0.048358686
141,-0.07472678,0.20743588,0.1267584,-0.08695297,0.0047346726,0.40074736,-0.12962225,0.21161345,0.1660332,0.12954307,-0.20492494,-0.00016092416,-0.0038668625,-0.015824782,-0.04674163,0.099365525,0.15212029,-0.15680367,0.16378982,-0.044218913,0.03334161,0.073094755,-0.056234643,0.042843573,0.0932447,0.13634102
142,-0.0785342,-0.046121396,0.0071249036,0.12263939,0.111094415,0.19996774,-0.14898282,0.15490447,0.14224312,-0.053897947,0.19543397,0.026654288,-0.0006017195,-0.12816007,0.40041018,-0.5016453,-0.21218714,-0.17293853,0.0504107,-0.07783916,-0.033341937,0.18700315,-0.040074803,0.0963036,0.025707668,-0.050987333
143,-0.045785327,-0.08448847,-0.18438073,-0.11841719,-0.0149019305,-0.09116446,-0.15030305,0.21136537,-0.2261076,-0.0022287318,0.18543002,0.11131826,0.12867253,-0.04313813,0.06628762,-0.19651629,0.060845673,0.03737644,0.057169814,-0.05964163,-0.18866338,0.10686764,0.06933987,0.12452404,0.011629201,-0.06219721
144,-0.06105428,0.04078147,-0.060383007,-0.18215637,-0.036636308,0.15326536,-0.15586005,0.18755442,-0.086230785,0.09335653,-0.07023412,0.037658013,-0.019411871,-0.031014197,-0.15618509,0.25005624,0.25549284,-0.055431087,0.03755537,-0.12634532,-0.070889354,0.18296197,0.036595423,0.16673297,0.05824088,0.10215476
145,-0.115029685,0.120680824,0.16888568,0.03019164,0.03541799,0.2595442,-0.22162598,0.21514945,0.21407217,0.07080517,-0.023517165,0.035577133,0.04763192,-0.15468219,0.105723776,-0.101853244,-0.028568894,-0.14015847,0.23483452,0.08677038,-0.021707019,0.19588852,-0.1416651,0.09727359,0.038405724,0.11662305
146,-0.14489576,-0.027616493,-0.07332776,-0.046303052,0.1547906,0.021311574,-0.1517969,0.18557155,0.105955005,-0.08202279,0.25254878,0.15836413,0.07757046,-0.10871731,0.24494341,-0.31093276,-0.07777485,-0.03505071,0.035540637,-0.07821754,-0.13661028,0.18293025,-0.04874322,0.1224225,0.16221654,-0.082683414
147,-0.023817796,-0.0863272,-0.07331707,-0.2705698,-0.013802331,-0.06884493,-0.1796118,0.35536444,-0.28516638,0.08048085,0.10189338,0.15341586,-0.05638558,-0.02075645,-0.040370103,0.032118298,0.2739882,0.024384819,0.07889072,-0.033114795,-0.09763904,0.18790956,0.016682595,0.12787041,0.10455432,0.0246434
148,-0.129294,0.093881845,0.007891343,-0.16865203,-0.0407137,0.2840112,-0.23994811,0.23668751,0.048540767,0.044034846,-0.23747978,0.117101684,0.007885263,-0.07046478,-0.12233151,0.24568242,0.21946795,-0.084320545,0.08165946,-0.0394711,-0.09128982,0.18950662,-0.052428942,0.11953883,0.052378103,0.031153299
149,-0.12929009,0.11565101,0.13338913,0.1279953,0.060233284,0.17908981,-0.2528497,0.27954006,0.13965283,0.043995224,0.098260716,0.1049472,-0.017171498,-0.15724479,0.3077193,-0.3590489,0.030910097,-0.25739005,0.13192162,0.09446499,-0.026129674,0.2965914,-0.11076351,0.15161826,0.024106989,0.06222129
150,-0.1225505,-0.15126695,-0.011118412,0.025598384,0.09452078,-0.04493512,-0.19532496,0.32947117,-0.06399224,-0.06572043,0.32058376,0.11054937,0.031180682,-0.22274035,0.20440121,-0.25345126,0.06827741,-0.059438333,0.025904648,-0.06867338,-0.2166579,0.31458038,-0.03517903,0.17028178,0.01591536,-0.12713853
151,-0.03947837,0.17778417,-0.02881697,-0.16217174,-0.06485386,0.037316717,-0.19483824,0.26387632,-0.047043838,0.008282663,-0.006280214,0.1319494,0.050514806,-0.05305028,-0.12012756,0.16916114,0.26051676,-0.06844923,0.0127265705,0.027824193,-0.17240413,0.29925808,-0.025201458,0.299693,-0.032036897,0.03537645
152,-0.09219782,0.037524354,0.15547395,0.25403392,0.1666902,0.19506173,-0.19938233,0.33760434,0.2563103,0.047523037,0.13954228,0.016745983,0.079664856,-0.07003226,0.13520065,-0.13229722,0.1335722,-0.22569719,-0.0014946144,0.14052382,-0.063085966,0.38458562,-0.14300725,0.12841587,0.17124766,0.060054738
153,-0.104086675,-0.035069518,-0.029986637,-0.091563985,0.024253499,0.062045924,-0.0917893,0.22796068,-0.00599448,-0.06757349,0.38409424,0.12298437,0.13975216,-0.1873886,0.19060947,-0.26405388,-0.0877718,0.0031857863,-0.10475752,0.287581,-0.20162602,0.24503721,-0.11886044,0.19242097,0.012448854,0.012915619
154,0.029952317,0.014216006,-0.032225534,-0.05016629,-0.0029496439,-0.06766524,0.13350032,0.17824095,0.067555785,0.015911348,0.019698426,0.14699107,0.019283393,-0.010477759,0.0032296255,-0.021951117,0.27143165,0.072090805,0.013043502,0.082957424,-0.17403837,0.16363731,-0.096158646,0.031949185,-0.0051196367,-0.057018172
155,0.05899021,0.027847625,-0.026310809,-0.010204405,0.0071093035,0.13709542,0.06743333,0.03615467,-0.0073050237,0.04942118,0.08186414,0.0067493655,0.029228758,-0.09385072,-0.081322856,0.014725328,0.13414082,-0.15727253,-0.028139435,0.04611158,-0.06641497,0.12694994,0.0054184217,0.022749152,-0.056997363,0.091529466
156,0.012149094,0.16547903,0.025975022,0.024600191,0.06906754,0.08737072,0.0805579,0.07052567,0.20174927,0.02797997,0.057238027,0.037560392,0.09484246,-0.15578823,0.036011722,-0.065870985,-0.16388607,0.024599448,-0.008148473,0.06503269,-0.07760987,0.11481353,-0.073231265,0.038722925,-0.09672805,0.061655298
157,0.100665055,0.022596207,-0.003729958,0.17812973,0.0930277,-0.004560157,0.19669364,0.0006745561,0.16923417,-0.007779834,0.21038215,0.010221401,0.045316573,0.034203775,0.10563285,-0.1967756,-0.06125285,0.017018646,-0.08036205,0.031431325,-0.06991391,-0.016198438,-0.06479897,-0.04880344,-0.06436619,-0.056954965
158,0.15392272,-0.118008256,-0.018024258,0.00832662,0.05081342,-0.08455115,0.17594151,0.0019420683,-0.051953323,0.050964005,0.18534474,0.004754521,0.03801158,0.079147294,0.0033070222,-0.0117716305,0.021687346,0.0106790755,0.020464562,-0.013963865,0.07045195,-0.08761954,0.15953803,-0.019683331,-0.019693619,-0.045952395
