,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x37(t)
134,0.02682926,-0.0087295845,0.0236037,0.015261669,0.000381882,0.055738162,0.0015547387,0.09148892,0.008832872,0.06786646,0.007090246,0.13190643,0.110673726,-0.1472036,-0.008161605,-0.055459715,0.03477807,0.065152675,0.19595852,-0.0016869922,-0.014162219,0.197401,-0.08107752,0.03203685,0.11115488,-0.0922872,-0.15864885,0.10004097,0.039483584,-0.04215002,0.12839952,-0.006059304,0.1993311,-0.012233547,0.037685227,0.057629347,-0.015871307,0.092723764
135,0.012718924,0.0990802,0.026872149,0.07125689,0.058016993,-0.081214316,-0.015675217,-0.044383943,0.09142073,0.061494634,0.005156709,0.24210006,0.104487784,0.021775972,0.06035817,-0.06556029,0.07501366,-0.123972565,-0.07431777,-0.04838737,0.09922793,-0.08254464,0.19731694,-0.07797878,0.052466083,0.15095034,0.12091014,-0.04742101,-0.09006245,-0.14620402,-0.17273782,-0.014141215,-0.017646858,0.058589973,-0.10084516,0.06479864,0.10752921,0.15677278
136,0.04465881,-0.061068196,0.005997374,-0.014944711,0.11228736,0.08186058,0.06582469,0.020101555,-0.12516762,0.17753644,0.025073016,0.040811468,0.10012277,-0.037014306,0.02206526,0.05499276,-0.0045545017,0.07234765,-0.0440344,0.0884847,-0.00043588877,-0.06702647,-0.1994167,-0.07090453,-0.022124803,0.03404134,0.0312301,0.21461791,0.07572273,0.16967669,-0.040691182,0.017294904,0.14153036,0.033798028,0.107263006,-0.11611326,-0.078488246,-0.035629258
137,0.0062544164,0.038075864,0.029557077,-0.058844894,0.09987906,-0.009786688,-0.05736404,-0.035766464,0.008099137,0.025327293,-0.0379222,0.0063267257,-6.7319255e-05,-0.03552846,0.14309254,-0.04595209,0.20843276,-0.018040434,0.09713557,0.15340689,0.026547097,0.05694176,0.01926645,0.17624465,-0.027202938,-0.078200035,-0.039794024,0.030493384,-0.06492695,-0.10024855,0.03255262,-0.052700914,0.013356347,-0.009368305,0.055056177,0.14254156,0.10864383,0.051092118
138,0.027977902,0.056482393,0.0037525778,-0.043361288,0.11319345,0.01980759,-0.018054735,-0.029982243,0.08654846,0.029420786,-0.07195233,0.010880817,-0.019910585,0.04886054,-0.040352307,0.02581159,0.04389737,0.024031453,-0.045703165,-0.016227642,-0.00011266838,-0.12405166,-0.00014239147,-0.049865287,-0.019370388,0.039251108,0.07947494,0.073858574,-0.095272124,-0.012707749,-0.02714613,0.011137183,-0.038990483,-0.07905552,0.033670813,0.0027754395,-0.09033728,0.078989044
139,0.018437276,-0.018473886,0.00080519693,-0.063251734,0.056564786,0.09398958,0.0632295,0.07467832,0.011047017,0.0054030153,0.030012425,0.0044692224,-0.06570054,0.036213383,-0.09555727,0.054802455,0.09800369,0.056648552,0.12629777,0.042539597,0.025833894,0.023155153,0.035201944,-0.05816096,0.030383047,0.02522593,-0.022429852,0.13718063,0.10164851,0.011825348,0.021214833,0.073371425,0.022469182,-0.05322519,0.03552485,0.111445956,-0.090141274,-0.01790214
140,0.061943382,0.031796858,0.010957771,0.13153343,0.080563486,-0.04154133,-0.00761181,0.037818916,0.0036241221,0.034807853,-0.02050575,0.047677387,0.17717448,-0.008974514,0.04824377,-0.057361368,0.066136986,-0.06596428,0.12833318,-0.0049077366,0.09688089,0.111266375,0.14379014,0.16947085,0.054247156,-0.06046939,-0.05188726,0.08924613,-0.060094178,-0.10156253,0.025317498,-0.03566557,-0.03350289,-0.09541479,0.021125969,0.13771038,0.01987168,0.020987127
141,0.00945523,0.03651413,0.0635345,-0.02434703,-0.008557451,0.03854481,0.07904127,0.022468146,-0.013007835,0.119962834,0.050240748,0.023890745,0.042512164,0.03317825,0.014788605,0.032787483,0.10009644,-0.040001493,-0.118161,-0.011348606,0.0071258144,-0.10381138,0.04265412,0.11682965,0.070685856,0.13806261,0.113448866,-0.004466247,-0.03104703,0.011788047,-0.016101388,-0.0006329492,0.016694319,-0.057282727,-0.0014608474,0.0046760254,-0.00050048437,-0.064996645
142,0.03177849,-0.05564019,0.028408917,0.019875996,0.3017761,0.0608268,0.0018574633,0.08167825,-0.0039864006,0.05378398,0.028199429,-0.0038426556,0.07925029,-0.08839343,0.09921551,0.012671883,0.14729436,0.062593766,-0.036572494,0.008218956,7.6071476e-05,0.10816233,0.06068875,0.019402895,0.047984105,0.08592892,-0.038653865,0.039727252,0.11617795,-0.011517242,0.09341533,0.008015425,0.031001562,-0.029412683,0.14362398,-0.027650375,0.005498492,0.011491079
143,0.014737086,0.0920198,0.13943943,-0.11064334,-0.03949578,-0.08711189,-0.024709458,0.0017956197,0.11004016,0.045123376,0.027438724,0.05194992,0.14457497,-0.06924292,-0.020050332,0.0015335139,0.21446726,-0.03172747,0.053168092,-0.045992807,0.06937902,-0.0881896,0.080538586,0.019265182,0.06364321,0.018453121,-0.04915127,-0.015069988,-0.24372685,-0.122451216,-0.01003895,0.07116051,-0.0668965,-0.14683731,-0.063869126,0.11160929,0.07929749,0.11191114
144,0.1019364,0.038218208,0.0078095035,-0.10171522,0.059965037,-0.012568777,0.05712364,-0.0043466575,-0.039685324,0.06560025,0.023264611,0.0752442,0.043732956,0.070167735,-0.0646677,0.2086948,0.14656171,-0.028243937,-0.040579565,0.061780892,0.031471707,-0.05412263,-0.025815275,-0.12219656,0.13034938,0.17641798,0.058883626,0.04876716,0.17114337,-0.06285213,-0.05870716,0.019183667,-0.001960989,-0.0757364,-0.0012047705,-0.004325267,0.1393809,-0.0072486512
145,0.00552308,0.011494473,0.016651046,0.024480596,0.09045564,0.05901706,-0.0195049,0.033596788,0.05851458,0.054752782,-0.030597115,-0.019934319,0.23764394,-0.048080936,0.05286017,0.01443493,0.10918969,0.022322636,0.19773017,0.09381053,0.058069758,0.11550108,0.051092926,0.13729328,0.021447144,-0.031955644,-0.1411602,0.0506787,-0.06462236,-0.009759583,0.14927652,-0.021391576,-0.010728282,-0.10840488,0.05463356,-0.030162528,0.019893862,0.0026431158
146,0.008991859,0.10960297,0.003476619,-0.09272275,0.040688932,-0.032955118,0.03332853,-0.017889302,0.04752954,0.07159484,-0.03645383,0.035077427,0.062034387,-0.02419204,-0.0012764204,0.09704739,0.078279555,0.019425325,0.03454296,-0.06891212,0.08008374,-0.16321523,0.110966235,-0.06706064,0.11151289,0.13519607,0.177609,-0.01767473,-0.02224985,-0.068059586,0.007689435,0.26592222,-0.047553398,-0.06395629,-0.032360155,-0.0086173,-0.049540315,-0.005426582
147,0.0024656504,-0.09822486,0.041615855,-0.1769158,0.0010337457,-0.11226135,-0.040595617,0.036907606,-0.036196172,0.06597244,0.039213277,0.0016329754,0.027953543,0.09261879,-0.019923113,0.029542767,0.0894289,0.0811905,0.055260267,0.014709417,0.008183446,0.042985853,0.07249704,-0.021557184,0.040353447,0.050763436,-0.030216284,0.17607923,0.089078724,-0.068609804,0.09734386,0.047798302,0.05377152,-0.05780213,0.0038359761,0.075610474,0.07263384,0.016427692
148,0.02117572,0.04699459,0.0024245316,-0.00053423364,0.03253115,-0.026449058,-0.09115313,0.005971308,0.10002029,0.0051114396,-0.0066532353,0.038928907,0.054493476,0.054909606,-0.02708456,-0.10912057,0.106416486,-0.09747788,-0.029886682,-0.019771056,0.021006573,0.022859931,0.029333094,0.017717399,0.11700349,0.040072672,0.04652732,0.031941503,-0.10659374,-0.14868,0.029728226,-0.014976507,-0.017105035,-0.097669244,-0.019803526,0.06590359,0.06281089,0.06825749
149,0.0021917885,-0.0049129594,0.022253167,-0.02142137,0.08636962,0.084747605,0.047245797,0.08204937,0.009359138,0.030584082,0.012236656,0.064678095,0.035113003,0.022406098,-0.04128676,0.0029169703,0.056367166,0.004980336,-0.074682474,0.017166145,-0.0047535594,-0.105817765,-0.08761281,-0.12066217,0.07012534,0.12804282,0.022676868,0.10551119,0.17956695,0.09624646,-0.030671597,-0.012876609,0.0024172054,-0.048271507,0.037214775,-0.11627803,-0.07161152,-0.013153373
150,0.019556783,0.04858895,0.00028548116,-0.040597916,0.05622572,0.17265683,-7.438107e-05,0.18210381,0.06407705,0.034675278,0.020279413,0.04610939,0.075630024,-0.09882264,0.044772483,-0.026273113,0.08304663,-0.034783974,0.14123197,0.039040938,0.012464358,-0.0015656198,-0.0366827,0.00017872965,0.082941696,-0.026264563,-0.107247904,0.007153699,0.004328415,-0.055684913,0.05761302,-0.026541604,0.022693923,-0.06320902,0.048086844,0.060045198,-0.02550766,-0.029608587
151,0.016991848,0.103422925,0.040911786,-0.024487045,-0.015410638,0.03776665,-0.01590434,-0.039705336,0.040952217,0.0544191,0.052426413,0.09323603,0.05332563,-0.061768603,0.040175658,0.012327513,0.07672888,-0.038336683,0.17038083,-0.02867263,0.031525716,-0.12509833,0.07902126,-0.03414748,0.1470727,0.03815444,-0.027002888,-0.07055363,-0.014692459,-0.10134956,0.06252625,0.08807347,-0.024067055,-0.070151135,0.005117696,-0.016725115,-0.031954862,0.07450352
152,0.088086456,0.04267793,0.10735124,-0.055422843,0.0029681085,0.030823855,0.0021100077,0.009132165,0.018880965,0.07893368,0.042946752,0.012543451,-0.017959222,0.031077106,-0.014884929,0.021833986,0.010821313,0.015827375,0.056935593,0.05307934,0.005426267,-0.08719629,-0.024711993,-0.07513228,0.19247127,0.059101447,-0.044151742,0.035761874,0.045679957,0.07788947,-0.019204795,0.020481534,0.013849406,0.11486336,0.009778321,0.05293773,0.024592835,0.020638179
153,0.109499514,0.028362976,0.02322153,0.02612605,0.045247767,0.12986955,0.0005428102,-0.0689929,-0.007895198,0.017731069,-0.023958653,0.034541175,-0.045141768,-0.033579588,0.13317706,-0.022930158,0.08823984,0.001578575,0.099305466,0.018195653,0.027933259,-0.026267905,0.030756569,0.009982448,-0.042269178,-0.112224825,-0.029507812,-0.016030366,-0.09075001,0.16973542,0.021287594,-0.0022464078,0.0033399723,0.05024375,0.030726165,0.09133665,-0.03417908,0.065266885
154,0.012114272,0.053250983,0.0067539974,0.020316223,-0.023250796,0.018053895,0.01880719,-0.020281587,0.012799889,0.04468292,0.061532874,-0.028393973,-0.09021126,-0.006731238,-0.036804885,0.008303862,0.056224085,0.00049061445,0.060670692,0.12002052,0.035410013,-0.061858363,-0.01568642,-0.03134842,0.003002204,-0.059734814,0.07729565,0.029779667,-0.06375473,0.10299799,-0.03969672,-0.013353212,-0.0426272,0.041746832,-0.00079092843,0.11478495,-0.012965222,0.030716486
155,0.06398401,-0.037270162,0.012642451,-0.007240425,0.10153365,0.01853385,0.08722445,0.013958919,-0.033232655,0.010564626,-0.05921498,0.0039042085,-0.023815166,0.033758327,-0.015165903,-0.04054949,0.029130546,0.053884365,0.11017856,0.04446634,0.024211448,-0.019477272,-0.07018978,0.057744157,-0.060885157,-0.0925057,0.008260296,0.08142289,0.024602175,0.0503869,0.008104344,0.0243228,-0.015752949,0.02528211,0.022113476,0.05851897,-0.051925898,-0.0048166164
156,0.0074511017,0.2760483,0.00052536,0.002537537,0.03442078,-0.0069771875,0.024796577,-0.006305269,-0.005821828,0.022041243,-0.022111986,0.038675055,-0.055627555,0.055954754,0.02182502,-0.037647165,0.07359938,0.051835738,0.009507902,-0.0010858674,0.13930827,-0.085453354,0.012239068,-0.0075651016,-0.01625772,-0.03206377,0.061337322,0.0026947313,-0.11688749,-0.05865792,-0.016927488,-0.03545004,0.001597451,-0.049864285,0.020738352,0.18879749,0.10279433,0.010539273
157,0.0003767848,-0.01164072,0.048203062,0.018319782,0.011311693,0.06297961,0.009762171,0.07482972,-0.06700578,0.09509663,0.011928906,-0.00855119,0.020335697,0.040232413,0.038616873,-0.022809431,0.0016961317,0.08696531,-0.018345766,0.06330435,0.030744337,-0.020861989,-0.048913017,-0.021934906,0.023087623,0.022293396,0.08004599,0.1004163,-0.052591182,0.05547201,0.101226546,-0.002533498,0.055645302,-0.07030998,0.035821848,0.04994924,-0.035902135,-0.003645489
158,0.04500974,-0.021107884,0.00493201,-0.004536656,0.019948903,0.0028573181,-0.0062819393,0.06981797,0.03542139,0.17343368,-0.013783339,0.03263554,0.028713677,-0.036053337,-0.011762539,-0.07097601,0.0647721,0.030994749,0.039063204,-0.036959745,0.106733955,0.030617122,0.010533407,-0.035214342,0.066431075,0.021382919,-0.046203244,0.08394365,-0.0004631056,0.055514626,-0.0046670334,0.022998283,0.055869002,-0.056074366,-0.0008743275,0.18670085,0.056440804,0.05369945
159,0.0024786734,0.029023549,0.0037548584,0.02673981,0.014332461,0.015628476,-0.015261482,0.106639825,0.07801646,0.28523374,0.07824212,0.04855369,0.07627891,0.029210147,-0.038591962,-0.0054333676,0.12370096,-0.057178773,-0.061903358,0.026318986,0.021160148,-0.061525963,0.07420182,-0.035951093,0.09753012,0.08579772,0.051146638,0.09215854,-0.081516996,-0.093492396,-0.052971896,-0.030514408,0.050239716,-0.09447003,-0.02530697,0.053936765,0.13561797,-0.0013891254
160,0.002747192,-0.023428015,0.039365854,0.005689484,0.03189117,0.14866725,0.035050675,0.07858913,0.034036092,0.07342564,-0.0066534486,0.10066308,0.06909581,-0.060540754,0.048118025,0.027290478,0.06676321,-0.0122592645,0.020100096,0.034620218,-0.012641475,0.04248022,-0.060242735,-0.01936229,0.098889984,0.05232055,-0.011789888,0.08148306,0.11524322,-0.019820623,0.042715248,-0.017006613,0.0060023293,-0.021904066,0.04524201,-0.1450766,0.11569735,-0.027551753
161,0.09199028,0.028970117,0.0215456,-0.07378379,-0.02041944,-0.022217523,0.011646295,-0.031254206,0.0773356,0.04724748,-0.0035505118,0.032285504,0.10506529,-0.04424338,0.15025944,-0.04055146,0.08022669,-0.03624792,0.16546267,-0.01921767,-0.015382382,-0.029029468,0.09116717,-0.02968424,0.04330282,-0.046304114,-0.08616017,0.05253147,0.016949061,-0.04230496,0.011881523,-0.0070236623,0.019415077,-0.018704535,-0.010972841,-0.09771143,-0.012886947,0.002998081
162,0.011677284,0.043930277,0.02629621,-0.045332763,0.005080901,0.09867144,-0.020518385,-0.058983054,0.03247512,0.030762833,0.12608215,0.008499246,-0.08175799,0.03190635,-0.0028170347,0.025868228,0.09993085,-0.072672285,-0.03493699,0.0047922283,0.023532605,-0.0793789,0.07163716,-0.017884493,-0.0014616139,0.05441847,0.039209493,-0.062286835,0.31772617,-0.049655255,-0.004487709,0.055151887,-0.04214491,0.0059560877,0.099500366,0.0106893135,-0.037809253,0.041837398
163,0.01334553,0.036369007,0.010911318,-0.046613365,0.035906352,0.08057177,0.052699156,-0.004794618,-0.00926902,0.049083993,-0.001230545,-0.018596368,0.020256173,-0.04629396,-0.0033697747,0.07766813,0.015666492,0.053939924,0.15425724,0.009712338,0.040467765,0.053804893,-0.07086411,0.01394875,-0.026755422,-0.05508118,-0.05646791,0.08293206,-0.13426948,0.038595725,0.024226848,0.042686116,-0.02202871,-0.013192765,0.073237926,0.08288156,0.012770254,0.021861607
164,0.04751915,0.06514396,0.036287177,-0.07127837,0.017918795,-0.04901488,-0.0026621649,0.018374473,0.061635893,0.014161634,0.03194415,-0.028522791,0.044256397,0.011949713,0.019037254,-0.03338335,0.10901922,-0.03682355,0.13278592,-0.008251398,0.06996235,-0.04532609,0.076208286,0.0346182,0.07282911,-0.051747527,-0.008265767,-0.020772934,-0.00916969,-0.095392466,-0.0028501023,-0.021254981,0.04954113,0.03818473,0.0007185489,0.08227146,0.17179698,0.03206668
165,0.02102214,0.010888541,0.025035117,0.0017668083,0.028284546,0.06158243,-0.056953795,-0.021723865,-0.028121017,0.03197589,0.004142869,0.013987831,0.009021271,0.05527965,-0.0017698966,0.032257963,0.049130533,0.01060933,-0.0639416,0.0139911445,0.02637321,0.18405208,-0.04071719,-0.044300668,0.0116646085,0.09479582,0.087875724,0.057026282,-0.015062995,-0.03453888,0.004582936,0.014191561,-0.029716522,-0.021400567,0.029093089,-0.037071478,-0.039490797,0.034474354
166,0.11891606,-0.02862786,0.010463507,-0.001467064,0.025213445,-0.091293305,0.029141635,0.047278337,0.013393756,0.11433452,0.0044787456,0.021169279,0.18622898,-0.023094982,-0.059170526,-0.03461484,0.15254268,0.031755414,0.0924038,0.011181473,0.005496964,0.058896594,0.003701996,0.0024820594,-0.0013371466,-0.017932441,-0.06493035,0.12630765,0.034497958,-0.05825466,0.13418318,-0.018561995,0.052149273,-0.0069408705,0.05925677,0.029268652,0.052266404,0.09857488
167,0.04125243,0.08519857,0.00021682965,0.0066342875,0.1175232,0.02229816,0.019859063,-0.0031150654,0.10980053,0.014122715,-0.0045465445,0.010649005,-0.0031003514,0.1520235,-0.02273349,-7.627718e-05,0.21102726,-0.06437361,-0.08281163,0.0015846789,0.10190441,-0.070764795,0.0196769,-0.073448,0.027789302,0.06489807,0.12702715,0.11070049,-0.07781109,0.037601635,-0.06840755,-0.041973248,0.008280769,-0.045575544,-0.02379386,0.034994908,0.04462061,0.034449484
168,0.00038993123,-0.064021,0.0028272003,0.05098284,0.02997917,0.13749525,0.01389459,0.119338885,-0.08438599,0.057796545,0.0020811688,0.0041496055,0.021682676,-0.062735364,-0.041804545,-0.042261705,0.061924137,0.026287224,0.0679114,0.056969933,0.022450618,-0.07208037,-0.13206637,-0.05117905,0.020836635,-0.024357105,0.07533498,0.12496275,0.043571685,0.123564474,0.08773605,-0.03798726,-0.01320315,-0.016445026,0.085018024,0.0974573,-0.13550651,0.09332102
169,0.12298317,0.0656908,0.011359915,-0.08178076,0.10170406,0.013224565,0.08532505,0.002317899,0.07759449,0.033847373,0.0018067006,0.05368878,0.047976628,0.0075482726,0.07454346,-0.019552492,0.12773603,0.13504606,0.1111153,-0.009557731,0.03778936,-0.027267948,-0.078444615,-0.0071119554,0.054525208,-0.059999414,-0.042857725,0.12658086,-0.059243236,-0.05663135,-0.032537803,-0.0012008343,0.01129405,-0.018912502,0.012172751,0.12647581,0.012018265,-0.027342902
170,0.038253706,0.062126435,0.016861409,0.03836496,-0.055265423,0.0026640184,0.07384296,-0.020850785,0.005199697,0.045957558,0.022625994,-0.036842,0.0035399199,0.05926992,0.028154977,-0.024788607,0.19068804,-0.02803145,0.033288505,0.022930738,0.082753785,-0.12976423,0.06884118,-0.0010961909,0.014786427,-0.0044742217,0.062456608,-0.051829565,-0.12648842,-0.10414847,0.012416698,-0.035677396,0.082055405,-0.10502226,-0.021204885,0.26873764,0.01408723,0.020352945
171,0.009487831,-0.036268715,0.0019357173,0.06959287,0.21450187,0.10586887,-0.009405195,0.18583083,-0.00077747554,0.023994207,0.0012401827,-6.8455935e-05,-0.054873746,0.0010749418,-0.034228235,0.06944643,-0.035001136,0.15911666,-0.039835505,0.012384638,0.06385473,0.08407935,-0.096426256,-0.04790688,0.03780629,0.10941785,0.058241546,0.07515505,0.013163402,0.087815985,0.041842278,0.034830824,-0.035027508,-0.113424554,0.06731558,0.059520185,-0.05901669,0.03522809
172,0.017913274,0.028968483,0.009683227,0.0777514,0.042507615,-0.12043701,0.07681517,0.08355083,0.007740399,0.031947996,-0.0023807946,0.097665995,0.16723417,-0.077101395,-0.042221636,-0.06270649,0.051292285,0.035103887,0.16368787,-0.010737076,0.00926908,-0.050002616,0.03327751,0.0041202707,0.19092306,-0.033771805,-0.08903544,0.14527576,-0.14771388,-0.14703584,-0.014145389,0.026132965,0.077179044,-0.09927173,-0.06848884,0.1377909,0.06427926,-0.079796195
173,0.025023393,0.040883057,0.07984729,0.057300754,-0.022804288,-0.038856518,0.042948756,0.04796149,-0.01147923,0.055442806,0.039306376,0.0077943658,0.045563396,0.091688626,0.11715602,0.012583047,0.0667674,-0.11585665,-0.08984572,0.0075267823,0.03318809,-0.07035436,0.11152871,0.019575864,0.13208124,0.12670816,0.09435882,-0.11300678,0.008065193,-0.07029558,-0.009922564,-0.040376768,0.055980284,-0.07881309,8.14721e-06,0.0095027555,0.022405565,-0.006794311
174,0.040649917,-0.04249523,0.01981036,0.03633368,-0.058177803,0.22291143,0.0064044315,0.1189396,-0.021312969,0.1086801,0.042414587,0.0100517,0.053192355,-0.059763636,0.04792995,0.081769265,0.09468724,0.123915434,-0.0041658655,0.007092121,0.055023156,0.075411476,-0.09687088,0.04513409,0.06284419,0.11591773,-0.0105714705,0.2406929,0.11749693,0.09540179,0.1176041,0.10965803,0.0405708,-0.025110818,0.2140421,-0.09276637,-0.057939023,0.069898754
175,0.027988328,0.12537374,0.009504705,-0.11233642,0.020492505,-0.11513187,0.009337332,-0.046366498,0.03642329,0.09567037,0.034751523,0.10325332,0.12991782,-0.021570355,-0.050445702,-0.12149179,0.2932613,-0.11823835,0.117542654,-0.05688422,0.040185794,0.08464803,0.09157595,-0.031593136,0.14365292,-0.08911836,-0.12929963,0.05447513,-0.059535168,-0.048461944,-0.07482483,-0.07014623,0.0159497,-0.055911575,-0.044236664,0.083335415,0.12619844,-0.00014600903
176,0.14714001,0.090059005,0.014464646,-0.03710442,0.01961778,0.06929456,-0.0651582,-0.04438369,-0.04949066,0.07921982,0.03394595,-0.01620797,0.018633593,0.23431861,0.082415566,0.028830003,0.06129844,-0.10529199,0.021176279,0.042071342,-0.012160932,-0.13782293,0.05292135,-0.006309878,0.019824848,0.14676282,0.157331,-0.017589219,0.021553548,0.030821227,-0.014293667,-0.019624697,-0.05556353,-0.045041908,0.043468613,-0.11564574,0.007662339,0.03292788
177,0.035399046,-0.037030205,0.019502522,-0.011038275,-0.0033088033,0.22802609,0.052861705,0.08174379,0.0023095217,0.002996387,-0.020932598,0.079157546,-0.096394725,-0.10960536,-0.1166975,0.022948649,0.09421499,0.14509326,0.101043165,0.008100897,0.050154306,0.022488937,-0.21626924,0.0050754286,0.037377156,-0.017822837,-0.100128025,0.17278129,0.16087441,0.111367784,0.12583163,-0.032238286,0.018513568,0.0130646825,0.124435954,-0.041314267,-0.025466084,-0.008276115
178,0.010404813,0.12874511,0.00074745674,0.106766105,0.22889565,-0.06258192,0.028240219,-0.06410674,0.06681584,0.07191067,0.0793608,0.052253015,0.05955251,-0.12120735,0.08078412,-0.18946053,0.11178715,-0.04734104,0.29654765,-0.041378,0.00048824784,-0.03656153,0.22958606,-0.03488889,0.06420303,-0.12205596,-0.01914706,-0.06827246,-0.14117631,-0.10434216,-0.04233753,-0.04475156,-0.036809117,-0.027753793,-0.044108383,0.23800363,0.06453314,0.021986106
179,0.015714077,0.057155192,0.0013660257,0.024485264,-0.04449592,0.03004913,0.06835276,-0.004913614,0.00023660064,0.052425098,0.12666202,-0.044912376,-0.07282257,0.07164934,0.11164859,0.06800078,-0.01583124,0.03915192,-0.07406805,0.02200567,0.035455562,-0.3860617,0.06492027,-0.08080335,-0.0010304074,0.10861514,0.1271694,0.0048044943,-0.13596772,0.101941936,-0.026962839,0.015749391,-0.036589887,-0.11083581,0.0025719379,0.08514678,0.045178197,0.015333217
180,0.022310117,-0.012662135,0.042982325,0.0040496844,0.00547456,0.1744637,0.012844077,0.16256168,-0.0014235023,0.015843654,0.04415032,0.046455294,-0.1317323,0.00081177056,-0.006637741,-0.007388248,0.011777885,0.14535469,0.35041955,0.024660368,0.037592746,0.09602064,-0.14908373,0.043904446,0.04929237,-0.00085286796,-0.09355859,0.15682924,0.09072634,0.11049939,0.14663185,0.0019291076,0.07059296,0.05626473,0.10187779,0.06470305,-0.044349715,-0.034804888
181,0.07369469,0.10359927,0.020558136,0.102349974,-0.00047556614,-0.04688001,-0.03393204,0.05046108,0.06599901,0.062299922,-0.012323661,0.1080268,0.10771241,-0.080233224,0.09099366,-0.18059427,0.055737365,-0.113707244,0.057220623,-0.069491096,-0.008317823,-0.1708311,0.19022664,-0.052675016,0.054238778,-0.10181503,-0.03460136,-0.09611848,-0.16943085,-0.18787517,0.06845067,-0.021775492,-0.009856507,-0.0122259855,0.07012114,0.12464814,0.09395961,0.026905837
182,0.035089772,0.09449008,0.00036971737,-0.060693745,-0.06378395,0.14165506,0.026588937,-0.043767657,0.059363086,0.05531899,0.056441724,0.07370342,-0.12424456,0.07286937,0.010641828,0.07342247,0.021676352,0.06869959,-0.115114175,-0.03377636,0.006459741,-0.11735342,-0.0436279,-0.057405546,0.059398476,0.17988805,0.102151245,0.00985508,0.10496211,0.16609728,-0.04061093,0.067168735,-0.002092712,0.052067857,0.059775274,-0.046887584,-0.0556602,-0.022217501
183,0.009376237,-0.00085735135,0.0036000407,0.04644508,0.016373873,0.14500333,-0.040212523,0.06066735,-0.014729713,0.04608,0.08240032,0.0024326444,0.04631639,-0.11642071,0.049710277,-0.07243341,0.030248458,0.14890367,0.124565184,0.03138344,-0.004744455,0.09663045,0.138895,0.0077360338,-0.00462934,-0.0754803,-0.0596864,0.06193258,-0.04179388,0.030199708,0.06348759,0.005077932,0.02214812,0.0054683327,0.02718256,0.082371324,0.012143266,0.035837032
184,0.0018597097,0.047352016,0.0054153497,0.013031691,0.011447846,-0.14275634,0.052002307,-0.036190685,0.08798924,0.03532048,0.0019873027,0.07943818,0.011483729,0.030635506,-0.025078725,-0.01421356,0.051289055,-0.034430586,0.037273016,-0.010964762,0.0018291593,-0.072517134,0.103703886,-0.026944589,0.019852955,-0.023602711,0.012960496,-0.011668509,-0.106670305,-0.11040475,-0.14579935,-0.009719443,-0.029100293,-0.05572591,-0.085482605,0.12187947,0.1256658,-0.0039654467
185,0.011972823,-0.039448984,0.012685141,0.048911836,0.005216748,0.049623128,0.110563196,0.056555085,-0.041836016,0.04703832,0.034108885,0.00602277,-0.024703583,0.14940545,0.050199036,0.033475593,-0.0148562305,0.08791904,-0.052065004,0.07465135,-0.0053021396,-0.037067607,-0.017015038,0.031383913,0.023308745,0.062051576,0.08569369,0.014067352,0.038159776,0.06600368,0.0555752,0.007998702,0.017856922,-0.0060379803,0.08300574,-0.04668016,-0.074017696,-0.028373947
186,0.0067225476,0.0606182,0.009098046,0.06559226,-0.0018736513,0.059967164,0.03219991,0.13268714,0.23178294,0.024210865,-0.035822015,-0.026995892,0.05951884,0.02269392,0.09420546,-0.0049816556,0.002031736,0.05448356,0.054276884,0.007331256,0.025153343,0.09580992,-0.04294354,0.049871527,0.012705027,-0.020192837,-0.07192793,0.14832819,0.008046677,0.036488097,0.10608229,-0.0062647127,0.03379828,-0.018816186,0.072888315,0.118581876,0.054287497,-0.009495135
187,0.009908376,0.07244581,0.0013636267,0.03598657,0.042499833,-0.01114674,-0.008139637,0.003145827,0.10307763,-0.0007770436,0.016233347,0.051899537,0.11954528,-0.022979228,0.018996343,-0.06645055,0.06259596,-0.045167312,-0.010071536,0.005392026,0.03101031,-0.14412294,0.17012171,-0.15036495,0.07796278,0.003668705,0.0009901482,-0.05966857,-0.07348055,-0.09151163,-0.027984649,-0.038742766,0.013084004,-0.054687697,-0.024924504,0.034466725,-0.03926108,0.12302038
188,0.06494541,0.039693605,0.17730756,0.012370788,0.070301525,0.18711272,0.039918486,0.011830955,-0.02915044,0.05987202,-0.0017515714,0.007833673,-0.036951933,-0.012270284,-0.035162512,0.0834705,0.07467592,0.033087205,0.032871827,0.046358988,0.0991629,0.017496236,-0.05830763,-0.10240014,0.040750325,0.06213462,0.081137195,0.09641113,0.06934978,0.07967404,-0.043334812,0.018794144,0.005194476,-0.03254757,0.07511233,0.025698377,-0.09517394,-0.012097351
