,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t)
148,0.0026929881,0.08354709,0.13946426,0.00034747884,0.16089511,0.8699127,0.5235914,0.30814227,0.7234019,1.0553926,0.374015,0.26831922,0.18245469,0.011900492,0.293023
149,0.006062783,0.07149591,0.22434711,0.014909844,0.21412195,0.9126471,0.4826555,0.19101156,0.58796805,1.1493562,0.38721558,0.29552674,0.27111706,0.024930652,0.25183415
150,0.012538525,0.13522153,0.13112904,0.040232085,0.097205944,0.8913662,0.4850676,0.2091658,0.6693695,0.9655548,0.4212742,0.24839053,0.18031129,0.00011006419,0.25945753
151,0.00037724624,0.06634074,0.14076921,0.0043870127,0.10464758,0.7899151,0.5554833,0.24377728,0.5989325,0.93718165,0.33951855,0.27109393,0.1767303,0.013132081,0.22951013
152,0.02696208,0.09705493,0.12702361,0.017999943,0.13608886,0.81951493,0.624486,0.17575422,0.5425803,1.0276071,0.31386405,0.32897383,0.11634105,0.00855312,0.23388259
153,0.005007355,0.12942868,0.11727148,0.17431262,0.09638643,0.8195326,0.40002874,0.1948024,0.59748644,0.9329017,0.31158954,0.20728168,0.12681602,0.00034693064,0.27068883
154,0.051925573,0.11941248,0.13621297,0.0062204096,0.11928038,0.71683097,0.4021591,0.19949877,0.60322917,0.8318069,0.31316504,0.2207631,0.116633415,0.0023576317,0.2816491
155,0.07379641,0.07404098,0.24099669,4.4814124e-06,0.11298877,0.7216997,0.39678407,0.1827432,0.53788227,0.79846054,0.3519733,0.26440194,0.20987996,0.064242415,0.1979064
156,0.057516936,0.22523396,0.10862934,0.084478326,0.19430357,0.71692437,0.41945222,0.22344305,0.5858512,0.8533712,0.34676835,0.27687824,0.136915,0.030309748,0.23992677
157,0.06273817,0.080092594,0.17758957,0.020593686,0.16222171,0.8013114,0.47045615,0.215275,0.59779114,1.0233133,0.37530607,0.2840415,0.18777132,0.027112374,0.28943884
158,0.013582789,0.11435836,0.18974793,0.0030926114,0.11271504,0.83762103,0.49353662,0.2285872,0.6388528,0.89438486,0.3959044,0.24356352,0.17181367,0.014126462,0.26090717
159,0.046654176,0.1449408,0.13172787,0.16866557,0.11857707,0.847767,0.46478152,0.20475861,0.55156577,0.9833378,0.39123976,0.27148244,0.13003959,0.05173594,0.2525781
160,0.029155277,0.09579448,0.18349256,0.01961282,0.1596617,0.89731437,0.47893202,0.219412,0.6687097,0.9289774,0.33149993,0.3839687,0.1413598,0.058700703,0.32887372
161,0.029544653,0.09245867,0.16569488,0.08132538,0.11561242,0.87328696,0.42190084,0.1813548,0.6659817,0.9830032,0.4387263,0.3593519,0.16252173,0.01951369,0.33920547
162,0.045722455,0.090225145,0.17079794,0.076107584,0.11368372,0.8260676,0.48639014,0.26288724,0.7074238,0.8978544,0.43612334,0.2251814,0.23811534,0.01735478,0.30735943
163,0.021999557,0.11665535,0.27763742,0.0051203426,0.13150436,0.77230155,0.55239046,0.26305917,0.6059645,0.9498737,0.4321484,0.33252668,0.15282008,0.016599746,0.41322097
164,0.0083018085,0.14138511,0.20733802,0.01286607,0.26751673,0.85446286,0.53250796,0.22710794,0.5748018,1.0016899,0.52709585,0.3484727,0.16907953,0.034831505,0.36439285
165,0.025622785,0.13815787,0.18960842,0.10070534,0.1159376,0.87687117,0.57215077,0.28402743,0.6310765,0.99983597,0.522943,0.39570707,0.31464761,0.0076310216,0.30730188
166,0.0039552883,0.10232286,0.21903975,0.007561879,0.16001289,0.9436792,0.64366907,0.31423467,0.7346788,1.0357043,0.39628989,0.30602914,0.23639578,0.023449214,0.36744127
167,0.16983834,0.12970407,0.18681605,0.017711395,0.17706123,1.0850168,0.5394768,0.26874813,0.7122885,1.1709352,0.47750866,0.31981167,0.17360657,0.013661086,0.38783473
168,0.0068305433,0.11454989,0.22613662,4.730954e-05,0.13439369,0.9670006,0.55728906,0.3769503,0.8138039,1.1678061,0.49119034,0.29280365,0.2108145,2.6915197e-06,0.28304118
169,0.03705889,0.1132071,0.14224254,0.036803935,0.19148791,1.0146477,0.57545555,0.30400676,0.6817847,1.1467657,0.4245065,0.36566064,0.14804363,0.037980657,0.336603
170,0.019804886,0.1360935,0.16926953,0.021627925,0.15201303,1.0755781,0.5780447,0.2308207,0.76099765,1.3471786,0.43297696,0.29136154,0.18001162,0.004392627,0.31380057
171,0.012238388,0.088147625,0.21846187,0.024119888,0.12153252,0.99697006,0.5118337,0.25576478,0.7366683,1.1011722,0.40518364,0.3113091,0.15880352,0.0014604157,0.28792173
172,0.009324742,0.11693136,0.17983268,6.505e-06,0.13023981,0.9266724,0.4672809,0.21105088,0.69087094,1.0364963,0.3981254,0.30252597,0.13881151,0.0016725658,0.28733203
173,0.0008601358,0.09859787,0.14502676,0.009991601,0.11278449,0.87878793,0.45538858,0.20382643,0.6201666,0.9532964,0.37104017,0.29493585,0.15366933,0.116183065,0.2658533
174,0.058127023,0.07506255,0.1505304,0.04881145,0.11135284,0.87653756,0.43014795,0.21700627,0.5966557,0.95230097,0.39693394,0.28867775,0.1679881,0.026998093,0.2869846
175,0.048183467,0.088122636,0.22064872,0.06263132,0.12358507,0.8037053,0.4776606,0.31361216,0.64571506,0.9325617,0.35879552,0.22442313,0.1335814,0.016137602,0.2784364
176,0.020789227,0.11208355,0.139219,0.064349785,0.16412124,0.8575368,0.4388119,0.205496,0.57043785,0.96802753,0.38498065,0.34049174,0.14818966,0.043756656,0.27933097
177,0.028821165,0.08540784,0.14556783,0.054123033,0.1343548,0.84122044,0.44849038,0.20383142,0.6897657,0.9052466,0.37345004,0.2331562,0.15563795,0.012814984,0.33808798
178,0.031281017,0.0816024,0.20122635,0.08805786,0.1600985,0.7554264,0.4578717,0.24852785,0.58713776,0.8728143,0.39852843,0.2186022,0.2291829,0.034460463,0.2670228
179,0.10125008,0.10490691,0.16262183,0.032539133,0.14723803,0.7733079,0.4852493,0.21915758,0.5651213,0.8898754,0.40377465,0.32474303,0.16214433,0.0015038654,0.30231658
180,0.0018629115,0.10868141,0.16389002,0.07133719,0.109579146,0.77680683,0.5009962,0.2733357,0.6501875,0.88398534,0.3837081,0.24424627,0.14926766,0.08094069,0.28785485
181,0.052733533,0.09089086,0.15313768,0.068293154,0.13686521,0.8298415,0.46802306,0.19871598,0.5720234,1.0063096,0.4177057,0.27419055,0.1412292,0.07167507,0.31054518
182,0.047514193,0.09538469,0.23337027,0.00022339352,0.1017969,0.88048446,0.47030967,0.24832249,0.6226096,0.91565084,0.41364858,0.24495304,0.17433235,0.013965408,0.2687909
183,0.017804297,0.19598714,0.2968948,0.030055495,0.12873082,0.8918069,0.47928354,0.23786524,0.5870203,0.9754493,0.37395093,0.30566305,0.118845105,0.0023478528,0.24353424
184,0.06798689,0.15419921,0.1514979,3.5835987e-07,0.12004026,0.91168034,0.6086391,0.2245026,0.6238851,1.0527916,0.4149082,0.37794495,0.13991001,0.0036210928,0.31557754
185,0.0155565,0.11945168,0.158205,0.034238998,0.12890199,0.9006379,0.55625886,0.25404382,0.68318194,1.0345061,0.45216557,0.2665524,0.30305022,0.054863125,0.2860813
186,0.03064253,0.07915389,0.14321944,0.01726807,0.15267923,0.9606896,0.5955389,0.26750338,0.641303,1.0221131,0.37186372,0.32292974,0.1816214,0.07126843,0.29018337
187,0.05224289,0.112978555,0.17704782,0.098314,0.1376174,0.9403093,0.48105866,0.20548938,0.7029647,1.090172,0.4784206,0.24515818,0.16684544,1.9345207e-05,0.42279088
188,0.0020409424,0.08881445,0.25087,0.13044445,0.10294111,0.825366,0.55582744,0.2653548,0.6985303,0.9585958,0.4967106,0.24885868,0.21035592,0.0119338855,0.28225
189,0.0070066107,0.16998495,0.16997129,0.010242942,0.1790854,0.81290454,0.55286306,0.25090545,0.6138528,1.0088043,0.39241242,0.3026917,0.13250387,0.062376037,0.33720917
190,0.06358459,0.09214276,0.19301167,0.05218837,0.15958586,0.89765304,0.4955122,0.21162778,0.5696701,1.020865,0.44356093,0.30701712,0.18889332,0.039882682,0.2625546
191,0.020146724,0.10768,0.19684178,0.14932333,0.10615924,0.85257775,0.4960659,0.31160676,0.6604932,0.96547246,0.40013412,0.2610998,0.14549269,0.082984135,0.3028462
192,0.08426382,0.09863945,0.1684969,0.00010308516,0.16047655,0.92301023,0.49879026,0.22005045,0.6534003,1.0327709,0.5317598,0.3170378,0.12920229,0.00013318792,0.3761903
193,0.0053751986,0.11422837,0.21280524,0.032820966,0.113243885,0.9234736,0.52891463,0.32123452,0.7255171,0.9546041,0.4557173,0.28043327,0.18511896,0.025723435,0.32378465
194,0.03154731,0.10890146,0.18105358,0.044889804,0.16370846,0.8792794,0.6211688,0.25664258,0.6266657,1.1019655,0.48338428,0.35223216,0.13760725,0.0011750528,0.29932037
195,0.0055104517,0.13459596,0.15273613,1.783327e-05,0.13271108,0.92046237,0.50911665,0.26175448,0.69194967,1.0260376,0.42502484,0.2761624,0.15738593,0.0011831174,0.3347602
196,0.04428005,0.087858655,0.17838407,0.0194912,0.13630806,0.85669804,0.51428205,0.21650517,0.6156857,0.9910001,0.42824674,0.28141853,0.15438357,0.036569554,0.24214298
197,0.026943674,0.08922953,0.14454316,0.07884773,0.10833872,0.83929676,0.50699776,0.26679552,0.60171396,0.96607697,0.34809974,0.24218927,0.13259684,0.014368532,0.24975689
198,0.033534978,0.14385015,0.12883936,0.017788969,0.13489565,0.8265795,0.42277235,0.18766245,0.6066877,0.97321486,0.31887367,0.29827777,0.11662603,0.0002958749,0.2785893
199,0.13196853,0.065868415,0.19261354,0.027770245,0.11041973,0.81995314,0.4088426,0.18690293,0.60465735,1.0217369,0.34828457,0.24349548,0.1878863,5.7266112e-05,0.25363728
200,0.000638858,0.10383117,0.12716603,0.007691305,0.095535286,0.81067514,0.4195697,0.3775273,0.6116979,0.84361327,0.38680923,0.24854828,0.123733684,0.004812003,0.24436978
201,0.004100989,0.067249104,0.1223186,0.008821995,0.23101132,0.8788791,0.51079625,0.19840215,0.5366848,0.92324156,0.30035335,0.36688894,0.11263506,0.022113822,0.25501224
202,0.024614204,0.06376183,0.16529927,0.012963644,0.1155875,0.8671737,0.3605818,0.23075289,0.6551767,0.90053487,0.3736549,0.20179835,0.1863573,0.04087862,0.28189817
203,0.023803618,0.09575342,0.14494205,0.0002748856,0.11581854,0.77289647,0.44974753,0.20050053,0.56333417,0.91550976,0.36417764,0.24190302,0.13789754,7.516703e-05,0.20839627
204,0.0025719523,0.23625572,0.10495296,0.006826955,0.20983613,0.75082743,0.40177476,0.19428413,0.53483874,0.8327538,0.32729053,0.22078891,0.11554771,0.06035792,0.21401246
205,0.031925138,0.08368266,0.10702284,0.0026003716,0.10111086,0.7970657,0.44178912,0.21233958,0.49624914,0.8751401,0.33300048,0.2735012,0.17967868,0.00014754607,0.22484133
206,0.13664445,0.20381379,0.18555233,0.00047219245,0.14517015,0.73844296,0.4223085,0.3107686,0.5526647,0.82129127,0.27356875,0.2024363,0.14807391,0.044765905,0.2390511
207,0.038671754,0.09308835,0.11975223,0.007570922,0.16557327,0.8293494,0.45095,0.24960357,0.5399486,0.98237807,0.372348,0.35060307,0.13888386,0.035789024,0.22554769
208,0.10317218,0.079108074,0.29484013,0.03094896,0.16127855,0.8836852,0.4211392,0.21437915,0.61507267,0.89491343,0.32196587,0.25880137,0.14095093,0.0060470593,0.2725685
209,0.15731785,0.14814128,0.1364324,0.03116122,0.10764343,0.82035726,0.4458384,0.2305519,0.6394075,0.9499307,0.479572,0.29786533,0.15415356,0.07871427,0.28376493
210,0.039375238,0.12880033,0.15238382,0.0012743227,0.12982038,0.85800904,0.584347,0.32699105,0.66636753,0.93173057,0.36866426,0.28233427,0.13379776,0.03152674,0.30506018
211,0.021372195,0.08480899,0.15326759,0.06724574,0.16849509,0.91866565,0.6129674,0.20954041,0.60988617,1.0493047,0.38948375,0.31939203,0.16375075,0.007913055,0.28690132
212,0.057480082,0.07874855,0.14453366,0.012624727,0.1566751,0.8562421,0.45260528,0.29726416,0.6755301,1.0406047,0.38851246,0.23738904,0.16252051,0.00216861,0.28461286
213,0.0040998682,0.08995364,0.17864646,0.023605151,0.18054496,0.8746879,0.4618538,0.23419246,0.62897384,0.922925,0.36657724,0.28090796,0.18355325,0.044994265,0.24545719
214,0.023336584,0.13558546,0.12477963,0.024265511,0.12505159,0.82242477,0.44547537,0.19027133,0.59386516,0.9658469,0.38011858,0.25570273,0.17422636,0.00212884,0.26428074
215,0.01576175,0.10299757,0.15493853,0.027662732,0.111805335,0.7595203,0.4950028,0.22252402,0.78280866,0.8603385,0.32861212,0.25200284,0.15786001,0.0018883825,0.22159514
216,0.003708491,0.104847595,0.11125818,0.114638545,0.1140228,0.7328941,0.44713226,0.18225542,0.53837186,0.9816066,0.3069657,0.24129194,0.16245493,0.01035695,0.29730573
217,0.0076690726,0.06342818,0.15571646,0.00537241,0.13448997,0.79123765,0.40923536,0.15667732,0.54773396,0.8511512,0.4217418,0.20025176,0.13335285,0.0090530235,0.39088142
218,0.00790729,0.08325968,0.1988243,0.0013361957,0.08359211,0.65918434,0.47182465,0.22181778,0.52024513,0.7948926,0.47736752,0.20369782,0.2069837,0.005271687,0.23550814
219,0.005432138,0.10267708,0.15700926,0.002342056,0.12235508,0.7082131,0.5087439,0.24409074,0.48023665,0.8314711,0.32094008,0.26267576,0.13085103,0.00082864636,0.20906213
220,0.049422868,0.08014897,0.14673808,0.00067708717,0.13677347,0.731579,0.39377412,0.18174572,0.4913417,0.9058769,0.31795555,0.25905997,0.18193756,0.03571667,0.23336409
221,0.0482995,0.16424933,0.12319703,0.0168028,0.10722683,0.7516663,0.44780725,0.23394746,0.520395,0.7848742,0.32572725,0.22910689,0.18963864,0.0008472134,0.21639599
222,0.0098704,0.064517796,0.24788845,0.0061959513,0.3202152,0.72762114,0.67499715,0.20011428,0.5276617,0.8724146,0.28599656,0.33480448,0.10978364,0.0075026704,0.22984421
223,0.013513418,0.13082573,0.23109812,6.246026e-05,0.12301841,0.890021,0.36597607,0.15573964,0.5599558,0.96267045,0.4691936,0.2565054,0.21971597,1.5776171e-05,0.28483275
224,0.0051363683,0.11588928,0.21260256,0.016961772,0.08488872,0.73571706,0.5259638,0.34157303,0.5890713,0.9024293,0.39418098,0.27066296,0.13400862,0.00027229573,0.23149352
225,0.112294674,0.106766656,0.152711,0.010004325,0.1714551,0.95098364,0.4727911,0.23298961,0.51482165,0.9660093,0.32819638,0.3593636,0.10109135,0.03296091,0.2913255
226,0.016660279,0.08441617,0.20216209,0.0153351575,0.13349614,0.8730129,0.4512334,0.22037327,0.7455991,0.98288745,0.38974378,0.24623364,0.15855919,0.0017878658,0.30965552
227,0.02768294,0.1014773,0.18281658,0.019377634,0.11984418,0.8328398,0.50182307,0.21056668,0.64520264,0.9165674,0.4217912,0.2903611,0.20504132,0.067957014,0.23806569
228,0.039449856,0.11646216,0.12667327,4.3169436e-07,0.17431125,0.82426757,0.64798594,0.2263635,0.5904634,0.97036624,0.37854564,0.26799607,0.12349183,0.00020332917,0.25327283
229,0.013502354,0.08824383,0.1304798,0.080206305,0.13954313,0.79988635,0.42938992,0.22991829,0.5704302,0.9777955,0.34684747,0.3184182,0.16475119,0.002649616,0.24140707
230,0.008494792,0.09602383,0.2549245,0.045038298,0.18996353,0.8243192,0.418332,0.18963674,0.6600558,0.84898055,0.3271759,0.22478119,0.13513678,0.020879267,0.29090947
231,0.015405858,0.1457795,0.2032824,0.0015080223,0.100777365,0.69783676,0.4473629,0.22707209,0.57705843,0.9172748,0.4924093,0.28840593,0.17079775,0.015313599,0.3591643
232,0.019432412,0.10415302,0.24985048,0.036768924,0.13232726,0.86231,0.60760397,0.2597975,0.51088333,0.86842483,0.44090462,0.30647182,0.1401863,0.02233067,0.32552874
233,0.029819459,0.13431823,0.1636606,0.016419632,0.18543051,0.81359535,0.489197,0.26029447,0.6163513,1.0530573,0.4434797,0.3111502,0.17188421,8.65928e-06,0.31924155
234,0.0001644055,0.13812774,0.21011713,0.0063447794,0.1434635,0.8817822,0.53385186,0.23737508,0.58556,0.9966652,0.42558506,0.3687274,0.22034626,0.0653872,0.34389576
235,0.034079824,0.11473545,0.19929165,0.008083052,0.12234878,0.93564737,0.54737735,0.21397911,0.6289681,1.2220924,0.6594763,0.29978135,0.16488129,0.0020749015,0.4598593
236,0.002820732,0.103915736,0.2910026,0.041613437,0.10790762,0.9349728,0.6488668,0.35795906,0.638796,1.0093439,0.5449544,0.27036342,0.18920526,0.15927607,0.27181616
237,0.108178295,0.17155299,0.14126466,0.00076084334,0.2186103,1.1146907,0.57704425,0.315949,0.6499683,1.250647,0.44316253,0.4607582,0.13584863,0.04688314,0.31841806
238,0.056719355,0.16649875,0.20047462,0.0027187213,0.18013985,1.1290213,0.5555412,0.28122586,0.85667473,1.2151467,0.45995656,0.34967566,0.2575822,0.0054005627,0.35357627
239,0.006637319,0.10939075,0.17893995,0.024597915,0.14066513,0.997547,0.60534346,0.25896284,0.770008,1.2538736,0.45738825,0.33052573,0.20004863,0.0032365138,0.36305916
240,0.0016539156,0.089872,0.1850307,0.030983986,0.13028416,1.0206717,0.56394535,0.24469043,0.7085903,1.0799204,0.44680533,0.29978573,0.16718286,0.01216265,0.2986783
241,0.006088753,0.0925393,0.15185386,0.19140868,0.13137543,0.9020672,0.49323282,0.2813149,0.677014,1.168815,0.4974938,0.26629016,0.14007282,0.059799552,0.27360335
242,0.032886207,0.1156273,0.22815154,0.010399361,0.14536525,0.97698736,0.5250994,0.28754362,0.710765,1.0186167,0.38823664,0.33567366,0.1585191,0.04913717,0.34368387
243,0.038860254,0.11591265,0.17774485,2.561975e-06,0.20515822,0.933275,0.48968822,0.21274862,0.68215173,1.0964221,0.4902462,0.3397774,0.1587551,0.06432817,0.3591501
244,0.07869501,0.095070995,0.20488942,0.012354014,0.15235215,0.9858784,0.576438,0.34402427,0.65799874,0.99895597,0.48448867,0.25479734,0.19740403,0.019224845,0.26784465
245,0.055763982,0.10281747,0.13728844,0.0162,0.17226174,1.1377066,0.550133,0.28722435,0.6704826,1.112764,0.3954302,0.33583286,0.14563328,0.028226504,0.3073113
246,0.06669579,0.068673566,0.15857454,0.0007621892,0.16832781,0.97528625,0.47904477,0.22695431,0.78032815,1.1217654,0.44245854,0.26415062,0.17354782,0.06937334,0.35588586
247,0.14559525,0.082450904,0.20960641,0.0076403487,0.11845788,0.9782189,0.5023563,0.2779107,0.6534728,1.0415909,0.45233214,0.28640866,0.4439864,0.005576073,0.26605308
248,0.0033584763,0.12816182,0.21594754,0.07359372,0.13904503,0.95984286,0.66684616,0.34752145,0.7119184,1.1014445,0.47910786,0.28656372,0.1357666,0.005071621,0.27472124
249,0.0044108094,0.14134315,0.15179089,0.011209651,0.18122926,0.9762742,0.5719398,0.24687298,0.66563964,1.1711676,0.3870653,0.3473498,0.1409532,0.0021483926,0.32094702
250,0.0015681728,0.077182725,0.19950253,0.0019532861,0.13457844,0.98499805,0.4797958,0.19973673,0.77481955,1.075298,0.42209008,0.3260395,0.20321031,0.027770504,0.33234382
251,0.030186506,0.12074558,0.17671739,0.021833133,0.113318555,0.8719447,0.48499835,0.28513455,0.68920726,0.99367625,0.45133495,0.246811,0.16472946,0.009556112,0.27232805
252,0.0126374345,0.09812438,0.14492638,8.647398e-08,0.1492723,0.8412859,0.51067525,0.24085513,0.60830426,0.97455126,0.36452168,0.29269826,0.14077526,0.00012342948,0.25636402
253,0.029557012,0.07800764,0.1477369,0.0014474327,0.12699401,0.8310076,0.45540977,0.2408788,0.57360053,0.91824335,0.3716051,0.24516422,0.1396896,0.00015819776,0.24834289
254,0.0010207108,0.19122037,0.12532109,0.0031122174,0.1431781,0.8612246,0.48080587,0.23132324,0.5535939,0.8779242,0.32386082,0.26019526,0.12607655,0.000859708,0.22989921
255,0.04640631,0.08994792,0.11523711,0.027198143,0.17050263,0.8235975,0.45852858,0.18997753,0.6048357,0.95912606,0.3224723,0.2753725,0.13019168,2.1465676e-05,0.22187832
256,0.03433711,0.22927506,0.11102837,0.00054308795,0.10318199,0.8128654,0.44016975,0.19377385,0.640669,0.84084535,0.34889832,0.20350398,0.1567148,0.00092397485,0.22833727
257,0.0026812933,0.065859914,0.1179118,0.061036985,0.09705471,0.66973114,0.5607195,0.28518555,0.52608794,0.8943336,0.2861479,0.26722926,0.22999895,0.0037946813,0.17936368
258,0.11911134,0.07960327,0.09858543,0.003902728,0.31907773,0.8005862,0.4431111,0.1524412,0.5532614,0.90791476,0.3166228,0.2595078,0.09364951,0.000120333665,0.2687202
259,0.008539837,0.049310125,0.14769539,0.014639339,0.08657385,0.7064066,0.35039198,0.26910225,0.59511554,0.81967175,0.48393434,0.16960868,0.24181323,0.0003614927,0.20863868
260,0.0042008203,0.07386938,0.10509703,0.015703324,0.20354447,0.7181646,0.53324693,0.2823865,0.5108661,0.79120266,0.27370414,0.23874027,0.2503759,0.06697507,0.19659239
261,0.03531861,0.05722619,0.098382756,0.017683804,0.14508736,0.780226,0.44197157,0.18085234,0.5050073,0.8947574,0.3641356,0.27052754,0.19504955,0.041494068,0.2252635
262,0.029354123,0.06767766,0.11705766,0.018461851,0.09510743,0.7494105,0.4263734,0.31158435,0.55982006,0.80312496,0.30107477,0.17075773,0.13618597,0.002093168,0.26308125
263,0.008537972,0.107868955,0.14395405,0.0014501001,0.22107793,0.78234637,0.40922076,0.2624594,0.55606,0.89631474,0.3152972,0.31304544,0.13815984,0.0007521069,0.22241737
264,0.0006974394,0.09818237,0.14383578,0.004481687,0.13498822,0.8270151,0.40264434,0.16225222,0.5618243,0.8547742,0.56415534,0.25807992,0.18961222,0.028798146,0.27871206
265,0.078476384,0.12335035,0.14785272,0.0035877393,0.10143925,0.70726115,0.5389164,0.3664937,0.545161,0.8364913,0.35932374,0.2122548,0.19878748,0.03146128,0.20785998
266,0.030923462,0.1715135,0.10915603,0.00096969947,0.28060973,0.82289493,0.48455623,0.22975338,0.50083035,0.9741396,0.31551647,0.3264426,0.10293404,0.017842079,0.24983871
267,0.011529166,0.06144327,0.13807164,0.00012380455,0.22948739,0.88141304,0.4266457,0.17328359,0.5936807,0.9437356,0.38785532,0.2552115,0.20603567,0.05849421,0.30700815
268,0.032384407,0.19160092,0.16475104,0.0006402442,0.14902382,0.8521561,0.58568454,0.2358523,0.57479334,0.87060934,0.4376404,0.21247108,0.1937646,0.017700776,0.20610769
269,0.10960144,0.10249049,0.12480524,2.9983541e-05,0.11928007,0.73508793,0.54874194,0.2381739,0.5504094,1.0805833,0.34583962,0.29622632,0.13909379,0.00090031663,0.20727606
270,0.0028400505,0.10055672,0.18567115,0.016638165,0.1541555,0.9194328,0.45735052,0.2949048,0.5992734,0.89435714,0.28883368,0.23473054,0.14073916,0.00035155145,0.2492333
271,0.013418744,0.094034076,0.14014079,0.01844804,0.24920268,0.85705256,0.40127394,0.22564614,0.63338834,0.9816528,0.35697433,0.37796807,0.1473499,0.017268734,0.26125312
272,0.06227573,0.09467743,0.13126624,0.086490415,0.14343902,0.86223567,0.4252988,0.20919028,0.67191017,0.86886996,0.3949295,0.23709558,0.19985466,0.00020988808,0.29591203
273,0.00020499069,0.06629726,0.14996418,0.0011440588,0.11042794,0.7161621,0.48452306,0.29336318,0.63701147,0.8713058,0.4653193,0.27522668,0.18192299,0.010445969,0.30916214
274,0.0052255928,0.10800378,0.1761388,0.0004774135,0.16935328,0.80194443,0.56888604,0.24244532,0.5018455,0.8662531,0.41575468,0.25729382,0.14986043,0.061899427,0.26114866
275,0.036055595,0.10166601,0.19875705,0.015088789,0.1230576,0.8009872,0.47533876,0.21113889,0.5628339,0.9881891,0.39402515,0.29463723,0.16541044,0.0017614769,0.23474357
276,0.016930576,0.101201944,0.14011458,0.00874955,0.1137321,0.8244918,0.4420216,0.22739317,0.57545227,0.8948598,0.34875807,0.336204,0.123456,6.749937e-05,0.2744095
277,0.003980079,0.08836767,0.21124783,0.013882873,0.11406392,0.8008539,0.4535493,0.3183443,0.6613643,0.88678944,0.35009423,0.25137755,0.14449756,0.0008295015,0.27714598
278,0.009435122,0.10746554,0.22897272,0.0033025246,0.25579718,0.81062204,0.6390296,0.19543329,0.5712181,0.985542,0.39627644,0.34331587,0.13148028,0.0034405552,0.2661226
279,0.014258408,0.11518477,0.2444207,0.036733083,0.10003269,0.8569156,0.43391567,0.20346734,0.59361583,0.99264365,0.4834928,0.2775743,0.20096435,4.8739785e-05,0.28283218
280,0.011071514,0.13452728,0.14502956,0.024403384,0.10207662,0.79175985,0.52216905,0.26194483,0.5939648,0.9269779,0.4146442,0.28491226,0.13150546,0.11667004,0.27243546
281,0.058596436,0.10988632,0.1421712,0.016077442,0.13114148,0.89043725,0.50393033,0.21979952,0.5969338,1.1189882,0.45405588,0.28657138,0.15713829,0.025094833,0.34795073
282,0.043878242,0.07562266,0.19870172,0.040300466,0.13583614,0.95810604,0.5121658,0.290803,0.62703156,0.98002976,0.41216522,0.2915948,0.15581939,0.020715013,0.25449672
283,0.012442117,0.117370054,0.13333932,0.030676922,0.24302185,0.9155299,0.53057736,0.23178518,0.6699625,1.1198314,0.38858223,0.3059578,0.13166766,0.032083485,0.2976233
284,0.016439633,0.10182781,0.14940949,0.0048773414,0.11872067,0.92572767,0.55467284,0.2024296,0.63694584,0.992162,0.42887002,0.24536805,0.20674464,0.007412278,0.26584584
285,0.0038311037,0.1817573,0.13338363,0.0014484398,0.10138176,0.80082446,0.48659283,0.22625512,0.59654146,0.99744403,0.3593145,0.27335835,0.12810835,0.038552403,0.2443733
286,0.019373627,0.085966095,0.12702104,0.05905399,0.23112571,0.8733683,0.47061098,0.18804877,0.5411743,0.93396074,0.32957786,0.2832844,0.12550172,0.0012224466,0.23685464
287,0.009831953,0.06990189,0.120084934,0.080972806,0.11842622,0.7510302,0.411241,0.17448582,0.6239472,0.8734153,0.3645125,0.26545304,0.42655912,0.015247002,0.25091782
288,0.09634722,0.07114352,0.15387103,0.032487873,0.094903365,0.72022396,0.5410256,0.21781734,0.566634,0.7713094,0.3783979,0.18389486,0.143038,0.019567292,0.32121426
289,0.061200716,0.08185078,0.16642968,0.0026276647,0.11163882,0.6556523,0.43206128,0.24488874,0.59170014,0.86193526,0.3779881,0.24624893,0.2063444,0.019598028,0.21434058
290,0.011791773,0.0926417,0.1603652,0.0068280427,0.13725111,0.7678636,0.4645146,0.2283282,0.5474043,0.80935985,0.3100065,0.24658772,0.11374371,0.02442949,0.24359348
291,0.046935562,0.09278117,0.18450263,0.036665805,0.2069126,0.72088057,0.43633908,0.16121668,0.5459884,0.8889634,0.34874362,0.2470242,0.18564093,0.011266703,0.24139109
292,0.007823944,0.15663567,0.1468967,0.0047907764,0.10477798,0.71770287,0.41991445,0.20071468,0.582154,0.81256926,0.37991807,0.22301432,0.1658287,0.00021384287,0.24206856
293,0.044684682,0.09927571,0.12203927,0.00075082725,0.29275358,0.6686761,0.46597984,0.24603812,0.48437354,0.8478217,0.31123072,0.25278586,0.13014844,0.026045186,0.20132205
294,0.045575976,0.061053835,0.10431807,0.016742667,0.14022146,0.8181531,0.40133438,0.27155066,0.48446587,0.8398123,0.3915531,0.30534884,0.1970973,0.023390913,0.2532195
295,0.011886601,0.07456277,0.19508502,0.0024152338,0.14267814,0.7994538,0.45623472,0.21898831,0.5955747,0.90303355,0.3180328,0.21993734,0.14569451,0.021506608,0.2640537
296,0.016538072,0.15282927,0.14643304,0.005353487,0.11098346,0.74616146,0.40583098,0.18185481,0.51918834,0.8893811,0.41667688,0.29820848,0.14557219,0.00077998487,0.22155768
297,0.03861504,0.11346161,0.1108505,0.021172553,0.09624968,0.7438582,0.46340144,0.22244418,0.533174,0.8236879,0.32084483,0.24224742,0.15020718,0.030613322,0.2746083
