,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t)
124,0.011471987,0.0209899,0.004381597,0.15437387,-0.057891823,0.1279835,0.11622948,0.04310319,0.004984682,-0.03769858,0.14154312,-0.038925678,-0.012729291,-0.04852944,0.0035515875,0.09295012,0.03857958,0.084406674,0.040658038,0.011469776,-0.060407147,0.035758026,-0.007182462,-0.14363866,0.014838047,0.0038908916,0.122682326,0.06561686,0.013679243,-0.012313627,-0.038095254,0.16946962,-0.054458104,-0.11656101,0.11906296
125,0.037970863,-0.023554642,-0.038133368,0.14253402,-0.118234895,0.0640384,0.09151071,0.013198126,0.04200287,-0.045679323,0.1395111,0.008144002,0.117685005,0.03453254,-0.00067508407,0.07285006,0.0423387,0.12502947,0.054411624,0.051269762,0.002466146,-0.05831508,0.06642514,0.037199937,-0.01637307,0.032046195,0.16922493,0.09933921,0.029103227,-0.052428007,-0.036181286,0.0047648344,-0.072366424,-0.11705365,0.16560054
126,0.050953906,-0.003158033,-0.06058853,0.03938096,0.0008795634,0.035048857,0.042816196,0.029713182,0.011890525,-0.02856834,0.050123718,0.007118948,0.039664976,-0.046280447,-0.03258329,0.04147537,0.031607162,0.042516053,0.066762954,0.033116262,-0.013147071,-0.027913466,0.0070887357,-0.060051396,-0.022634747,0.09016667,0.1579736,0.12406665,-0.041329354,-0.04595356,0.07017943,0.011530586,-0.028441573,-0.119607896,0.13713402
127,0.06299269,-0.022222588,-0.0018747151,0.02928778,-0.08804905,0.031827293,-0.0048904875,0.030092962,-0.018479154,-0.019386275,0.08426712,-0.005238803,0.04886155,-0.036897894,0.056499258,0.035148684,0.04812769,0.10525373,0.046637196,0.04506091,-0.10862554,0.12525652,0.005376502,-0.10994987,0.032951504,-0.041591235,0.03840797,0.1673797,-0.05372767,0.0033686813,-0.0059875976,-0.054828465,-0.039544716,0.062708884,0.09706147
128,0.0840567,0.05696848,-0.06688171,0.029929843,0.056840383,0.020104734,0.09318181,0.062679335,-0.09349904,-0.065872304,0.031547863,0.017538596,0.17141183,0.11047382,0.02522586,0.08346478,0.04155284,0.021147106,0.05608872,0.051828146,0.024741143,-0.01789039,-0.024713397,0.037103713,-0.007073926,0.065197885,0.07432185,0.077990785,0.035904124,-0.02131078,0.004987981,0.028288644,0.11880395,-0.09418924,0.09472348
129,0.03911661,-0.018643126,-0.022012884,-0.011591798,0.02180053,0.018932916,0.088629544,-0.010140467,0.10561109,0.098426,-0.0062970407,-0.02747213,0.1482965,0.0654954,-0.015108352,0.07795899,0.08722156,0.12767991,-0.0016522883,0.039599407,0.027559422,0.13857016,0.050348964,0.0022656322,-0.023635495,-0.049973555,0.13504815,0.036390368,-0.03329568,-0.047901023,0.00895605,-0.11522019,-0.030322626,-0.039872423,0.14192696
130,0.035741538,-0.0070782714,-0.0561217,0.015085842,0.07036069,0.123748556,0.015033575,0.01895758,-0.060460746,0.0019787122,0.08581576,0.018357553,0.22619721,-0.020859694,0.03971404,0.048415896,0.0426547,0.055215575,0.05753524,-0.039199114,0.13140984,0.02598772,0.020053217,0.17289911,0.05428725,-0.021600638,0.026527792,0.05623043,0.10098012,0.09816128,0.09782955,-0.0054477407,0.12862691,-0.1067404,-0.05275103
131,0.1204428,0.043459956,-0.023835622,-0.017591946,0.037809785,0.11602547,0.11692555,0.006189134,0.08528732,0.06922403,-0.0112044625,-0.0035327426,0.05727901,0.0057951147,0.0049145897,0.07779899,0.023785027,0.11429922,0.034408014,0.03311129,0.21412426,-0.05435727,0.064493604,0.056597,0.020350099,0.0042762775,0.06904081,0.010671301,0.042973746,-0.022706313,0.06954253,0.017686125,0.0757731,0.13054083,0.035274304
132,0.06797252,0.101056054,-0.040770013,0.018353157,0.1752474,0.14136368,0.07809332,-0.00024900847,0.063107595,0.1216508,0.059544865,0.0019726008,0.05929365,0.05981771,0.030580461,0.09547656,0.041006118,0.032219775,0.010126565,-0.031925876,0.10086156,0.0030593574,0.09151084,0.00186127,0.053198457,0.06168899,0.033207383,-0.07965332,0.015007729,0.038229328,-0.009288485,0.03899906,0.10964877,0.003303958,0.006290313
133,-0.03419653,0.09249915,0.023187831,0.03286233,0.022171894,0.0874475,0.12440886,0.0071525145,0.18300189,0.15832943,0.09659553,-0.0011505894,-0.03615515,0.016274812,-0.011655339,0.01948957,0.043111425,0.07809454,-0.013777358,0.083143726,0.096235,-0.0019394644,0.041925125,0.10344079,0.09699683,0.024900192,0.090170585,0.021812314,0.20401745,-0.0069238674,0.0717031,-0.014843898,0.051312886,0.0025346354,0.013036795
134,0.013161017,0.008590758,-0.015453601,0.036166973,0.15981604,0.043818925,0.09526206,0.012950128,0.15978527,0.1266251,0.1979846,-0.018967591,0.018015012,-0.05695265,-0.06059075,0.03470839,0.018189745,0.13547657,0.0221376,-0.025844524,0.08599024,0.048302326,0.030518914,-0.013432337,0.09323849,0.049341373,0.17839228,-0.02859378,0.009125914,0.14983945,0.100882545,0.11436151,0.07052656,0.04933027,-0.024085201
135,0.056611203,0.038484756,-0.03695541,0.10567674,0.09158181,0.054587238,0.08619933,-0.0125745125,0.10651857,0.11085649,0.09447342,-0.03686516,0.026394837,-0.04919604,0.0462491,0.10595506,0.11007581,0.09245176,0.03281451,-0.02496198,0.0481884,0.041749164,0.053193595,-0.008341558,0.064513266,0.0368522,0.16096742,0.02077438,0.062339194,0.014455737,-0.013345998,0.22486487,0.1599239,-0.056706026,-0.023899484
136,0.010443901,0.07975988,-0.069094606,0.035704654,0.03346365,0.027659548,0.10674148,0.023921192,0.13051578,0.05111105,0.045989208,-0.010352556,0.03835806,-0.02785119,-0.034504015,0.06642676,0.07311858,0.08806718,0.019289374,0.052467864,0.07195757,0.04772573,0.04787298,0.022194609,0.056610454,0.010525471,0.13655393,0.056819387,0.055961125,-0.025254104,-0.031747784,-0.018250551,-0.0014620125,0.027052179,0.07026496
137,0.08687253,0.030656181,-0.008876625,0.028981395,0.038648836,0.05441591,0.059072677,0.0060982956,0.053675294,0.05469731,0.09611009,-0.0031561032,0.07709042,-0.034665182,-0.0009220317,0.04188277,0.02339828,0.27444535,0.045709424,0.011809951,0.10252076,0.06167421,0.025118528,0.0039535817,0.10763489,0.05743908,0.13577366,-0.02084504,0.009759165,-0.004516151,0.12198196,0.11875144,0.039544407,-0.02381961,0.04549484
138,0.017352346,0.015509192,-0.13647652,-0.019884888,0.13734193,0.047431506,0.173209,0.00097366795,0.10442829,0.058757965,0.038529065,-0.008826209,0.020459266,-0.017995575,0.07377385,0.03303985,0.273331,0.04953455,0.062649556,0.0033821464,0.048683293,-0.0053978264,0.07374124,0.0646249,0.033743463,-0.033954456,0.10462511,0.006740287,0.11145808,0.025239874,-0.010283931,0.008994185,-0.11078533,0.017662756,0.059347656
139,0.007922117,0.08268218,-0.059653826,0.002154161,0.042932577,0.02653144,0.16075124,0.012626684,0.06163682,0.121379845,0.072728164,-0.084872805,0.01269868,0.052483242,-0.05546473,0.069051564,0.043849885,0.11795243,-0.0041311104,0.023814574,0.1074417,-0.10215181,0.18954544,-0.06261967,0.03415683,0.100231096,0.14347462,0.22076255,0.025183635,0.0014850397,0.19454736,-0.021524254,0.014936555,-0.026834201,0.07186259
140,0.15740547,0.014413114,-0.0050754827,-0.0012038387,-0.011851504,0.02149117,0.023536092,0.071453705,-0.00071849494,0.032923527,0.0427261,-0.018090837,0.19282573,-0.013604807,0.0941086,0.10072632,0.081378855,0.087210804,0.03885961,-0.039806332,-0.045933627,0.012860276,0.030437434,0.014951685,0.08291658,0.024457961,0.12730679,-0.037927218,-0.12565771,-0.0019636333,0.016821314,0.04711619,0.04702434,-0.07687819,0.04415927
141,-0.0011742339,-0.00817101,-0.09049693,-0.018420912,0.116590865,0.011555425,0.14184387,-0.020393612,0.038329363,-0.121528395,0.0035058726,0.070743226,0.012026176,0.066942565,0.087346345,0.012509221,0.15064284,-0.0011168965,-0.012227001,0.060032584,0.06058002,-0.0005962325,0.06760698,0.08640008,0.01650348,-0.07858384,0.04144979,0.16300365,0.08594708,0.023431495,0.026331637,-0.1191643,-0.047709167,-0.0982862,0.0827273
142,0.1370284,-0.04954378,-0.035459496,-0.032438364,-0.026535891,0.005989787,0.092703834,0.059519067,-0.019992918,0.086466424,0.17744504,-0.05560767,0.25634456,-0.059029438,-0.029176155,0.10008834,0.021692824,0.11542015,-0.0045422236,0.09026659,0.120978445,-0.028755167,-0.0019351849,0.028299436,-0.040414903,0.030745476,0.09962329,0.06835773,-0.055324323,-0.030247029,0.07870558,-0.058617014,0.07518406,-0.029750962,0.08786899
143,0.03693206,0.043430097,-0.039642364,-0.0885313,0.08375984,0.058211178,-0.009203049,0.027875436,0.032058872,-0.007353561,0.06418319,-0.004865434,0.019805761,0.07752667,0.06781298,0.026084356,0.022161655,0.013617657,-0.0013775569,-0.06471564,0.023587637,0.06011298,0.049651064,0.037288453,0.047415737,-0.056335744,0.07537424,0.0074739885,0.005242234,0.038262263,0.060999062,-0.07908949,0.09095327,-0.1362685,0.04741138
144,0.028816339,-0.035740618,-0.039322507,-0.087515905,-0.030734299,0.043076027,0.09833726,0.005955739,0.02639589,-0.01650488,0.07027459,0.03250236,0.14389016,0.004897279,0.033033133,0.055705536,0.02106968,0.07325832,-0.021126408,0.06862855,0.0902037,-0.011710689,0.15218532,0.090200976,0.004217797,-0.0018751845,0.12553641,0.043494005,0.0938074,-0.010864888,0.07134886,-0.10795496,0.120845854,-0.031730413,-0.041646313
145,0.02182612,0.12716815,-0.053081594,-0.06953683,0.07718816,0.05256575,0.072521865,0.010441947,-0.008199213,0.018617935,0.04776374,-0.030040992,0.031693228,-0.060727175,-0.00024246518,0.21644424,0.23170725,0.031442504,0.0034951828,0.14989427,0.11109275,0.0773181,0.024642104,0.109781586,0.0021458892,0.0063712737,0.07499387,-0.024605034,0.02587202,-0.028307648,0.08403575,0.014083546,0.1047164,0.025923038,-0.033330616
146,0.0020680698,0.014744167,0.02350008,-0.038032368,0.11571053,0.04378475,0.021896675,0.007794407,0.14159851,0.058464427,0.07087213,-0.036260005,0.058419645,0.04891892,0.048432663,0.026695115,0.055675097,0.074260704,-0.010867282,-0.0430563,0.1436283,0.042155657,0.09415497,0.21511325,0.009743867,0.050233673,0.047314323,0.060373787,0.17005745,-0.10300186,0.043673437,-0.026687356,0.09455552,0.007872904,-0.0024276339
147,0.035696127,0.0013864853,-0.05966607,-0.006237136,0.18715772,0.05700385,0.07224044,0.011300085,0.39227694,0.13556199,0.10440346,-0.010618599,0.052258786,0.00031808164,-0.016156964,-0.0056482907,0.037708417,0.15639275,0.018006057,-0.08375789,0.3044064,0.1064903,0.08684674,0.17211106,0.035697114,0.0022609918,0.051283445,-0.039451044,0.025122002,0.00860309,0.22859114,-0.06768632,0.04683416,0.06800433,-0.10433299
148,-0.019692905,0.045923848,-0.055759683,0.01195881,0.18339427,0.043365985,0.059302367,-0.0154606085,0.06551251,0.14218792,0.15709457,-0.015060304,0.036280926,0.0073672635,0.10191204,0.07867046,0.06149338,0.09918416,0.042589292,-0.0353678,0.20743017,0.026144363,0.03478699,0.15212974,0.14272861,0.065215684,0.08274439,-0.09345067,0.10947755,0.05847083,0.06348438,0.047433972,0.14906427,0.027054496,-0.2518506
149,-0.03417764,0.092311084,-0.10049846,0.03412361,0.14721891,0.03164891,0.18413974,-0.013360308,0.1231636,0.109941185,0.06764859,-0.028020222,-0.018028246,-0.05092247,-0.022927236,0.029877765,0.053060398,0.09831332,-0.0015757337,0.024801634,0.196175,0.0046951985,0.09910448,0.018108582,0.11944282,0.15089855,0.17738284,-0.07358837,0.18565606,-0.0027528834,0.051052228,0.08938978,0.13156016,0.12792613,0.09134643
150,-0.03678452,0.091431856,-0.032010272,0.12905124,0.061139308,0.028361559,0.07885886,-0.0019626236,0.13144748,0.17571853,0.14722937,-0.084827565,-0.0153651405,-0.09269552,-0.05492217,0.030191964,0.039755322,0.112534024,0.027633958,-0.0052781384,0.15252489,0.086507425,0.03514125,-0.01416376,0.059048545,0.14430577,0.23571905,-0.1370337,0.09224288,0.013243083,0.0041926,0.063986585,0.00018060138,-0.015773341,0.054743752
151,-0.027804289,0.19173232,-0.025542159,0.10789071,0.08707632,0.014713103,0.05098875,-0.033149175,0.07578015,0.091741525,0.07438818,-0.020824403,-0.01606547,-0.08763047,-0.023720495,0.013730266,0.041209813,0.055716157,0.083467774,-0.053912275,0.15549412,-0.004379658,0.0011484558,0.008789282,0.08807307,0.033605576,0.16113123,0.013736837,0.14779861,0.06287518,0.05439075,0.066130556,0.04657024,-0.032860372,0.082600094
152,0.14008702,0.02680324,-0.013814664,0.13944095,-0.030383002,0.009113295,0.05467649,0.057041846,0.14617337,0.12248648,0.04962119,-0.014571347,0.021177642,-0.09771827,0.13209423,0.0951334,0.008267821,0.11504264,0.041534867,0.0043991185,0.080875486,-0.018203933,0.03560166,-0.10611552,0.08927131,0.017781831,0.122141115,-0.025528211,0.038039304,0.054205947,0.15662698,0.05936522,0.036029153,0.014583699,0.020106692
153,-0.0016550682,0.033680912,-0.120370746,0.023676345,0.009657355,0.03682317,0.1752726,0.07991778,-0.009800741,-0.02019594,0.15043367,0.027207034,-0.00884992,0.065681085,0.08458669,0.030411577,0.11297591,-0.01386793,0.01733381,0.046725605,0.041643083,0.050649628,-0.015532834,-0.038919136,0.06343802,-0.032250315,0.19187257,0.05457107,0.073173724,-0.01612849,-0.04784903,-0.002662681,-0.014920695,0.035543554,0.092320845
154,0.10423462,0.026475623,-0.02882333,0.08301591,-0.008929893,0.03288314,0.32609332,0.0030648783,0.01581523,0.028621545,0.020035896,-0.0780173,0.07462916,-0.05391854,-0.060101096,0.06858744,0.06301127,0.10255936,0.0082068,0.10680954,0.10787141,-0.022939192,0.03555855,-0.082955286,0.038049355,0.08891141,0.20627576,0.10734883,0.05230075,0.16071072,0.047441453,0.05318642,0.07231878,-0.0743794,0.09683638
155,0.058626827,-0.026203528,-0.018073902,-0.021397592,-0.032025326,0.034537803,0.12101489,0.05096605,0.0016426146,0.06042931,0.08857781,-0.15466267,0.051552147,0.0040748464,0.0014943993,0.18885547,0.011334742,0.010057956,0.10645119,-0.023568507,-0.009155799,0.0781222,-0.033909544,-0.030999752,0.042270333,-0.0545298,0.16303506,0.02562135,-0.031385705,-0.018010018,0.13673498,0.08582686,0.020811807,-0.09259873,0.19949807
156,0.03259929,0.03686147,-0.0045771445,-0.033173192,0.059235424,0.18723567,0.038517643,-0.005109095,0.022728331,-0.039005645,0.009452837,-0.060347438,0.051892295,0.050611805,0.084784865,0.0863267,0.005499171,0.043013666,0.022063293,-0.008516464,0.017902074,-0.025640063,0.13567407,-0.027480405,0.05012314,-0.056975655,0.13706526,0.043833174,0.029336961,-0.06748839,0.04296037,-0.015755206,0.052239485,-0.15270847,0.029746888
157,0.02247534,-0.06526896,-0.06389874,0.0012782589,-0.054173097,0.104521655,0.15761384,0.018110922,-0.0030807527,0.04532899,0.01208096,-0.012804512,0.010313717,0.017093092,0.0070878672,-0.01717351,0.033054553,0.11731109,-0.011835413,0.055168115,0.09796514,-0.07038239,0.032380182,0.061651874,-0.017915577,-0.025351882,0.045278575,0.039175157,-0.0007341672,0.022545435,0.09513709,-0.10237181,-0.014236247,-0.011807245,-0.022802465
158,0.03640475,-0.0037374161,-0.061733745,0.07260691,0.07985616,0.083738826,0.2772592,0.07226434,-0.034387756,-0.011640219,0.045808934,-0.07475379,0.004580889,0.0075979987,0.09265446,0.104301915,0.05045637,-0.0054169465,0.028998,0.0102143735,0.018591754,-0.024587652,0.004916465,0.027541952,0.024304941,0.04406846,0.13192946,0.013237655,-0.02343684,0.037162565,0.06661848,0.04095176,0.048405994,0.026631135,0.12973277
159,0.007337099,0.08447114,-0.04221117,0.03237352,0.034642965,0.068446316,0.1016092,-0.028071448,0.06689094,0.013175458,-0.011861653,-0.13812849,0.009455769,0.055506743,0.076306924,0.15384987,0.021817576,0.061197773,0.013545271,0.0021263575,-0.044856377,-0.049726043,0.0030603823,-0.008908819,-0.005621119,0.054145124,0.27681878,0.056618072,0.012154907,-0.014907233,0.00698819,-0.043596175,0.008476308,-0.15726729,0.2263307
160,0.0786816,-0.04544068,-0.061178673,-0.015155427,-0.05182916,0.035739463,0.13071518,0.029534364,0.016331706,0.028858278,0.08569605,-0.024918564,0.02829359,-0.07623403,-0.0021351613,0.025633309,0.049523186,0.13767475,0.03446211,-0.00923345,-0.082018435,-0.021765593,0.031128388,-0.045040015,0.04890815,-0.04060386,0.07980694,0.06506585,-0.0023616552,0.0039939657,0.24626231,-0.048165485,-0.06780219,-0.10315539,0.11377384
161,0.08982566,-0.03196218,-0.064253345,-0.014046833,0.0053649023,0.046604864,0.08254613,0.0021912805,-0.061281368,-0.008784298,0.054982547,-0.05807308,0.02389973,0.027282989,0.18787655,0.055716075,0.033894584,0.059325717,-0.0011497738,0.041710198,-0.09431022,-0.035438094,0.0071711764,0.0012688057,0.014498761,-0.030186024,0.097012036,0.14339897,0.009546556,-0.0035575575,0.008302606,-0.024961133,-0.042181995,-0.08340242,0.17424116
162,0.08697867,-0.03148691,-0.12155608,-0.033516772,0.011267884,0.02362699,0.22872576,0.06597148,-0.025468007,0.004866764,0.002495517,-0.0069856606,0.054224774,0.049420424,0.0038769576,0.10674434,0.06412739,0.087918594,-0.0033824518,0.048425194,-0.022871878,0.018382102,0.019032186,0.019116309,-0.003987803,-0.031926457,0.09342676,0.09142451,-0.027588703,0.08149181,0.0618332,-0.104144335,-0.08138035,-0.08354549,0.16592169
163,0.048431613,-0.02595534,0.015926331,-0.081253156,-0.008090143,0.049280003,0.029437378,0.024600662,-0.009637892,-0.022852292,0.02031105,-0.07634075,0.054956276,0.03351976,0.22241837,0.2359975,0.053426072,0.0077662477,0.43272918,0.044910207,0.09480527,-0.043970887,0.09814991,0.031924333,0.003699446,-0.0041780667,0.08916727,0.07073509,0.005547559,-0.017034069,0.050469346,-0.05399822,0.018793644,-0.149878,0.12218074
164,0.041245185,0.15372373,-0.0984768,0.008494851,-0.012878812,0.06303412,0.18927215,0.045641012,-0.019860646,0.016895134,0.027529312,-0.00042330194,0.07979079,0.031952932,0.025533635,0.007202658,0.12528679,0.22646427,-0.030757805,0.047482464,0.20771605,-0.05435839,0.062018827,-0.25743136,0.00447956,-0.093891926,0.36738393,0.06089494,0.011494343,-0.12132989,0.10787396,-0.19391318,0.07193011,-0.06630407,0.15107995
165,0.04988205,-0.022314938,0.061058387,0.06481411,-0.0771287,0.03683787,0.17287469,0.047865264,-0.12600571,-0.025424782,0.050922513,-0.092968166,0.00326877,-0.13302755,0.06935758,0.019416774,0.06347041,0.10582779,0.058232043,0.06677346,0.26213038,0.035453454,-0.03555788,-0.079380706,0.030796323,0.01122315,0.14123721,-0.032915197,0.005372939,0.0021141116,0.058205258,-0.08657938,0.030734293,-0.12330989,0.09812495
166,-0.016147979,0.074597426,-0.064812966,0.062490433,0.04004698,0.021630231,0.107500434,-0.027157309,-0.07794035,-0.037421647,-0.005854547,-0.079860866,0.007880626,0.025175527,0.028023945,0.05041355,0.05567713,-0.0040928284,0.0866877,0.032528404,0.17676632,-0.0071671917,-0.04298431,0.053484377,0.05910828,-0.017869994,0.14930877,0.0023114458,0.080767095,0.012156799,0.22026406,-0.070166565,0.056888733,-0.08143967,0.17890482
167,0.05388741,0.07267822,-0.002798644,0.04426366,-0.06768206,0.016483795,0.0723641,0.020338586,0.031656366,0.1171698,-0.012133154,-0.050180268,0.004032892,-0.055431202,0.072225526,0.06526183,0.030215366,0.10056384,0.07423776,0.0063637076,0.047197625,-0.023315948,-0.008127283,-0.10990746,-0.01745666,0.05203691,0.11081122,-0.05970468,0.0041216523,0.0197501,0.06494405,-0.026935354,0.08155784,-0.0060847253,0.09420547
168,-0.02902916,0.03680203,-0.085880026,0.013175657,0.06777798,0.16396755,0.08184765,-0.0018230677,-0.027258873,-4.1026622e-05,0.0837257,-0.014707383,-0.02943502,0.020092387,0.03594887,0.00721102,0.05552893,-0.010629173,0.055887677,0.03370817,-0.008708857,0.04522622,0.033473797,-0.08048848,0.059136458,-0.02352897,0.046795603,0.021373458,0.06653014,0.0009919899,0.08253525,-0.040346388,-0.030397907,-0.050773066,0.18273333
169,0.017691229,0.0036678393,0.027416572,0.03199553,-0.122821815,0.15670875,0.09514646,0.049493603,-0.040147074,0.04511135,0.0038199306,-0.012680963,0.049778774,-0.013603646,0.050295893,0.06364467,0.009189399,0.09679965,0.017703246,0.07958333,0.046691425,-0.12238572,-0.014215089,0.055326752,0.0023492544,0.084521115,0.11750843,0.024381846,0.021161657,0.009553828,0.13793503,-0.017011799,0.13187522,-0.055810645,0.092284925
170,0.015729893,0.0762659,-0.07354663,0.0038676565,0.06002759,0.07839088,0.118346155,-0.008616609,0.09051001,-0.039978176,0.026790626,-0.012097895,-0.036005624,-0.017889263,0.11358145,0.00729766,0.03967388,0.057879176,0.05687648,0.009755619,-0.059853636,0.029692508,0.0556278,-0.055822976,0.057850223,0.02380535,0.07151048,0.05129284,-0.028719608,-0.02045701,0.061293487,-0.002326263,-0.08231139,-0.041156538,0.17138688
171,0.025646573,0.016302953,-0.06780179,0.0013592115,0.04524656,0.13315618,0.1492785,0.053009715,0.009173507,0.025775693,0.052901167,-0.050807785,0.04130456,-0.018852854,0.05363339,0.06984553,0.08524823,0.12018457,0.009981454,0.07842685,-0.029019248,-0.051133443,0.16207165,-0.0031665117,-0.006759053,0.046776835,0.15149184,0.18986201,0.072491854,-0.007702056,-0.0069589447,-0.06654134,-0.058798,-0.12154997,0.058317624
172,0.11753625,-0.029944768,-0.06272262,-0.03286445,-0.02626196,0.06954663,0.10150718,0.021603275,-0.0011650082,0.019800361,0.10038274,-0.06606574,0.08845071,0.037075397,-0.03963175,0.109271325,0.045998506,0.10931505,0.08828316,0.043951042,-0.00977003,-0.061955154,-0.00022844877,0.038102787,0.013672965,0.027318824,0.106795475,0.07830529,-0.032906342,-0.0006499924,0.12165472,-0.07182213,-0.014966926,0.045665335,0.10601178
173,0.11382512,0.06776124,-0.012470823,-0.036324054,0.16423818,0.08037221,0.030606769,0.008966285,-0.016672961,0.014173195,0.026175588,-0.040084645,0.008998348,0.050652903,0.1526388,0.030050296,0.12617886,0.18570521,-0.008324616,-0.065459184,0.008504525,-0.04632473,0.064412,-0.06222441,0.075706325,0.025426801,0.13670763,0.056508373,-0.038318735,-0.026808074,0.0787494,0.04005049,0.044842068,-0.09155786,0.12954192
174,0.03985094,-0.049923524,-0.1466061,-0.09867527,0.09061399,0.075526446,0.29143533,0.014475544,0.03722314,0.018953975,-0.040737193,-0.015081708,0.04358924,0.013205072,0.105548695,0.03325308,0.085317336,0.10190029,0.0042950623,0.034612913,-0.04133542,-0.07726172,0.06648465,0.072443426,0.007407178,-0.058945473,0.048393287,0.1084949,0.06883629,-0.009986868,0.024984464,-0.11552933,-0.12926516,-0.0875802,0.093842216
175,0.107381776,-0.032322142,-0.03678081,-0.032468554,0.025865901,0.038953163,0.13972574,0.029809967,-0.045431413,0.05638382,0.039398834,-0.14017755,0.029175559,0.013992469,-0.017388789,0.075735,0.060485844,0.07667445,-0.010905317,0.03721003,-0.0076822084,-0.10781631,0.015105646,-0.013847415,0.032235846,0.055646695,0.13028775,0.07548937,-0.03334919,0.025523968,0.107664935,-0.12275574,-0.044026267,-0.04771629,0.15925778
176,0.06542371,-0.020620892,0.0026764646,-0.07884688,0.024137828,0.020508878,0.16535214,0.043182373,-0.048033405,-0.011870141,0.0012155836,-0.041979067,-0.012070691,0.118657835,0.0878119,0.042927407,0.017664304,-0.008649067,-0.0025495999,-0.009448767,-0.12335719,0.04076621,-0.0055577615,0.08028166,0.037185997,-0.033037484,0.08061217,0.0939894,0.0088674575,-0.019976102,0.12139075,-0.025868941,0.03955545,-0.13167192,0.13039811
177,0.055954956,-0.061880037,-0.005954925,-0.08554811,0.020046461,0.011128101,0.16549538,0.004120885,0.05332133,-0.000330884,0.013220323,-0.082674034,0.14647256,0.035235614,0.100862324,0.11144492,0.10239991,0.04340443,-0.009522028,0.10585195,-0.046353497,0.10439552,0.063288115,0.071015395,0.23152357,-0.08976025,0.096457146,0.15077646,-0.0018102224,0.009793581,0.14655091,-0.14049141,-0.029464979,-0.097464584,0.17913851
178,0.07810928,-0.035308346,-0.058675967,-0.06747602,0.06746868,0.06237639,0.2276902,0.036207777,-0.06567524,-0.08256846,0.12630334,0.000645414,0.1443207,0.025155459,0.083506346,0.11042804,0.03972366,0.06135642,-0.08239534,0.040503982,0.16785112,0.024937376,0.01870414,0.123697296,0.05377555,-0.066341974,0.14116687,0.11524754,0.01533656,0.020447616,0.13202591,0.016426973,0.0901774,-0.13485207,0.072462626
179,0.06152956,-0.10271116,-0.066484936,-0.01938957,0.074036255,0.032601416,0.18513316,0.036748245,0.05360888,-0.025084402,0.028095623,-0.008744873,0.0702783,-0.00040108617,0.08959788,0.18278098,0.08819657,0.035693415,-0.03374826,0.036887664,0.08301466,0.02905327,0.057995785,0.1254969,-0.03159544,0.0023226403,0.24835458,-0.02293478,-0.008915211,-0.07291896,0.038034864,-0.12830186,0.07456102,-0.1051753,0.11668187
180,0.02173752,-0.05490049,-0.029783454,-0.07073147,0.020676404,0.017766548,0.1054863,-0.020333491,-0.05274954,0.009310925,0.08728208,-0.068756506,0.0061164293,-0.008047424,0.032830358,0.03503634,0.034166787,0.15854904,0.040795233,0.012775863,0.09307384,0.041519374,0.018460738,0.03997865,0.042648226,0.07787471,0.108559206,0.08413258,0.1549096,-0.09538304,0.13844258,-0.13509423,0.08626294,-0.115462705,0.06608791
181,0.09895363,-0.033508483,-0.092300296,-0.021225024,0.055116102,0.016929153,0.106543474,0.045803405,0.006390512,0.06449904,0.0028298832,-0.00037404895,0.06724852,0.01315891,-0.00112622,0.033386216,0.050082795,0.08207136,0.010521199,-0.01488366,0.021899512,0.028403442,0.0130182365,0.047889397,0.0049381494,-0.03875601,0.10669532,0.038570117,0.07226527,-0.010908438,0.20419824,-0.10329759,-0.0010469826,-0.0035007107,0.078019805
182,0.05215475,0.0037919043,0.014702681,0.04265937,0.050860573,0.100045145,0.08404201,0.005723807,0.13962275,0.09057511,-0.003232604,-0.0013948753,0.05066585,0.019542636,0.087308034,0.0675049,0.06517324,0.048031475,0.007323631,-0.001960861,0.015065502,0.010764729,0.036760945,0.046718553,0.038743388,-9.465922e-05,0.0467366,0.023773167,0.02256779,0.0050890925,0.044311926,-0.057771567,0.07309434,-0.030169638,0.034201138
183,0.019571146,0.0027598767,-0.05198822,-0.00455122,0.042653743,0.05624919,0.13970552,0.0037009865,0.00011744583,0.025600243,0.07835567,0.0139017105,0.02292888,0.019740395,0.010906682,0.037178718,0.083593234,0.10363558,0.009579343,0.011484134,0.07615944,0.010331618,0.07764291,0.0147187,0.11383547,0.041570947,0.105070256,0.052571557,0.043208808,-0.0061981604,0.27104062,0.011616051,0.022148421,0.002275357,0.012052893
184,0.027212894,0.012971062,-0.021184083,0.03641817,0.051436935,0.041216005,0.1197866,0.016658355,0.02453154,0.029468749,0.012317634,-0.029703934,0.055247694,-0.014139216,0.11714984,0.047695417,0.030377299,0.07732336,0.018067049,0.12381534,0.020690428,-0.025830634,0.13201138,0.1575588,0.033056065,0.031689126,0.203753,0.02233671,0.008784311,-0.008023734,0.018569022,-0.00095868803,0.03176801,-0.0117954165,0.13226804
