,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t)
115,0.011281855,0.068468586,-0.08022622,-0.065961644,0.101029456,0.06852053,-0.16729511,-0.08088392,-0.24195774,0.14701821,0.2672432,-0.119103506,0.23568484,0.19926928,0.048781347,-0.14138788,-0.22447391,0.0057240576
116,0.054723818,0.16303846,0.281968,0.0051548732,-0.071535334,0.049163632,-0.1348386,0.13810806,-0.10249658,-0.13937837,-0.009258671,-0.005127874,-0.07493529,0.11535021,0.23469931,0.2659594,0.008411359,0.22961761
117,-0.0015951134,-0.086861685,-0.13239537,0.05103308,-0.011384921,-0.22948545,-0.16372162,0.099550426,-0.32799673,0.045505397,0.09603283,-0.10847424,0.06894926,0.073558345,0.21009152,0.09950787,-0.111150235,-0.09847799
118,0.033243757,0.12643436,0.14336948,0.22722992,-0.017406046,-0.05723466,0.09290754,0.0021858755,0.27241695,0.0060192663,-0.07588754,-0.024762018,-0.07334453,-0.03678363,0.1368054,-0.07906815,0.28308102,0.10561392
119,0.10856852,-0.15548733,-0.052328054,-0.24705976,-0.03868673,0.14130162,-0.035459317,-0.051447034,-0.06739182,0.25746736,0.10439164,-0.11278111,0.17496634,0.08198406,0.08427637,-0.08011454,-0.02956824,-0.07670078
120,-0.122852005,0.30166465,-0.01471437,0.1929094,-0.030095916,0.01269275,-0.13398942,-0.13271496,0.04625462,-0.056988817,0.013988692,-0.04396372,-0.027789837,0.14000908,0.1703677,-0.102697134,-0.097711846,0.17612685
121,0.08173555,-0.14304878,0.06689476,-0.06522058,-0.14048049,-0.05568119,-0.08928565,0.10624337,-0.19675805,-0.04421247,-0.066710755,-0.06026757,-0.16880377,-0.03481474,0.17470495,0.2522326,-0.10693707,-0.064993314
122,-0.102131486,0.17362542,-0.14799592,0.28157693,0.06854601,-0.18081364,0.013780592,-0.09144422,0.03693454,-0.072233185,-0.056078948,0.12760556,-0.06626153,-0.15098979,0.04230267,-0.096018106,0.08361565,0.039848763
123,0.19029112,-0.11810261,0.18672878,-0.12905864,0.02338382,0.094457805,0.3165149,0.17278297,0.17855127,0.16149877,-0.10140719,0.038737327,-0.045599356,-0.0136747435,-0.15562344,0.12397099,0.21544442,-0.10093501
124,6.991997e-05,-0.0094265165,-0.12660636,-0.17668387,0.19133055,0.16058561,-0.107508704,-0.028723799,-0.11634744,0.17997551,0.27679265,-0.03554323,0.27696657,0.12891135,-0.008853183,-0.1598593,-0.107319005,0.005146897
125,0.032409966,0.15880632,0.23972473,-0.10340056,0.16569532,0.15539527,-0.0858095,0.084166855,-0.003391868,-0.059731685,0.012160728,-0.010605939,-0.034338318,0.23270784,0.10569596,0.11558503,-0.013683323,0.24251226
126,0.044652015,-0.012985073,0.077999204,-0.18729426,-0.060438514,-0.006545456,-0.31921652,0.15077014,-0.377103,0.07411687,0.103099436,-0.10025016,0.057026844,0.08507886,0.0645073,0.3390532,-0.21029615,-0.03844542
127,-0.12292426,0.23970552,-0.070520505,0.18107072,-0.096170984,-0.18809584,-0.1276649,-0.039919302,-0.15550904,-0.053543128,-0.05423376,0.03741087,-0.10929794,0.06598664,0.12618044,0.016207535,0.17290257,0.16184549
128,0.057634693,-0.22863784,0.056715183,0.043793086,0.022246923,-0.17812751,0.12065724,0.00918752,-0.10883796,0.23501787,-0.035943,0.02113673,-0.15475585,-0.14697239,-0.015491946,0.14771518,0.17120527,-0.21420664
129,0.0668769,0.13442874,0.030779686,0.037001178,0.09678175,0.09611446,0.14741926,-0.092069335,0.24177286,0.17309332,-0.014466226,0.043842405,0.0004354939,-0.19500883,-0.11372545,-0.19231415,0.22744615,0.018824149
130,0.0828362,-0.08987741,0.065939404,-0.30523854,-0.015895538,0.2119034,0.07630173,0.025864966,-0.0467895,0.14663701,0.0073985592,-0.017784351,0.09288743,0.09018093,-0.11345234,0.006482118,-0.12525664,0.04369811
131,-0.15136336,0.10260254,0.15276515,0.07801288,0.067074925,-0.04612988,-0.1108664,0.0091228355,-0.16072175,-0.07703564,0.1196213,-0.026977737,0.21118674,0.08734203,0.034422476,0.05179912,-0.08936768,0.07620941
132,0.09389118,-0.024908964,0.13045354,0.016042847,-0.06305179,-0.04031281,-0.10699084,0.10429601,-0.06802632,0.073921755,0.11158559,0.036478538,0.03966977,0.23531234,0.26406395,0.09619069,0.10228993,0.037883617
133,-0.022818852,0.014413892,-0.04839139,0.00092066295,0.042211488,-0.0299837,-0.12903325,-0.07896499,-0.17333643,0.28845096,0.13213837,-0.08521929,0.06854739,0.10271649,0.174173,-0.1394581,-0.027593376,-0.060007617
134,0.023441974,0.1160573,0.18829569,-0.01887102,-0.11254831,0.058451556,-0.05309755,-0.018280271,-0.058416992,-0.01107987,-0.09345014,-0.00481648,-0.18017073,-0.011083618,0.17828752,0.0100240335,0.028616875,0.13226826
135,-0.029695887,-0.06450707,-0.058613103,0.105070256,0.010071084,-0.087816305,-0.11523939,-0.03751944,-0.23397586,-0.009492617,0.05553247,-0.09826806,-0.0662837,-0.14554344,0.03692196,0.18482983,-0.054042447,-0.13214572
136,0.057826985,0.22235873,0.09071106,0.13989416,-0.03596633,-0.010265004,0.100205116,-0.04815231,0.20826918,-0.08677022,-0.18278974,0.09628072,-0.1622294,-0.11528659,0.06427493,0.026022779,0.11877068,0.10419805
137,0.05561022,-0.24861203,-0.06745495,-0.08028008,0.047043614,-0.023851842,0.07068458,0.13883376,-0.09934461,0.09885691,0.022716293,-0.070359364,0.040207226,-0.056919284,-0.10747535,0.12059556,0.006710306,-0.12752987
138,0.024148624,0.18104893,0.008695543,0.05279497,0.07012743,0.049732193,0.048078522,-0.065685034,0.24703002,0.06697345,0.038588576,0.06762602,0.15493032,0.11804406,0.0024619866,-0.22452633,0.14588445,0.20543173
139,0.18262845,-0.2216809,0.08478588,-0.28038317,0.06882623,0.088603824,-0.010646734,0.11750346,-0.13527587,0.21824838,0.12660666,-0.07370223,0.15751109,0.23702478,0.003173924,0.07339066,-0.03469208,-0.07986795
140,-0.008438297,0.28047103,0.015451967,0.02980636,0.21161926,0.04801212,-0.22477037,0.022834532,-0.089291476,0.053667303,0.16716027,-0.05244123,0.062209066,0.18695918,0.164196,-0.112440616,-0.026581654,0.2485967
141,0.12425001,-0.025470063,0.31893945,-0.28615895,-0.17467819,0.050332725,-0.104338355,0.17210288,-0.21995412,0.07835195,-0.06554707,-0.07908636,-0.075403154,0.075087644,0.06223209,0.38223144,-0.0023287088,0.08650265
142,-0.17036778,0.10722317,-0.2803545,0.20189261,0.046516187,-0.24877143,-0.24718757,-0.1268036,-0.39879757,0.06823219,0.17695981,-0.07576007,0.02839898,-0.022595443,0.19168255,0.15469141,0.0029610414,-0.030597199
143,0.15921113,0.006769021,0.24399358,0.10843596,-0.109613,-0.079735264,0.26027447,0.080099344,0.19625674,-0.01672558,-0.290761,0.042457063,-0.28154996,-0.1928682,0.038253605,0.359943,0.3061738,0.029956473
144,0.002336566,-0.2047811,-0.32288006,-0.077364616,0.16106075,-0.12648436,0.041069813,-0.100998096,-0.05618153,0.26025286,0.09750095,-0.031733617,0.1591837,-0.09341804,-0.12560287,-0.15860641,-0.028270831,-0.21696971
145,0.2560406,0.14509888,0.22240075,-0.04959488,-0.00028175302,0.27844578,0.25799915,0.041714422,0.3837694,0.069569774,-0.11032152,0.098283775,-0.033430725,0.07125928,-0.09260366,-0.121207714,0.2792016,0.20635438
146,-0.014038681,-0.19057894,-0.143556,-0.25887036,0.10903874,0.044319503,-0.21137163,-0.024396185,-0.3991887,0.2347595,0.33557022,-0.12560503,0.23689167,0.19664061,-0.052323695,0.1511089,-0.36368674,-0.06851624
147,-0.07423125,0.45150334,0.1461249,0.1982974,-0.067967,-0.021535657,-0.11048663,0.077146254,0.044886872,-0.20168194,-0.09630159,0.22135931,-0.1566635,0.03783319,0.09214101,0.087521456,0.18460886,0.29439506
148,0.104259804,-0.38461372,-0.062126793,-0.15818518,0.072557196,-0.2063926,0.10263351,0.099279515,-0.15026368,0.10050051,0.11551499,0.020689473,0.07615624,-0.02294435,-0.06099032,0.27376202,-0.045275453,-0.29505476
149,0.15640178,0.1793144,-0.02660708,0.1563449,0.14255515,0.13780114,0.16327712,-0.018396294,0.40060383,0.110327706,0.014914877,0.07609217,0.13848573,0.010397378,0.0046057813,-0.29533923,0.29607964,0.1757332
150,0.15133855,-0.22278808,0.093431175,-0.44781873,-0.0059192814,0.2007316,0.02180896,0.0696398,-0.10058503,0.29123375,0.20253436,-0.118603915,0.23509398,0.35002437,-0.0471066,-0.02191492,-0.22351158,0.008827645
151,-0.22348921,0.29521897,0.01483335,0.17382827,0.09797954,-0.028259017,-0.375156,-0.014756637,-0.26263767,-0.032089252,0.21892464,-0.09460711,0.07524778,0.20971434,0.21942051,-0.07390349,-0.09131913,0.36531326
152,0.1364751,-0.07561801,0.2853327,0.04415235,-0.20762046,-0.15635292,-0.121441476,0.15029636,-0.2525679,0.047700517,-0.111665115,-0.061484363,-0.108664125,0.043588925,0.20551142,0.30355367,0.07984905,0.19787678
153,-0.07643778,-0.041131977,-0.16622557,0.23088923,0.07248325,-0.38560387,-0.04513766,-0.11803943,-0.2913725,0.17049323,0.05201981,-0.059165426,0.3390804,0.120864995,0.003733091,-0.07422125,0.27880824,-0.18490167
154,0.15719983,-0.015316769,0.31038037,0.048335306,-0.06947317,0.0939345,0.18780193,-0.05212751,0.17820783,0.20856048,0.13201383,0.14878361,-0.09682314,0.14318068,0.20403749,-0.07497965,0.39389998,-0.11895261
155,-0.007340217,-0.047105182,-0.002259381,-0.053956002,0.11450723,0.07378788,-0.1993003,-0.18367107,-0.24141471,0.24437359,0.2231252,-0.16138017,0.018429892,0.050446473,0.14442694,-0.15953046,-0.2479564,-0.19170277
156,0.0957155,0.3598661,0.3024402,0.049582765,-0.23395325,0.19217758,0.024837509,0.11391571,0.0020233653,-0.24403241,-0.22352636,-0.012852266,-0.34099627,-0.07798773,0.20353243,0.14106949,-0.10656036,0.29801926
157,0.085738614,-0.23655625,-0.23230356,0.07668583,0.01790921,-0.34772477,-0.21414083,0.07433817,-0.5077898,-0.17079578,0.07493182,-0.14460842,-0.099372625,-0.14586356,0.033099227,0.29583976,-0.21468998,-0.1484586
158,0.0857971,0.25919804,0.24612638,0.40597066,-0.057071123,-0.0526423,0.2918832,0.03148327,0.612609,-0.09116203,-0.31581184,0.21566588,-0.19294472,-0.28901482,-0.17653064,0.06625824,0.63140416,0.17330787
159,0.1753425,-0.47835264,-0.27986133,-0.35038367,0.18195087,0.029880883,0.15668418,-0.08636285,-0.09727503,0.4909771,0.21951869,-0.008016888,0.38414365,0.20857295,-0.28112587,-0.15929818,-0.12964612,-0.32664242
160,-0.08240205,0.34318236,0.19723691,0.039770182,0.25341046,0.34442538,0.08657973,0.015251715,0.22797145,-0.0008514143,0.10101774,0.095835775,0.07290657,0.1921656,-0.026669666,-0.1851904,0.17555563,0.28620455
161,0.14663346,-0.22573882,0.1819505,-0.492398,-0.06724433,0.15997213,-0.3047905,0.15578765,-0.43365547,0.12703241,0.24320891,-0.10748752,0.069563404,0.29800943,0.3336508,0.31016698,-0.43989742,-0.033260267
162,-0.23934999,0.41689038,-0.09919201,0.3971161,0.04732395,-0.20694493,-0.33306277,-0.015118073,-0.20369387,-0.31460595,-0.012896392,-0.18979108,-0.10015775,0.077463396,0.32898822,-0.01062499,-0.05259857,0.21346457
163,0.28749418,-0.15220621,0.24648863,0.011027142,-0.33550897,-0.099338874,0.03233523,0.18129334,-0.03467086,-0.04184024,-0.16947712,-0.035740107,-0.25121278,-0.13585022,0.17282528,0.36079252,0.08399301,-0.02734618
164,-0.15795709,0.13814372,-0.3734313,0.33241984,0.11844921,-0.3097502,-0.011665697,-0.15150711,-0.06754662,0.08805907,0.09928617,-0.062495023,0.12560122,-0.10348156,-0.024632161,-0.31360462,0.098699674,-0.09471377
165,0.2533959,-0.097798415,0.48549962,-0.16448198,-0.14029399,0.2217404,0.39146128,0.18032585,0.39467067,0.11937382,-0.11899577,0.0996239,-0.08885168,-0.053340744,0.033944137,0.05849815,0.34127328,0.28798708
166,-0.13927823,-0.20855835,-0.3710651,-0.10062562,0.29472718,-0.05739601,-0.27387136,-0.11030494,-0.40408465,0.40286195,0.43433145,-0.20590308,0.59847885,0.23610806,-0.0055209845,-0.242609,-0.19952643,-0.19967268
167,0.102900125,0.4178754,0.5379348,-0.029375728,-0.25481927,0.3006789,0.02015282,0.042948514,0.23883535,-0.019815467,-0.04372407,0.16418569,-0.08586244,0.3447373,0.45348036,-0.05788631,0.4296544,0.4290646
168,-0.13110925,-0.34593472,-0.20831825,-0.14107552,0.12796566,-0.32413876,-0.5089563,-0.12395396,-0.92255604,0.17634152,0.4000197,-0.3349433,0.118421815,0.20183916,0.31776202,0.15785126,-0.6386907,-0.44010562
169,-0.005124599,0.7667471,0.44319296,0.55939466,-0.314659,0.07699731,-0.0017405419,0.06307795,0.3911261,-0.47636935,-0.49049535,0.12640366,-0.61439353,-0.3425662,0.34669262,0.107796185,0.43760732,0.36988392
170,0.15785605,-0.5774715,-0.34554696,-0.26343086,-0.085229024,-0.34992334,-0.017682621,-0.04677503,-0.5525952,0.09416868,0.06042524,-0.21276997,0.017510705,-0.13518059,-0.028064305,0.2658913,-0.41358894,-0.42235827
171,-0.17399003,0.785607,0.017661402,0.6776153,0.0726925,0.012708738,0.32212874,-0.05563226,0.64078563,-0.24178132,-0.31810996,0.24500284,-0.17341155,-0.3219855,-0.07792191,-0.18221903,0.6123017,0.21425651
172,0.3755244,-0.7088051,0.004647226,-0.7680666,-0.058624532,0.16672596,0.2781121,0.16663131,-0.06613454,0.31486928,0.20385757,-0.06843089,0.093927436,0.171694,-0.07233762,0.19938189,-0.33279204,-0.26525277
173,-0.41140065,0.50649583,-0.29266733,0.38849065,0.3571666,0.08193965,-0.17761546,-0.09568846,0.25472075,-0.115888335,0.17246415,-0.0792665,0.2797441,0.014892576,0.034429993,-0.42658705,0.06862331,0.29461727
174,0.38153937,-0.22999038,0.45140123,-0.60358554,-0.3602303,0.29829374,0.07052149,0.31199682,0.06840818,0.13405086,-0.048108265,-0.023100682,0.030135423,0.36109266,0.17529975,0.2437118,-0.14365068,0.26381576
175,-0.48183554,0.19338351,-0.576181,0.28194726,0.29521644,-0.23981917,-0.5019831,-0.15186493,-0.669128,0.015379635,0.445573,-0.30807602,0.40907592,0.24285194,0.22426103,-0.27733147,-0.08495173,0.010172233
176,0.30286565,0.23346356,0.7651853,0.019505791,-0.4863419,0.1294066,0.17792615,0.19360977,0.309321,-0.09334644,-0.30443636,0.13454132,-0.48692417,0.035527594,0.37440324,0.25388092,0.3075871,0.2811609
177,-0.23313281,-0.33612242,-0.6305425,0.13085069,0.24172485,-0.48861954,-0.3974448,-0.21746586,-0.8018505,0.19833085,0.48228985,-0.34274814,0.23425707,-0.080816284,0.11914368,-0.15019526,-0.43226975,-0.42452562
178,0.26356295,0.5061254,0.7328307,0.36746457,-0.33762684,0.23862156,0.47291386,0.08425678,0.8805239,-0.24487242,-0.60248786,0.48500627,-0.53201175,-0.23451728,0.108426,0.06771938,0.7278423,0.48728266
179,0.016885694,-0.75375557,-0.63526875,-0.4516301,0.49323797,-0.29175702,-0.031958356,-0.09511062,-0.769477,0.45799935,0.5940058,-0.24962085,0.5119826,0.06644839,-0.24745013,0.12286759,-0.5537887,-0.7588863
180,0.046185497,0.7551573,0.5822549,0.32333905,-0.12030295,0.5469223,0.3118947,0.26989013,1.0009509,-0.259288,-0.27714983,0.30407012,-0.338335,-0.058685023,0.08688859,-0.15650362,0.6705288,0.686684
181,0.10195606,-0.7526632,-0.4305632,-0.86203426,0.1296949,-0.118867435,-0.3614037,-0.000918461,-0.8117473,0.44827124,0.6244442,-0.343529,0.5416041,0.4101757,-0.012002942,0.026622018,-0.8734292,-0.33632487
182,-0.3254432,0.83753026,0.34877527,0.69144166,-0.031004023,0.0715275,-0.005250491,0.2601155,0.4594331,-0.41172478,-0.2789863,0.06982681,-0.09584187,0.014257168,0.21607873,-0.15064487,0.5942373,0.6647249
183,0.38396093,-0.7354254,0.04565784,-0.673774,-0.0973968,-0.19533913,-0.17984375,0.06251326,-0.5989729,0.52069193,0.44759926,-0.2211757,0.3086998,0.46386263,0.29799896,0.13414074,-0.3711283,-0.29896492
184,-0.35262632,0.62158364,0.020879772,0.61843586,0.14047015,-0.04738162,-0.2564518,-0.11861901,0.11836682,0.041297704,-0.016312033,-0.105814,-0.0064568846,-0.0064015184,0.2967919,-0.42323261,0.37214634,0.3649016
185,0.40469348,-0.335,0.4409907,-0.590555,-0.3842872,0.070247725,-0.035223257,0.061289057,-0.3492845,0.29311892,-0.10133596,-0.15315314,-0.1372415,0.1436622,0.21085034,0.22000381,-0.056873173,-0.070723556
186,-0.48527148,0.34423554,-0.3568117,0.6010943,0.21812195,-0.39190868,-0.39807913,-0.32078302,-0.51798105,-0.043889105,0.029059347,-0.16280209,-0.04280032,-0.18330935,0.21208611,-0.1391457,-0.06745705,-0.107572176
187,0.46662012,-0.030698126,0.642759,-0.04443945,-0.43628332,0.14882179,0.38747215,0.16179986,0.36780488,-0.07239236,-0.49263737,0.17916146,-0.6328746,-0.3596421,0.1263987,0.4803534,0.43834743,0.028618596
188,-0.23415495,-0.20574756,-0.71666014,0.16464518,0.32925028,-0.36649925,-0.08849087,-0.29425895,-0.432662,0.17225859,0.21164286,-0.12296668,0.2472897,-0.27323306,-0.24369252,-0.2364137,-0.33111542,-0.40057343
189,0.2611091,0.2744132,0.6263828,0.0979283,-0.16083854,0.44267648,0.6222206,0.21736394,0.87785995,-0.15794533,-0.4281507,0.3718654,-0.37734342,-0.23742144,-0.17035301,0.14861338,0.6684906,0.34621963
190,-0.02622142,-0.5575118,-0.60526615,-0.48292962,0.36583698,-0.10766899,-0.10457499,-0.11991427,-0.5906644,0.41361713,0.60155666,-0.17148042,0.7970587,0.24355131,-0.2327568,-0.09167003,-0.6712622,-0.4358662
191,-0.05769464,0.5836982,0.50634676,0.28140086,0.003223747,0.4279613,0.14900991,0.2739489,0.6619886,-0.34217674,-0.03902904,0.2149178,-0.11857445,0.29048914,0.28496724,-0.058999415,0.5357667,0.63647777
192,0.22071654,-0.5753971,-0.16001002,-0.6614921,0.03691411,-0.085733935,-0.4745814,0.025503267,-0.7365788,0.3788463,0.60471356,-0.36539698,0.43777362,0.60800695,0.24388212,0.059273332,-0.7839846,-0.31610382
193,-0.300883,0.83675647,0.23225853,0.60129243,-0.14281124,0.010823451,-0.36287025,-0.00092227635,0.14345339,-0.39714795,-0.16596165,-0.019431613,-0.251418,0.040736742,0.4070652,-0.12373395,0.2885526,0.52668524
194,0.22928855,-0.40890706,0.05075465,-0.20331702,-0.2658932,-0.28928182,-0.1516227,0.04085289,-0.5724479,0.115688466,-0.055455822,-0.19848198,-0.15420845,-0.00019643689,0.2738896,0.42387775,-0.31405059,-0.26220134
195,-0.2307076,0.37131906,-0.08392992,0.67182404,0.04866998,-0.30138656,0.07196798,-0.09390743,0.095308065,-0.20536466,-0.22414476,0.018987447,-0.22149184,-0.3579655,0.053187452,-0.17684233,0.44665444,0.06187285
196,0.3613568,-0.39358628,0.24873921,-0.24821614,-0.023564547,0.082671106,0.4190806,0.02906637,0.20247708,0.3275361,-0.14583795,0.11471327,-0.113315664,-0.14245185,-0.06519141,0.102259524,0.1371702,-0.15031853
197,-0.1358765,0.04756635,-0.20519213,0.056950297,0.30448332,0.095034845,-0.01318696,-0.10355617,0.009943947,0.23899983,0.25326777,-0.04354939,0.28901342,-0.027213493,-0.1469824,-0.27119824,-0.033768166,0.014531523
198,0.18081494,0.12581292,0.39766726,-0.33593953,-0.15699174,0.29498923,0.04737254,0.23465389,0.12781298,0.06346406,-0.017003886,0.07202415,0.022750355,0.22804663,0.043239594,0.08412983,0.037403286,0.26731595
199,-0.2376172,-0.08973654,-0.2810063,-0.052858576,0.15521325,-0.24047844,-0.4218959,-0.033733815,-0.63692254,0.090774626,0.35612798,-0.23051192,0.2606377,0.26707968,0.14431605,-0.029269775,-0.27453694,-0.08379194
200,0.06137967,0.29441327,0.43662807,0.23923771,-0.19907475,0.0064332914,0.1746111,0.071288325,0.20981571,-0.1150131,-0.268223,0.10396981,-0.32935083,-0.049253207,0.24089868,0.1514534,0.37627402,0.2407252
201,0.020442748,-0.3721236,-0.2531568,-0.14062971,0.14936121,-0.1493024,-0.14073274,-0.031603314,-0.46203566,0.22361618,0.20047954,-0.124473885,0.10171591,-0.024944603,0.060050145,0.011131927,-0.24819727,-0.38956445
202,0.10658413,0.4510237,0.35343358,0.28977758,-0.08536316,0.18961212,0.15628192,0.031366788,0.40755928,-0.13787818,-0.24184813,0.095394716,-0.25231618,-0.15562087,0.049025945,-0.09519438,0.34143326,0.31131056
203,0.103632815,-0.3330835,-0.14771755,-0.37561378,-0.022814995,-0.0908414,-0.14267269,0.019243462,-0.46589947,0.18523283,0.18442354,-0.1400056,0.14231001,0.08234964,-0.06604712,0.15627702,-0.38275984,-0.21617693
204,-0.15514155,0.3706431,0.05175262,0.40971127,0.021347795,-0.040225014,0.11172058,-0.004096888,0.18778512,-0.23107882,-0.13427804,0.10045759,-0.16045842,-0.11209191,0.027169824,-0.0357571,0.33663684,0.22891596
205,0.21570994,-0.41861713,0.066523656,-0.2654475,-0.027610533,-0.041157525,0.12483378,0.17191812,-0.049288638,0.23135585,0.073617265,0.06133295,0.036100008,0.027552534,0.07229803,0.15614481,-0.092506975,-0.20334391
206,-0.13436727,0.1973984,-0.10227214,0.25267375,0.21560176,0.03120356,0.02644718,-0.05174675,0.17726626,0.21435091,0.1800625,-0.019357614,0.28730088,0.06398831,0.024535136,-0.37975815,0.15551332,0.18786183
207,0.36038125,-0.17690772,0.35564604,-0.48543125,-0.13516033,0.21261624,0.020439386,0.12928732,-0.042045034,0.24594507,0.16813098,-0.051780004,0.1789506,0.37226546,0.13874139,-0.0037685074,-0.030152794,0.23525783
208,-0.30099338,0.110063344,-0.19539084,0.1449862,0.17726278,-0.22768006,-0.43344733,-0.0960939,-0.5200521,0.09004394,0.40409976,-0.22898147,0.30209935,0.31600794,0.14956772,-0.12519516,-0.16850904,0.010598257
209,0.3082499,0.16704825,0.49292666,0.06458858,-0.32860643,0.0782657,-0.003080938,0.09436613,0.087210305,-0.06833405,-0.14499488,0.06581151,-0.33435175,0.114559054,0.32277638,0.1818221,0.25415426,0.17292124
210,-0.13105258,-0.16198833,-0.34669963,0.12882257,0.13652708,-0.343718,-0.23164189,-0.19065666,-0.56234986,0.08460269,0.26163352,-0.18532358,0.046789177,-0.096575856,0.045303814,0.033069782,-0.3123579,-0.3216767
211,0.13669224,0.29234403,0.400663,0.28716987,-0.20454194,0.13440181,0.32206368,0.1345014,0.58477205,-0.16548035,-0.4249032,0.22297847,-0.44661206,-0.30142745,0.15879428,0.11530194,0.46871018,0.2238813
212,0.046174157,-0.44315404,-0.42583582,-0.31479865,0.17679398,-0.09063345,-0.0052693784,-0.104325,-0.35104254,0.29612595,0.24205975,-0.15472646,0.40855533,-0.01985256,-0.09116155,-0.14213337,-0.32189596,-0.22506675
213,-0.05150357,0.3918036,0.31084037,0.25210875,0.007602495,0.22676635,0.19080986,0.0649689,0.5352016,-0.09920365,-0.1459992,0.18109553,-0.029325236,0.1892981,0.012643863,-0.12282042,0.475406,0.36010572
214,0.13335828,-0.44832385,-0.13696739,-0.51412857,0.07059558,-0.005367779,-0.26902637,0.015689125,-0.53676015,0.34477118,0.42492482,-0.16031063,0.28855225,0.33773512,0.10513357,0.06338675,-0.43399617,-0.2543332
215,-0.21511112,0.6401624,0.16730775,0.4168493,0.025448836,0.030137125,-0.10527128,-0.013286756,0.114903755,-0.25579494,-0.1176102,-0.01826639,-0.17615801,-0.00052061304,0.2810135,-0.10177101,0.24998143,0.42540252
216,0.22740929,-0.45578635,0.16949612,-0.33795032,-0.18812788,-0.13757569,-0.100952186,0.23195764,-0.4186171,0.164047,-0.0021436776,-0.13836306,-0.031600066,0.0012477366,0.13411362,0.35703114,-0.1759046,-0.23244709
217,-0.23968433,0.42842638,-0.16113716,0.49851453,0.12166808,-0.20664854,-0.06134097,-0.13032193,0.03652943,-0.026500683,-0.013978392,0.010020886,0.052996933,-0.0083481,0.09724178,-0.33450672,0.2885734,0.12574124
218,0.31404015,-0.35377538,0.36638218,-0.35423687,-0.17227155,0.15439193,0.19393593,0.1657738,0.24992435,0.31546834,-0.057589587,0.009746654,-0.1531066,0.03109235,0.14324474,0.19659999,0.10718572,-0.13574412
219,-0.26190114,0.22158058,-0.38051844,0.034602758,0.21414703,-0.008565303,-0.22604457,-0.24150972,-0.23170803,0.13802628,0.2137613,-0.25369138,0.29977185,0.047822326,0.09286241,-0.4915365,-0.2252433,0.074927695
220,0.12541425,0.109971136,0.5500106,0.01966314,-0.27099964,0.2014485,0.04840736,0.17962298,0.09245242,-0.12312555,-0.24174516,-0.0054975552,-0.32009855,0.07880903,0.23620614,0.29064396,0.09036443,0.30084288
221,-0.11195474,-0.11388635,-0.3885136,0.09887417,0.11087055,-0.39532012,-0.28599012,-0.07021122,-0.6484133,0.0800575,0.25687075,-0.16738307,0.14033791,0.050779067,0.11515362,0.03712358,-0.32767805,-0.2240335
222,0.12972166,0.19836143,0.41352755,0.29321012,-0.15549514,0.02896939,0.33938757,0.12238619,0.50145966,-0.17994073,-0.310869,0.15546054,-0.3954862,-0.22505805,0.077364445,0.11343224,0.5849875,0.1942245
223,0.14716236,-0.42881492,-0.34784862,-0.2704961,0.15909792,-0.086384796,-0.022680296,-0.140184,-0.23534426,0.40576512,0.30991387,-0.10343276,0.38687766,-0.023295477,-0.13351746,-0.19318281,-0.28985015,-0.3523967
224,-0.047626115,0.4107201,0.2663809,0.16389042,0.12468481,0.30941233,0.17757899,0.024189249,0.47036225,-0.11821082,-0.1301849,0.20640768,-0.011990732,0.08638695,0.015003849,-0.08490708,0.32106975,0.44156802
225,0.19588844,-0.42166746,-0.058027945,-0.5197115,0.06410061,0.03020265,-0.22739658,0.14438117,-0.503194,0.2886786,0.32184035,-0.15402594,0.35968912,0.30643064,-0.0066204905,0.26390684,-0.43978292,-0.12806486
226,-0.20837636,0.48069867,0.037982948,0.33322927,0.038517997,-0.07569386,-0.21542615,0.14196925,0.013884389,-0.19494772,0.037902843,-0.0029994044,0.015515901,0.17153439,0.23997222,-0.089892544,0.31415996,0.36182532
227,0.19090334,-0.2803011,0.15055512,-0.33260772,-0.14467973,-0.119265206,-0.048245158,0.0433387,-0.21323709,0.29193074,0.07952623,-0.14671712,0.08708769,0.17553373,0.21553785,0.115558706,-0.067934975,-0.09272756
228,-0.20959048,0.2544204,-0.13767718,0.27132413,0.07770001,-0.038770124,-0.1624909,-0.15002437,-0.12856972,0.063778386,0.05211321,-0.08670248,0.044573486,0.036352098,0.19260973,-0.27491626,0.1726949,0.056739815
229,0.20125669,-0.048634693,0.33638686,-0.11255364,-0.21774314,0.14273694,0.030447032,-0.020619707,-0.07977393,0.055319063,-0.02442421,-0.023519501,-0.25374994,-0.03150749,0.23705815,0.1528046,-0.06829521,0.020779395
230,-0.14083426,0.08869185,-0.22689322,0.23929404,0.05426189,-0.21999076,-0.23439057,-0.024299398,-0.3154075,-0.1482735,0.01693347,-0.12317578,-0.0765948,-0.18987286,0.09354905,0.048827954,-0.21223389,-0.067673236
231,0.21917304,0.0582791,0.23756889,0.12918267,-0.20843248,-0.011166586,0.25764692,0.10631115,0.31476486,-0.15634225,-0.30466908,0.11794722,-0.25900972,-0.21942672,-0.040760282,0.14835483,0.35518306,0.1432567
